"TH"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
57	1	"4 e8+5 f5+su(3)+9(g2+su(2))"	"4 e8+6 f5+su(3)+9(g2+su(2))"	57	260	0	0	0	1	0	0	0	0	"s1:1→1"	""
57	1	"4 e8+5 f5+su(3)+9(g2+su(2))"	"4 e8+e6+5 f5+su(3)+9(g2+su(2))"	57	234	0	0	0	0	1	0	0	0	"s1:1→1"	""
57	1	"4 e8+5 f5+su(3)+9(g2+su(2))"	"4 e8+e7'+5 f5+su(3)+9(g2+su(2))"	57	207	0	0	0	0	0	1	0	0	"s1:1→1"	""
57	1	"4 e8+5 f5+su(3)+9(g2+su(2))"	"4 e8+e7+5 f5+su(3)+9(g2+su(2))"	57	179	0	0	0	0	0	0	1	0	"s1:1→1"	""
57	2	"4 e8+5 f5+9(g2+su(2))"	"4 e8+6 f5+9(g2+su(2))"	57	268	0	0	0	1	0	0	0	0	"s1:1→1"	""
57	2	"4 e8+5 f5+9(g2+su(2))"	"4 e8+e6+5 f5+9(g2+su(2))"	57	242	0	0	0	0	1	0	0	0	"s1:1→1"	""
57	2	"4 e8+5 f5+9(g2+su(2))"	"4 e8+e7'+5 f5+9(g2+su(2))"	57	215	0	0	0	0	0	1	0	0	"s1:1→1"	""
57	2	"4 e8+5 f5+9(g2+su(2))"	"4 e8+e7+5 f5+9(g2+su(2))"	57	187	0	0	0	0	0	0	1	0	"s1:1→1"	""
57	3	"4 e8+5 f5+9(g2+su(2))"	"4 e8+6 f5+9(g2+su(2))"	57	268	0	0	0	1	0	0	0	0	"s1:1→1"	""
57	3	"4 e8+5 f5+9(g2+su(2))"	"4 e8+e6+5 f5+9(g2+su(2))"	57	242	0	0	0	0	1	0	0	0	"s1:1→1"	""
57	3	"4 e8+5 f5+9(g2+su(2))"	"4 e8+e7'+5 f5+9(g2+su(2))"	57	215	0	0	0	0	0	1	0	0	"s1:1→1"	""
57	3	"4 e8+5 f5+9(g2+su(2))"	"4 e8+e7+5 f5+9(g2+su(2))"	57	187	0	0	0	0	0	0	1	0	"s1:1→1"	""
57	4	"4 e8+5 f5+2 su(3)+8(g2+su(2))"	"4 e8+6 f5+2 su(3)+8(g2+su(2))"	57	261	0	0	0	1	0	0	0	0	"{s1:1→1, s1:1→1, 57→1, s1:57→1}"	""
57	4	"4 e8+5 f5+2 su(3)+8(g2+su(2))"	"4 e8+e6+5 f5+2 su(3)+8(g2+su(2))"	57	235	0	0	0	0	1	0	0	0	"{s1:1→1, s1:57→1}"	""
57	4	"4 e8+5 f5+2 su(3)+8(g2+su(2))"	"4 e8+e6+5 f5+2 su(3)+8(g2+su(2))"	58	235	0	0	0	0	1	0	0	0	"s1:1→1, 57→1"	""
57	5	"4 e8+6 f5+2 su(3)+8(g2+su(2))"	"4 e8+6 f5+3 su(3)+8(g2+su(2))"	57	253	0	1	0	0	0	0	0	0	"s1:1→1"	""
57	5	"4 e8+6 f5+2 su(3)+8(g2+su(2))"	"4 e8+6 f5+su(3)+9(g2+su(2))"	57	260	1	0	0	0	0	0	0	0	"s1:1→1"	"{s1:57→1, s1:57→1}"
57	6	"4 e8+6 f5+su(3)+8(g2+su(2))"	"4 e8+6 f5+2 su(3)+8(g2+su(2))"	57	261	0	1	0	0	0	0	0	0	"{s1:1→1, s1:1→1, 57→1, s1:2→1, s1:2→1, 57→1, s1:57→1}"	""
57	7	"4 e8+6 f5+9(g2+su(2))"	"4 e8+6 f5+su(3)+9(g2+su(2))"	57	260	0	1	0	0	0	0	0	0	"{s1:1→1, s1:2→1}"	""
57	8	"4 e8+6 f5+su(3)+9(g2+su(2))"	"4 e8+6 f5+10(g2+su(2))"	57	259	1	0	0	0	0	0	0	0	""	"s1:57→1"
57	9	"4 e8+5 f5+10(g2+su(2))"	"4 e8+6 f5+10(g2+su(2))"	57	259	0	0	0	1	0	0	0	0	"s1:1→1"	""
57	9	"4 e8+5 f5+10(g2+su(2))"	"4 e8+e6+5 f5+10(g2+su(2))"	57	233	0	0	0	0	1	0	0	0	"s1:1→1"	""
57	9	"4 e8+5 f5+10(g2+su(2))"	"4 e8+e7'+5 f5+10(g2+su(2))"	57	206	0	0	0	0	0	1	0	0	"s1:1→1"	""
57	9	"4 e8+5 f5+10(g2+su(2))"	"4 e8+e7+5 f5+10(g2+su(2))"	57	178	0	0	0	0	0	0	1	0	"s1:1→1"	""
57	10	"4 e8+6 f5+su(3)+8(g2+su(2))"	"4 e8+6 f5+2 su(3)+8(g2+su(2))"	57	261	0	1	0	0	0	0	0	0	"s1:57→1"	""
57	10	"4 e8+6 f5+su(3)+8(g2+su(2))"	"4 e8+6 f5+su(3)+9(g2+su(2))"	57	260	0	1	0	0	0	0	0	0	"s1:57→1"	"{s1:1→1, s1:1→1}"
57	11	"4 e8+6 f5+9(g2+su(2))"	"4 e8+6 f5+10(g2+su(2))"	57	259	0	1	0	0	0	0	0	0	""	"s1:1→1"
