"TH+1"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"count"
57	1	"4 e8+5 f5+su(3)+9(g2+su(2))"	"4 e8+e7+5 f5+10(g2+su(2))"	61	178	1	0	0	0	0	0	1	0	5
57	2	"4 e8+5 f5+9(g2+su(2))"	"4 e8+e6+5 f5+su(3)+9(g2+su(2))"	57	234	0	1	0	0	1	0	0	0	2
57	2	"4 e8+5 f5+9(g2+su(2))"	"4 e8+e7+5 f5+10(g2+su(2))"	61	178	1	1	0	0	0	0	1	0	10
57	2	"4 e8+5 f5+9(g2+su(2))"	"4 e8+e7'+5 f5+su(3)+9(g2+su(2))"	58	207	0	1	0	0	0	1	0	0	2
57	2	"4 e8+5 f5+9(g2+su(2))"	"4 e8+e7+5 f5+su(3)+9(g2+su(2))"	59	179	0	1	0	0	0	0	1	0	2
57	4	"4 e8+5 f5+2 su(3)+8(g2+su(2))"	"4 e8+6 f5+2 su(3)+8(g2+su(2))"	57	261	0	0	0	1	0	0	0	0	3
57	4	"4 e8+5 f5+2 su(3)+8(g2+su(2))"	"4 e8+6 f5+so(8)+2 su(3)+8(g2+su(2))"	57	233	0	0	1	1	0	0	0	0	2
57	4	"4 e8+5 f5+2 su(3)+8(g2+su(2))"	"4 e8+e6+5 f5+2 su(3)+8(g2+su(2))"	57	235	0	0	0	0	1	0	0	0	2
57	4	"4 e8+5 f5+2 su(3)+8(g2+su(2))"	"4 e8+e6+5 f5+3 su(3)+8(g2+su(2))"	57	227	0	1	0	0	1	0	0	0	2
57	4	"4 e8+5 f5+2 su(3)+8(g2+su(2))"	"4 e8+e6+5 f5+so(8)+2 su(3)+8(g2+su(2))"	58	207	0	0	1	0	1	0	0	0	2
57	4	"4 e8+5 f5+2 su(3)+8(g2+su(2))"	"4 e8+e6+5 f5+su(3)+9(g2+su(2))"	57	234	1	0	0	0	1	0	0	0	2
57	4	"4 e8+5 f5+2 su(3)+8(g2+su(2))"	"4 e8+e6+6 f5+2 su(3)+8(g2+su(2))"	58	183	0	0	0	1	1	0	0	0	2
57	5	"4 e8+6 f5+2 su(3)+8(g2+su(2))"	"4 e8+6 f5+su(3)+9(g2+su(2))"	57	260	1	0	0	0	0	0	0	0	2
57	6	"4 e8+6 f5+su(3)+8(g2+su(2))"	"4 e8+6 f5+2 su(3)+8(g2+su(2))"	57	261	0	1	0	0	0	0	0	0	5
57	6	"4 e8+6 f5+su(3)+8(g2+su(2))"	"4 e8+6 f5+su(3)+9(g2+su(2))"	57	260	1	1	0	0	0	0	0	0	4
57	7	"4 e8+6 f5+9(g2+su(2))"	"4 e8+6 f5+su(3)+9(g2+su(2))"	57	260	0	1	0	0	0	0	0	0	2
57	9	"4 e8+5 f5+10(g2+su(2))"	"4 e8+e7+5 f5+9(g2+su(2))+so(7)+2 su(2)"	61	176	1	0	0	0	0	0	1	0	3
57	10	"4 e8+6 f5+su(3)+8(g2+su(2))"	"4 e8+6 f5+su(3)+9(g2+su(2))"	57	260	0	1	0	0	0	0	0	0	2
57	12	"4 e8+6 f5+su(3)+9(g2+su(2))"	"4 e8+6 f5+su(3)+8(g2+su(2))+so(7)+2 su(2)"	57	258	1	0	0	0	0	0	0	0	2
57	18	"4 e8+e7+4 f5+8(g2+su(2))"	"4 e8+e7+4 f5+10(g2+su(2))"	57	230	0	2	0	0	0	0	0	0	2
57	18	"4 e8+e7+4 f5+8(g2+su(2))"	"4 e8+e7+4 f5+9(g2+su(2))"	57	239	0	1	0	0	0	0	0	0	3
57	19	"4 e8+e7+4 f5+8(g2+su(2))"	"4 e8+e7+4 f5+9(g2+su(2))"	57	239	0	1	0	0	0	0	0	0	2
57	20	"4 e8+e7'+4 f5+9(g2+su(2))"	"4 e8+e7'+4 f5+10(g2+su(2))"	57	258	1	1	0	0	0	0	0	0	2
57	21	"4 e8+e7+4 f5+8(g2+su(2))"	"4 e8+e7+4 f5+10(g2+su(2))"	57	230	0	2	0	0	0	0	0	0	2
57	21	"4 e8+e7+4 f5+8(g2+su(2))"	"4 e8+e7+4 f5+9(g2+su(2))"	57	239	0	1	0	0	0	0	0	0	3
57	22	"4 e8+e7+4 f5+8(g2+su(2))"	"4 e8+e7+4 f5+10(g2+su(2))"	57	230	0	2	0	0	0	0	0	0	2
57	22	"4 e8+e7+4 f5+8(g2+su(2))"	"4 e8+e7+4 f5+9(g2+su(2))"	57	239	0	1	0	0	0	0	0	0	3
57	23	"4 e8+4 f5+so(8)+9(g2+su(2))"	"5 e8+4 f5+so(8)+10(g2+su(2))"	64	87	1	1	0	0	0	0	0	1	3
