"TH+1"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"
22	1	"e8+2 f4+su(3)+3(g2+su(2))"	"e8+2 f4+4(g2+su(2))"	27	250	1	0	0	0	0	0	0	0
22	1	"e8+2 f4+su(3)+3(g2+su(2))"	"e8+2 f4+4(g2+su(2))"	30	250	1	0	0	0	0	0	0	0
22	1	"e8+2 f4+su(3)+3(g2+su(2))"	"e8+e6+2 f4+4(g2+su(2))"	26	172	1	0	0	0	1	0	0	0
22	1	"e8+2 f4+su(3)+3(g2+su(2))"	"e8+e6+2 f4+5(g2+su(2))"	28	163	2	1	0	0	1	0	0	0
22	1	"e8+2 f4+su(3)+3(g2+su(2))"	"e8+e6+2 f4+su(3)+4(g2+su(2))"	27	164	1	1	0	0	1	0	0	0
22	1	"e8+2 f4+su(3)+3(g2+su(2))"	"e8+e6+2 f4+su(3)+4(g2+su(2))"	28	164	1	1	0	0	1	0	0	0
22	1	"e8+2 f4+su(3)+3(g2+su(2))"	"e8+e7'+2 f4+2 su(3)+3(g2+su(2))"	49	138	0	1	0	0	0	1	0	0
22	1	"e8+2 f4+su(3)+3(g2+su(2))"	"e8+e7'+2 f4+2 su(3)+3(g2+su(2))"	61	138	0	1	0	0	0	1	0	0
22	1	"e8+2 f4+su(3)+3(g2+su(2))"	"e8+e7+2 f4+2 su(3)+3(g2+su(2))"	31	110	0	1	0	0	0	0	1	0
22	1	"e8+2 f4+su(3)+3(g2+su(2))"	"e8+e7+2 f4+2 su(3)+3(g2+su(2))"	32	110	0	1	0	0	0	0	1	0
22	1	"e8+2 f4+su(3)+3(g2+su(2))"	"e8+e7'+2 f4+4(g2+su(2))"	33	145	1	0	0	0	0	1	0	0
22	1	"e8+2 f4+su(3)+3(g2+su(2))"	"e8+e7'+2 f4+4(g2+su(2))"	35	145	1	0	0	0	0	1	0	0
22	1	"e8+2 f4+su(3)+3(g2+su(2))"	"e8+e7+2 f4+4(g2+su(2))"	30	117	1	0	0	0	0	0	1	0
22	1	"e8+2 f4+su(3)+3(g2+su(2))"	"e8+e7+2 f4+5(g2+su(2))"	41	108	2	1	0	0	0	0	1	0
22	1	"e8+2 f4+su(3)+3(g2+su(2))"	"e8+e7+2 f4+5(g2+su(2))"	46	108	2	1	0	0	0	0	1	0
22	1	"e8+2 f4+su(3)+3(g2+su(2))"	"e8+e7'+2 f4+su(3)+4(g2+su(2))"	35	137	1	1	0	0	0	1	0	0
22	1	"e8+2 f4+su(3)+3(g2+su(2))"	"e8+e7'+2 f4+su(3)+4(g2+su(2))"	37	137	1	1	0	0	0	1	0	0
22	1	"e8+2 f4+su(3)+3(g2+su(2))"	"e8+e7'+2 f4+su(3)+4(g2+su(2))"	70	137	1	1	0	0	0	1	0	0
22	1	"e8+2 f4+su(3)+3(g2+su(2))"	"e8+e7+2 f4+su(3)+4(g2+su(2))"	30	109	1	1	0	0	0	0	1	0
22	1	"e8+2 f4+su(3)+3(g2+su(2))"	"e8+e7+2 f4+su(3)+4(g2+su(2))"	31	109	1	1	0	0	0	0	1	0
22	1	"e8+2 f4+su(3)+3(g2+su(2))"	"e8+e7+2 f4+su(3)+4(g2+su(2))"	32	109	1	1	0	0	0	0	1	0
22	1	"e8+2 f4+su(3)+3(g2+su(2))"	"e8+e7+2 f4+su(3)+4(g2+su(2))"	35	109	1	1	0	0	0	0	1	0
22	1	"e8+2 f4+su(3)+3(g2+su(2))"	"e8+e7+2 f4+su(3)+4(g2+su(2))"	38	109	1	1	0	0	0	0	1	0
22	2	"e8+3 f4+2 su(3)+2(g2+su(2))"	"e8+3 f4+so(8)+2 su(3)+3(g2+su(2))"	32	163	1	1	1	0	0	0	0	0
22	2	"e8+3 f4+2 su(3)+2(g2+su(2))"	"e8+3 f4+so(8)+su(3)+3(g2+su(2))"	26	171	1	0	1	0	0	0	0	0
22	2	"e8+3 f4+2 su(3)+2(g2+su(2))"	"e8+3 f4+so(8)+su(3)+3(g2+su(2))"	27	171	1	0	1	0	0	0	0	0
