"TH"	"index"	"LST gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
22	4	"e8+2 f5+su(3)+3(g2+su(2))"	22	173	0	0	0	0	1	0	0	0	"{s1:1→1, s1:22→1}"	""
22	4	"e8+2 f5+su(3)+3(g2+su(2))"	22	199	0	0	0	1	0	0	0	0	"{s1:1→1, s1:22→1}"	""
22	4	"e8+2 f5+su(3)+3(g2+su(2))"	22	223	0	0	1	0	0	0	0	0	"{s1:1→1, s1:22→1}"	""
22	4	"e8+2 f5+su(3)+3(g2+su(2))"	22	243	0	1	0	0	0	0	0	0	"{s1:1→1, s1:1→1, 22→1, s1:22→1}"	""
22	4	"e8+2 f5+su(3)+3(g2+su(2))"	22	250	1	0	0	0	0	0	0	0	"s1:22→1"	"{s1:2→1, s1:2→1}"
22	4	"e8+2 f5+su(3)+3(g2+su(2))"	23	223	0	0	1	0	0	0	0	0	"s1:1→1, 22→1"	""
22	4	"e8+2 f5+su(3)+3(g2+su(2))"	24	199	0	0	0	1	0	0	0	0	"s1:1→1, 22→1"	""
22	4	"e8+2 f5+su(3)+3(g2+su(2))"	25	173	0	0	0	0	1	0	0	0	"s1:1→1, 22→1"	""
22	4	"e8+2 f5+su(3)+3(g2+su(2))"	27	250	1	0	0	0	0	0	0	0	"{s1:1→1, s1:22→5}"	"{s1:2→1, s1:2→1}"
22	4	"e8+2 f5+su(3)+3(g2+su(2))"	28	250	1	0	0	0	0	0	0	0	"s1:1→2"	"s1:2→1"
22	4	"e8+2 f5+su(3)+3(g2+su(2))"	29	250	1	0	0	0	0	0	0	0	"{s1:1→3, s1:1→4, s1:1→5}"	"{s1:2→1, s1:2→1, s1:2→1}"
22	5	"e8+4 f5+2 su(3)+2(g2+su(2))"	27	147	1	0	0	0	0	0	0	0	""	"s1:20→1"
22	6	"e8+2 f5+3(g2+su(2))"	22	11	0	0	0	0	0	0	0	1	"s1:1→1"	""
22	6	"e8+2 f5+3(g2+su(2))"	22	126	0	0	0	0	0	0	1	0	"s1:1→1"	""
22	6	"e8+2 f5+3(g2+su(2))"	22	154	0	0	0	0	0	1	0	0	"s1:1→1"	""
22	6	"e8+2 f5+3(g2+su(2))"	22	181	0	0	0	0	1	0	0	0	"s1:1→1"	""
22	6	"e8+2 f5+3(g2+su(2))"	22	207	0	0	0	1	0	0	0	0	"s1:1→1"	""
22	6	"e8+2 f5+3(g2+su(2))"	22	231	0	0	1	0	0	0	0	0	"s1:1→1"	""
22	6	"e8+2 f5+3(g2+su(2))"	22	251	0	1	0	0	0	0	0	0	"{s1:1→1, s1:1→1, 22→1, s1:22→1}"	""
22	7	"e8+2 f5+3(g2+su(2))"	22	11	0	0	0	0	0	0	0	1	"s1:1→1"	""
22	7	"e8+2 f5+3(g2+su(2))"	22	126	0	0	0	0	0	0	1	0	"s1:1→1"	""
22	7	"e8+2 f5+3(g2+su(2))"	22	154	0	0	0	0	0	1	0	0	"s1:1→1"	""
22	7	"e8+2 f5+3(g2+su(2))"	22	181	0	0	0	0	1	0	0	0	"s1:1→1"	""
22	7	"e8+2 f5+3(g2+su(2))"	22	207	0	0	0	1	0	0	0	0	"s1:1→1"	""
22	7	"e8+2 f5+3(g2+su(2))"	22	231	0	0	1	0	0	0	0	0	"s1:1→1"	""
22	7	"e8+2 f5+3(g2+su(2))"	22	250	0	1	0	0	0	0	0	0	"s1:1→1"	"{s1:22→1, s1:22→1}"
22	7	"e8+2 f5+3(g2+su(2))"	22	251	0	1	0	0	0	0	0	0	"s1:1→1"	""
22	8	"e8+2 f5+su(3)+3(g2+su(2))"	22	3	0	0	0	0	0	0	0	1	"s1:1→1"	""
22	8	"e8+2 f5+su(3)+3(g2+su(2))"	22	118	0	0	0	0	0	0	1	0	"s1:1→1"	""
22	8	"e8+2 f5+su(3)+3(g2+su(2))"	22	146	0	0	0	0	0	1	0	0	"s1:1→1"	""
22	8	"e8+2 f5+su(3)+3(g2+su(2))"	22	173	0	0	0	0	1	0	0	0	"s1:1→1"	""
22	8	"e8+2 f5+su(3)+3(g2+su(2))"	22	199	0	0	0	1	0	0	0	0	"s1:1→1"	""
22	8	"e8+2 f5+su(3)+3(g2+su(2))"	22	223	0	0	1	0	0	0	0	0	"s1:1→1"	""
22	8	"e8+2 f5+su(3)+3(g2+su(2))"	22	243	0	1	0	0	0	0	0	0	"s1:1→1"	""
22	8	"e8+2 f5+su(3)+3(g2+su(2))"	22	250	1	0	0	0	0	0	0	0	"s1:1→1"	"{s1:22→1, s1:22→1}"
22	8	"e8+2 f5+su(3)+3(g2+su(2))"	23	243	0	1	0	0	0	0	0	0	"{s1:1→1, 19→1, s1:1→2, 19→1}"	""
22	8	"e8+2 f5+su(3)+3(g2+su(2))"	27	250	1	0	0	0	0	0	0	0	"{s1:19→1, s1:19→2, s1:19→3, s1:19→4, s1:19→5}"	"{s1:22→1, s1:22→1, s1:22→1, s1:22→1, s1:22→1}"
22	9	"e8+2 f5+4(g2+su(2))"	22	2	0	0	0	0	0	0	0	1	"s1:1→1"	""
22	9	"e8+2 f5+4(g2+su(2))"	22	117	0	0	0	0	0	0	1	0	"s1:1→1"	""
22	9	"e8+2 f5+4(g2+su(2))"	22	145	0	0	0	0	0	1	0	0	"s1:1→1"	""
22	9	"e8+2 f5+4(g2+su(2))"	22	172	0	0	0	0	1	0	0	0	"s1:1→1"	""
22	9	"e8+2 f5+4(g2+su(2))"	22	198	0	0	0	1	0	0	0	0	"s1:1→1"	""
22	9	"e8+2 f5+4(g2+su(2))"	22	222	0	0	1	0	0	0	0	0	"s1:1→1"	""
22	9	"e8+2 f5+4(g2+su(2))"	22	242	0	1	0	0	0	0	0	0	"s1:1→1"	""
22	9	"e8+2 f5+4(g2+su(2))"	22	248	1	0	0	0	0	0	0	0	"s1:1→1"	"{s1:22→1, s1:22→1}"
22	9	"e8+2 f5+4(g2+su(2))"	27	248	1	0	0	0	0	0	0	0	"{s1:20→1, s1:20→2, s1:20→3}"	"{s1:22→1, s1:22→1, s1:22→1}"
22	10	"e8+2 f5+3(g2+su(2))"	22	11	0	0	0	0	0	0	0	1	"s1:1→1"	""
22	10	"e8+2 f5+3(g2+su(2))"	22	126	0	0	0	0	0	0	1	0	"s1:1→1"	""
22	10	"e8+2 f5+3(g2+su(2))"	22	154	0	0	0	0	0	1	0	0	"s1:1→1"	""
22	10	"e8+2 f5+3(g2+su(2))"	22	181	0	0	0	0	1	0	0	0	"s1:1→1"	""
22	10	"e8+2 f5+3(g2+su(2))"	22	207	0	0	0	1	0	0	0	0	"s1:1→1"	""
22	10	"e8+2 f5+3(g2+su(2))"	22	231	0	0	1	0	0	0	0	0	"s1:1→1"	""
22	10	"e8+2 f5+3(g2+su(2))"	22	251	0	1	0	0	0	0	0	0	"{s1:1→1, s1:1→1, 22→1, s1:22→1}"	""
22	11	"e8+2 f5+3(g2+su(2))"	22	11	0	0	0	0	0	0	0	1	"s1:1→1"	""
22	11	"e8+2 f5+3(g2+su(2))"	22	126	0	0	0	0	0	0	1	0	"s1:1→1"	""
22	11	"e8+2 f5+3(g2+su(2))"	22	154	0	0	0	0	0	1	0	0	"s1:1→1"	""
22	11	"e8+2 f5+3(g2+su(2))"	22	181	0	0	0	0	1	0	0	0	"s1:1→1"	""
22	11	"e8+2 f5+3(g2+su(2))"	22	207	0	0	0	1	0	0	0	0	"s1:1→1"	""
22	11	"e8+2 f5+3(g2+su(2))"	22	231	0	0	1	0	0	0	0	0	"s1:1→1"	""
22	11	"e8+2 f5+3(g2+su(2))"	22	250	0	1	0	0	0	0	0	0	"s1:1→1"	"{s1:22→1, s1:22→1}"
22	11	"e8+2 f5+3(g2+su(2))"	22	251	0	1	0	0	0	0	0	0	"s1:1→1"	""
22	12	"e8+2 f5+4(g2+su(2))"	22	2	0	0	0	0	0	0	0	1	"s1:1→1"	""
22	12	"e8+2 f5+4(g2+su(2))"	22	117	0	0	0	0	0	0	1	0	"s1:1→1"	""
22	12	"e8+2 f5+4(g2+su(2))"	22	145	0	0	0	0	0	1	0	0	"s1:1→1"	""
22	12	"e8+2 f5+4(g2+su(2))"	22	172	0	0	0	0	1	0	0	0	"s1:1→1"	""
22	12	"e8+2 f5+4(g2+su(2))"	22	198	0	0	0	1	0	0	0	0	"s1:1→1"	""
22	12	"e8+2 f5+4(g2+su(2))"	22	222	0	0	1	0	0	0	0	0	"s1:1→1"	""
22	12	"e8+2 f5+4(g2+su(2))"	22	242	0	1	0	0	0	0	0	0	"s1:1→1"	""
22	12	"e8+2 f5+4(g2+su(2))"	23	242	0	1	0	0	0	0	0	0	"s1:1→2, 18→1"	""
22	13	"e8+2 f5+3(g2+su(2))+so(7)+2 su(2)"	22	0	0	0	0	0	0	0	0	1	"s1:1→1"	""
22	13	"e8+2 f5+3(g2+su(2))+so(7)+2 su(2)"	22	115	0	0	0	0	0	0	1	0	"s1:1→1"	""
22	13	"e8+2 f5+3(g2+su(2))+so(7)+2 su(2)"	22	143	0	0	0	0	0	1	0	0	"s1:1→1"	""
22	13	"e8+2 f5+3(g2+su(2))+so(7)+2 su(2)"	22	170	0	0	0	0	1	0	0	0	"s1:1→1"	""
22	13	"e8+2 f5+3(g2+su(2))+so(7)+2 su(2)"	22	196	0	0	0	1	0	0	0	0	"s1:1→1"	""
22	13	"e8+2 f5+3(g2+su(2))+so(7)+2 su(2)"	22	220	0	0	1	0	0	0	0	0	"s1:1→1"	""
22	13	"e8+2 f5+3(g2+su(2))+so(7)+2 su(2)"	22	240	0	1	0	0	0	0	0	0	"s1:1→1"	""
22	14	"e8+3 f5+3 su(3)+2(g2+su(2))"	22	114	0	0	0	0	1	0	0	0	"s1:1→1"	""
22	14	"e8+3 f5+3 su(3)+2(g2+su(2))"	22	140	0	0	0	1	0	0	0	0	"s1:1→1"	""
22	14	"e8+3 f5+3 su(3)+2(g2+su(2))"	22	164	0	0	1	0	0	0	0	0	"s1:1→1"	""
22	14	"e8+3 f5+3 su(3)+2(g2+su(2))"	22	184	0	1	0	0	0	0	0	0	"s1:1→1"	""
22	14	"e8+3 f5+3 su(3)+2(g2+su(2))"	22	191	1	0	0	0	0	0	0	0	""	"{s1:22→1, s1:2→1}"
22	14	"e8+3 f5+3 su(3)+2(g2+su(2))"	24	191	1	0	0	0	0	0	0	0	"s1:1→1"	"s1:22→1"
22	14	"e8+3 f5+3 su(3)+2(g2+su(2))"	25	191	1	0	0	0	0	0	0	0	"{s1:1→2, s1:1→3, s1:1→4, s1:1→5}"	"{s1:18→1, s1:18→1, s1:18→1, s1:18→1}"
22	14	"e8+3 f5+3 su(3)+2(g2+su(2))"	27	191	1	0	0	0	0	0	0	0	"{s1:1→1, s1:1→3, s1:1→4}"	"{s1:18→1, s1:2→1, s1:22→1, s1:22→1}"
22	14	"e8+3 f5+3 su(3)+2(g2+su(2))"	28	191	1	0	0	0	0	0	0	0	"{s1:1→2, s1:1→3, s1:1→5}"	"{s1:2→1, s1:2→1, s1:22→1}"
22	14	"e8+3 f5+3 su(3)+2(g2+su(2))"	29	191	1	0	0	0	0	0	0	0	"{s1:1→4, s1:1→5}"	"{s1:2→1, s1:2→1}"
22	15	"e8+e7+f5+3(g2+su(2))"	22	126	0	0	0	1	0	0	0	0	"s1:1→1"	""
22	15	"e8+e7+f5+3(g2+su(2))"	22	150	0	0	1	0	0	0	0	0	"s1:1→1"	""
22	15	"e8+e7+f5+3(g2+su(2))"	22	169	0	1	0	0	0	0	0	0	""	"s1:22→1"
22	15	"e8+e7+f5+3(g2+su(2))"	22	170	0	1	0	0	0	0	0	0	"s1:1→1"	""
22	15	"e8+e7+f5+3(g2+su(2))"	25	169	0	1	0	0	0	0	0	0	"s1:1→1"	"s1:22→1"
22	15	"e8+e7+f5+3(g2+su(2))"	27	169	0	1	0	0	0	0	0	0	"s1:1→2"	"s1:22→1"
22	15	"e8+e7+f5+3(g2+su(2))"	29	170	0	1	0	0	0	0	0	0	"s1:1→2"	""
22	15	"e8+e7+f5+3(g2+su(2))"	30	170	0	1	0	0	0	0	0	0	"{s1:1→3, s1:1→4, s1:1→5}"	""
22	16	"e8+e7+f5+3(g2+su(2))"	22	126	0	0	0	1	0	0	0	0	"s1:1→1"	""
22	16	"e8+e7+f5+3(g2+su(2))"	22	150	0	0	1	0	0	0	0	0	"s1:1→1"	""
22	16	"e8+e7+f5+3(g2+su(2))"	22	170	0	1	0	0	0	0	0	0	"s1:1→1"	""
22	16	"e8+e7+f5+3(g2+su(2))"	29	170	0	1	0	0	0	0	0	0	"s1:1→2"	""
22	16	"e8+e7+f5+3(g2+su(2))"	30	170	0	1	0	0	0	0	0	0	"{s1:1→3, s1:1→4, s1:1→5}"	""
22	17	"e8+e6+2 f5+2 su(3)+2(g2+su(2))"	22	166	0	1	0	0	0	0	0	0	"s1:2→1"	""
22	17	"e8+e6+2 f5+2 su(3)+2(g2+su(2))"	22	173	1	0	0	0	0	0	0	0	""	"s1:22→1"
22	17	"e8+e6+2 f5+2 su(3)+2(g2+su(2))"	25	173	1	0	0	0	0	0	0	0	"s1:2→1"	"s1:22→1"
22	17	"e8+e6+2 f5+2 su(3)+2(g2+su(2))"	26	166	0	1	0	0	0	0	0	0	"{s1:19→1, s1:1→1, 2→1, 19→1, s1:2→1, 19→1}"	""
22	17	"e8+e6+2 f5+2 su(3)+2(g2+su(2))"	26	173	1	0	0	0	0	0	0	0	"{s1:1→1, 2→1, s1:1→1, 2→1, 19→1, s1:1→1, 2→1, 19→2, s1:1→1, 2→1, 19→3, s1:1→1, 2→2, 19→1, s1:1→1, 2→2, 19→2, s1:1→1, 2→3, 19→1, s1:1→2, 2→2, 19→1, s1:2→1, 19→1, s1:2→1, 19→2, s1:2→2, 19→1, s1:2→2, 19→2, s1:2→2, 19→3, s1:2→3, 19→1, s1:2→3, 19→2}"	"{s1:22→1, s1:22→1, s1:22→1, s1:22→1, s1:22→1, s1:22→1, s1:22→1, s1:22→1, s1:22→1, s1:22→1, s1:22→1, s1:22→1, s1:22→1, s1:22→1, s1:22→1}"
22	17	"e8+e6+2 f5+2 su(3)+2(g2+su(2))"	27	166	0	1	0	0	0	0	0	0	"s1:1→1, 2→1"	""
22	17	"e8+e6+2 f5+2 su(3)+2(g2+su(2))"	27	173	1	0	0	0	0	0	0	0	"{s1:19→1, s1:19→2, s1:19→3, s1:19→4, s1:19→5, s1:1→1, 2→2, s1:1→1, 2→3, s1:1→2, 2→2, s1:1→2, 2→3, s1:2→1, 19→3, s1:2→1, 19→4, s1:2→2, s1:2→4, 19→1}"	"{s1:22→1, s1:22→1, s1:22→1, s1:22→1, s1:22→1, s1:22→1, s1:22→1, s1:22→1, s1:22→1, s1:22→1, s1:22→1, s1:22→1, s1:22→1}"
22	17	"e8+e6+2 f5+2 su(3)+2(g2+su(2))"	28	173	1	0	0	0	0	0	0	0	"{s1:1→1, 2→4, s1:2→3, s1:2→4}"	"{s1:22→1, s1:22→1, s1:22→1}"
22	18	"e8+e6+2 f5+su(3)+2(g2+su(2))"	22	174	0	1	0	0	0	0	0	0	"{s1:22→1, s1:2→1}"	""
22	18	"e8+e6+2 f5+su(3)+2(g2+su(2))"	25	174	0	1	0	0	0	0	0	0	"s1:2→1, 22→1"	""
22	18	"e8+e6+2 f5+su(3)+2(g2+su(2))"	26	174	0	1	0	0	0	0	0	0	"{s1:1→1, 2→1, 20→1, 22→1, s1:1→1, 2→1, 22→1, s1:2→1, 20→1, 22→1}"	""
22	18	"e8+e6+2 f5+su(3)+2(g2+su(2))"	27	174	0	1	0	0	0	0	0	0	"{s1:1→1, 2→1, s1:20→1, 22→1}"	""
22	19	"e8+e7+f5+3(g2+su(2))"	22	126	0	0	0	1	0	0	0	0	"s1:22→1"	""
22	19	"e8+e7+f5+3(g2+su(2))"	22	150	0	0	1	0	0	0	0	0	"s1:22→1"	""
22	19	"e8+e7+f5+3(g2+su(2))"	22	169	0	1	0	0	0	0	0	0	""	"s1:4→1"
22	19	"e8+e7+f5+3(g2+su(2))"	22	170	0	1	0	0	0	0	0	0	"s1:22→1"	""
22	19	"e8+e7+f5+3(g2+su(2))"	22	176	1	0	0	0	0	0	0	0	""	"s1:21→1"
22	19	"e8+e7+f5+3(g2+su(2))"	25	169	0	1	0	0	0	0	0	0	"s1:22→1"	"s1:4→1"
22	19	"e8+e7+f5+3(g2+su(2))"	27	169	0	1	0	0	0	0	0	0	"s1:22→2"	"s1:4→1"
22	19	"e8+e7+f5+3(g2+su(2))"	27	176	1	0	0	0	0	0	0	0	"s1:22→1"	"s1:21→1"
22	19	"e8+e7+f5+3(g2+su(2))"	28	176	1	0	0	0	0	0	0	0	"s1:22→2"	"s1:21→1"
22	19	"e8+e7+f5+3(g2+su(2))"	29	170	0	1	0	0	0	0	0	0	"s1:22→2"	""
22	19	"e8+e7+f5+3(g2+su(2))"	29	176	1	0	0	0	0	0	0	0	"{s1:22→3, s1:22→4, s1:22→5}"	"{s1:21→1, s1:21→1, s1:21→1}"
22	19	"e8+e7+f5+3(g2+su(2))"	30	170	0	1	0	0	0	0	0	0	"{s1:22→3, s1:22→4, s1:22→5}"	""
22	20	"e8+e7+f5+su(3)+3(g2+su(2))"	22	161	0	1	0	0	0	0	0	0	""	"s1:22→1"
22	20	"e8+e7+f5+su(3)+3(g2+su(2))"	22	169	1	0	0	0	0	0	0	0	""	"s1:1→1"
22	20	"e8+e7+f5+su(3)+3(g2+su(2))"	25	169	1	0	0	0	0	0	0	0	"s1:19→1"	"s1:1→1"
22	20	"e8+e7+f5+su(3)+3(g2+su(2))"	26	169	1	0	0	0	0	0	0	0	"{s1:19→1, 21→1, s1:21→1, s1:2→1, 19→1, 21→1, s1:2→1, 21→1, s1:2→2, 19→1, 21→1, s1:2→3, 19→1, 21→1}"	"{s1:1→1, s1:1→1, s1:1→1, s1:1→1, s1:1→1, s1:1→1}"
22	20	"e8+e7+f5+su(3)+3(g2+su(2))"	27	161	0	1	0	0	0	0	0	0	"s1:2→1"	"s1:22→1"
22	20	"e8+e7+f5+su(3)+3(g2+su(2))"	27	169	1	0	0	0	0	0	0	0	"{s1:2→1, 19→1, s1:2→2, 19→1, s1:2→2, 21→1, s1:2→3, 19→1, s1:2→3, 21→1, s1:2→4, 19→1, s1:2→4, 21→1}"	"{s1:1→1, s1:1→1, s1:1→1, s1:1→1, s1:1→1, s1:1→1, s1:1→1}"
22	20	"e8+e7+f5+su(3)+3(g2+su(2))"	28	162	0	1	0	0	0	0	0	0	"{s1:2→1, s1:2→2}"	""
22	20	"e8+e7+f5+su(3)+3(g2+su(2))"	28	169	1	0	0	0	0	0	0	0	"{s1:2→1, s1:2→2, s1:2→3, s1:2→4, s1:2→5}"	"{s1:1→1, s1:1→1, s1:1→1, s1:1→1, s1:1→1}"
22	21	"e8+e7+f5+3(g2+su(2))"	22	126	0	0	0	1	0	0	0	0	"s1:1→1"	""
22	21	"e8+e7+f5+3(g2+su(2))"	22	150	0	0	1	0	0	0	0	0	"s1:1→1"	""
22	21	"e8+e7+f5+3(g2+su(2))"	22	169	0	1	0	0	0	0	0	0	""	"s1:22→1"
22	21	"e8+e7+f5+3(g2+su(2))"	22	170	0	1	0	0	0	0	0	0	"s1:1→1"	""
22	21	"e8+e7+f5+3(g2+su(2))"	25	169	0	1	0	0	0	0	0	0	"s1:1→1"	"s1:22→1"
22	21	"e8+e7+f5+3(g2+su(2))"	26	169	0	1	0	0	0	0	0	0	"{s1:1→1, s1:1→2}"	"{s1:21→1, s1:21→1}"
22	21	"e8+e7+f5+3(g2+su(2))"	27	169	0	1	0	0	0	0	0	0	"s1:1→2"	"{s1:21→1, s1:22→1}"
22	21	"e8+e7+f5+3(g2+su(2))"	29	170	0	1	0	0	0	0	0	0	"s1:1→2"	""
22	21	"e8+e7+f5+3(g2+su(2))"	30	170	0	1	0	0	0	0	0	0	"{s1:1→3, s1:1→4, s1:1→5}"	""
22	22	"e8+e7+f5+3(g2+su(2))"	22	126	0	0	0	1	0	0	0	0	"s1:1→1"	""
22	22	"e8+e7+f5+3(g2+su(2))"	22	150	0	0	1	0	0	0	0	0	"s1:1→1"	""
22	22	"e8+e7+f5+3(g2+su(2))"	22	169	0	1	0	0	0	0	0	0	""	"s1:22→1"
22	22	"e8+e7+f5+3(g2+su(2))"	22	170	0	1	0	0	0	0	0	0	"s1:1→1"	""
22	22	"e8+e7+f5+3(g2+su(2))"	25	169	0	1	0	0	0	0	0	0	"s1:1→1"	"s1:22→1"
22	22	"e8+e7+f5+3(g2+su(2))"	27	169	0	1	0	0	0	0	0	0	"s1:1→2"	"s1:22→1"
22	22	"e8+e7+f5+3(g2+su(2))"	29	170	0	1	0	0	0	0	0	0	"s1:1→2"	""
22	22	"e8+e7+f5+3(g2+su(2))"	30	170	0	1	0	0	0	0	0	0	"{s1:1→3, s1:1→4, s1:1→5}"	""
22	23	"e8+e7'+2 f5+3(g2+su(2))"	22	146	0	1	0	0	0	0	0	0	"s1:1→1"	""
22	24	"e8+e7'+2 f5+3(g2+su(2))"	22	146	0	1	0	0	0	0	0	0	"s1:1→1"	""
22	25	"e8+e6+2 f5+su(3)+3(g2+su(2))"	22	165	0	1	0	0	0	0	0	0	"s1:1→1"	""
22	25	"e8+e6+2 f5+su(3)+3(g2+su(2))"	22	172	1	0	0	0	0	0	0	0	""	"s1:22→1"
22	25	"e8+e6+2 f5+su(3)+3(g2+su(2))"	25	172	1	0	0	0	0	0	0	0	"s1:1→1"	"s1:22→1"
22	25	"e8+e6+2 f5+su(3)+3(g2+su(2))"	26	165	0	1	0	0	0	0	0	0	"{s1:19→1, s1:1→1, 19→1}"	""
22	25	"e8+e6+2 f5+su(3)+3(g2+su(2))"	26	172	1	0	0	0	0	0	0	0	"{s1:1→1, 19→1, s1:1→1, 19→2, s1:1→1, 3→1, 19→1, s1:1→1, 3→1, 19→2, s1:1→1, 3→1, 19→3, s1:1→2, 19→1, s1:1→2, 19→2, s1:1→2, 19→3, s1:1→2, 3→1, 19→1, s1:1→2, 3→1, 19→2, s1:1→3, 19→1, s1:1→3, 19→2, s1:1→3, 3→1, 19→1, s1:3→1, 19→1, s1:3→1, 19→2, s1:3→1, 19→3, s1:3→1, 19→4}"	"{s1:22→1, s1:22→1, s1:22→1, s1:22→1, s1:22→1, s1:22→1, s1:22→1, s1:22→1, s1:22→1, s1:22→1, s1:22→1, s1:22→1, s1:22→1, s1:22→1, s1:22→1, s1:22→1, s1:22→1}"
