"TH"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
67	5	"5 e8+5 f5+10(g2+su(2))"	"5 e8+e7'+5 f5+11(g2+su(2))"	67	239	0	1	0	0	0	1	0	0	"{s1:67→1, s1:67→1}"	"{s2:1→1, s2:4→1}"
67	5	"5 e8+5 f5+10(g2+su(2))"	"5 e8+e7+5 f5+11(g2+su(2))"	67	211	0	1	0	0	0	0	1	0	"{s1:67→1, s1:67→1}"	"{s2:1→1, s2:4→1}"
67	5	"5 e8+5 f5+10(g2+su(2))"	"6 e8+5 f5+11(g2+su(2))"	70	96	0	1	0	0	0	0	0	1	"{s1:67→1, s1:67→1}"	"{s2:1→1, s2:4→1}"
67	6	"5 e8+5 f5+11(g2+su(2))"	"5 e8+7 f5+11(g2+su(2))"	67	240	0	0	0	2	0	0	0	0	"s1:67→1 / s2:1→1"	""
67	6	"5 e8+5 f5+11(g2+su(2))"	"5 e8+e6+5 f5+so(8)+11(g2+su(2))"	67	238	0	0	1	0	1	0	0	0	"s1:67→1 / s2:1→1"	""
67	6	"5 e8+5 f5+11(g2+su(2))"	"5 e8+e6+6 f5+11(g2+su(2))"	67	214	0	0	0	1	1	0	0	0	"s1:67→1 / s2:1→1"	""
67	6	"5 e8+5 f5+11(g2+su(2))"	"5 e8+e7'+5 f5+so(8)+11(g2+su(2))"	67	211	0	0	1	0	0	1	0	0	"s1:67→1 / s2:1→1"	""
67	6	"5 e8+5 f5+11(g2+su(2))"	"5 e8+e7+5 f5+so(8)+11(g2+su(2))"	67	183	0	0	1	0	0	0	1	0	"s1:67→1 / s2:1→1"	""
67	6	"5 e8+5 f5+11(g2+su(2))"	"5 e8+e7'+5 f5+su(3)+11(g2+su(2))"	67	231	0	1	0	0	0	1	0	0	"s1:67→1 / s2:1→1"	""
67	6	"5 e8+5 f5+11(g2+su(2))"	"5 e8+e7+5 f5+su(3)+11(g2+su(2))"	68	203	0	1	0	0	0	0	1	0	"s1:67→1 / s2:1→1"	""
67	6	"5 e8+5 f5+11(g2+su(2))"	"5 e8+e7'+6 f5+11(g2+su(2))"	68	187	0	0	0	1	0	1	0	0	"s1:67→1 / s2:1→1"	""
67	6	"5 e8+5 f5+11(g2+su(2))"	"5 e8+e7+6 f5+11(g2+su(2))"	68	159	0	0	0	1	0	0	1	0	"s1:67→1 / s2:1→1"	""
67	10	"5 e8+6 f5+su(3)+10(g2+su(2))"	"5 e8+7 f5+2 su(3)+10(g2+su(2))"	67	233	0	1	0	1	0	0	0	0	"s1:1→1 / s2:67→1"	""
67	14	"5 e8+5 f5+su(3)+11(g2+su(2))"	"5 e8+e7'+5 f5+12(g2+su(2))"	67	230	1	0	0	0	0	1	0	0	"s1:67→1"	"s2:1→1"
67	14	"5 e8+5 f5+su(3)+11(g2+su(2))"	"5 e8+e7+5 f5+12(g2+su(2))"	67	202	1	0	0	0	0	0	1	0	"s1:67→1"	"s2:1→1"
67	30	"5 e8+5 f5+so(8)+su(3)+10(g2+su(2))"	"5 e8+6 f5+2 so(8)+su(3)+10(g2+su(2))"	67	237	0	0	1	1	0	0	0	0	"s1:1→1 / s2:67→1"	""
67	30	"5 e8+5 f5+so(8)+su(3)+10(g2+su(2))"	"5 e8+e6+5 f5+2 so(8)+su(3)+10(g2+su(2))"	67	211	0	0	1	0	1	0	0	0	"s1:1→1 / s2:67→1"	""
67	30	"5 e8+5 f5+so(8)+su(3)+10(g2+su(2))"	"5 e8+e6+5 f5+so(8)+2 su(3)+10(g2+su(2))"	67	231	0	1	0	0	1	0	0	0	"s1:1→1 / s2:67→1"	""
