"catalog type"	"catalog id"	"id"	"list"	"29TH+H-V"	"gauge algebra"	"symmetry"	"H-String Weight"
"A_dummy"	"21"	1	"{1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1}"	580	"0"	"Inversion"	"{1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1}"
"N1"	"10418"	2	"{1,3,1,5,1,3,2,2,1,{1,{1,12}},1,2,2,3,1,5,1,3,1}"	194	"e8+2 f4+2 su(3)+2(g2+su(2))"	"Inversion"	"{1, 1, 2, 1, 3, 2, 3, 4, 5, 1, 1, 1, 5, 4, 3, 2, 3, 1, 2, 1, 1}"
"N1"	"10429"	3	"{1,2,3,1,5,1,3,2,2,1,{1,{1,12}},1,2,2,3,1,5,1,2}"	201	"e8+2 f4+3(g2+su(2))"	""	"{1, 1, 1, 2, 1, 3, 2, 3, 4, 5, 1, 1, 1, 5, 4, 3, 2, 3, 1, 2, 1}"
"N1"	"10430"	4	"{1,2,3,1,5,1,3,2,2,1,{1,{1,12}},1,2,2,3,1,{1,5},1}"	201	"e8+2 f4+3(g2+su(2))"	"{19,21}"	"{1, 1, 1, 2, 1, 3, 2, 3, 4, 5, 1, 1, 1, 5, 4, 3, 2, 3, 1, 1, 1}"
"N1"	"10726"	5	"{1,2,3,1,5,1,3,2,2,1,{1,12},1,2,2,3,1,5,1,2,3}"	192	"e8+2 f4+4(g2+su(2))"	""	"{1, 1, 1, 2, 1, 3, 2, 3, 4, 5, 1, 1, 6, 5, 4, 3, 5, 2, 5, 3, 1}"
"N1"	"10728"	6	"{1,2,3,1,5,1,3,2,2,1,{1,12},1,2,2,3,1,{1,5},1,3}"	193	"e8+2 f4+su(3)+3(g2+su(2))"	""	"{1, 1, 1, 2, 1, 3, 2, 3, 4, 5, 1, 1, 6, 5, 4, 3, 5, 2, 2, 3, 1}"
"N1"	"10764"	7	"{2,1,5,1,3,2,2,1,{1,12},1,2,2,3,1,5,1,3,2,1,5}"	149	"e8+3 f4+3(g2+su(2))"	""	"{1, 2, 1, 3, 2, 3, 4, 5, 1, 1, 6, 5, 4, 3, 5, 2, 5, 3, 4, 5, 1}"
"N1"	"10766"	8	"{2,1,5,1,3,2,2,1,{1,12},1,2,2,3,1,5,1,3,1,5,1}"	150	"e8+3 f4+su(3)+2(g2+su(2))"	""	"{1, 2, 1, 3, 2, 3, 4, 5, 1, 1, 6, 5, 4, 3, 5, 2, 5, 3, 4, 1, 1}"
"N1"	"10767"	9	"{1,{1,5},1,3,2,2,1,{1,12},1,2,2,3,1,5,1,3,2,1,5}"	149	"e8+3 f4+3(g2+su(2))"	"{1,2}"	"{1, 1, 1, 3, 2, 3, 4, 5, 1, 1, 6, 5, 4, 3, 5, 2, 5, 3, 4, 5, 1}"
"N1"	"10770"	10	"{1,{1,5},1,3,2,2,1,{1,12},1,2,2,3,1,5,1,3,1,5,1}"	150	"e8+3 f4+su(3)+2(g2+su(2))"	"{1,2}"	"{1, 1, 1, 3, 2, 3, 4, 5, 1, 1, 6, 5, 4, 3, 5, 2, 5, 3, 4, 1, 1}"
"N1"	"10788"	11	"{1,3,1,5,1,3,2,2,1,{2,1,12},1,2,2,3,1,5,1,3,1}"	194	"e8+2 f4+2 su(3)+2(g2+su(2))"	"Inversion"	"{1, 1, 2, 1, 3, 2, 3, 4, 5, 1, 2, 1, 5, 4, 3, 2, 3, 1, 2, 1, 1}"
"N1"	"10802"	12	"{1,2,3,1,5,1,3,2,2,1,{2,1,12},1,2,2,3,1,5,1,2}"	201	"e8+2 f4+3(g2+su(2))"	""	"{1, 1, 1, 2, 1, 3, 2, 3, 4, 5, 1, 2, 1, 5, 4, 3, 2, 3, 1, 2, 1}"
"N1"	"10803"	13	"{1,2,3,1,5,1,3,2,2,1,{2,1,12},1,2,2,3,1,{1,5},1}"	201	"e8+2 f4+3(g2+su(2))"	"{19,21}"	"{1, 1, 1, 2, 1, 3, 2, 3, 4, 5, 1, 2, 1, 5, 4, 3, 2, 3, 1, 1, 1}"
"N1"	"11119"	14	"{1,2,2,3,1,5,1,3,2,1,8,1,2,3,1,5,1,3,2,2,1}"	307	"e7+2 f4+4(g2+su(2))"	"Inversion"	"{1, 1, 1, 1, 2, 1, 3, 2, 3, 4, 1, 4, 3, 2, 3, 1, 2, 1, 1, 1, 1}"
"N1"	"11189"	15	"{1,2,3,1,5,1,3,2,2,1,12,1,2,2,3,1,5,1,2,3,2}"	190	"e8+2 f4+3(g2+su(2))+so(7)+2 su(2)"	""	"{1, 1, 1, 2, 1, 3, 2, 3, 4, 5, 1, 7, 6, 5, 4, 7, 3, 8, 5, 2, 1}"
"N1"	"11191"	16	"{1,2,3,1,5,1,3,2,2,1,12,1,2,2,3,1,{1,5},1,3,2}"	192	"e8+2 f4+4(g2+su(2))"	""	"{1, 1, 1, 2, 1, 3, 2, 3, 4, 5, 1, 7, 6, 5, 4, 7, 3, 3, 5, 2, 1}"
"N1"	"11229"	17	"{3,2,1,5,1,3,2,2,1,12,1,2,2,3,1,5,1,3,2,1,5}"	140	"e8+3 f4+4(g2+su(2))"	""	"{1, 3, 5, 2, 5, 3, 4, 5, 6, 1, 6, 5, 4, 3, 5, 2, 5, 3, 4, 5, 1}"
"N1"	"11231"	18	"{3,2,1,5,1,3,2,2,1,12,1,2,2,3,1,5,1,3,1,5,1}"	141	"e8+3 f4+su(3)+3(g2+su(2))"	""	"{1, 3, 5, 2, 5, 3, 4, 5, 6, 1, 6, 5, 4, 3, 5, 2, 5, 3, 4, 1, 1}"
"N1"	"11234"	19	"{2,1,5,1,3,2,2,1,12,1,2,2,3,1,5,1,3,1,5,1,3}"	142	"e8+3 f4+2 su(3)+2(g2+su(2))"	""	"{1, 2, 1, 3, 2, 3, 4, 5, 1, 7, 6, 5, 4, 7, 3, 8, 5, 7, 2, 3, 1}"
"N1"	"11237"	20	"{3,1,{1,5},1,3,2,2,1,12,1,2,2,3,1,5,1,3,2,1,5}"	141	"e8+3 f4+su(3)+3(g2+su(2))"	""	"{1, 3, 2, 2, 5, 3, 4, 5, 6, 1, 6, 5, 4, 3, 5, 2, 5, 3, 4, 5, 1}"
"N1"	"11239"	21	"{1,{1,5},1,3,2,2,1,12,1,2,2,3,1,5,1,3,1,5,1,3}"	142	"e8+3 f4+2 su(3)+2(g2+su(2))"	"{1,2}"	"{1, 1, 1, 3, 2, 3, 4, 5, 1, 7, 6, 5, 4, 7, 3, 8, 5, 7, 2, 3, 1}"
