"catalog type"	"catalog id"	"id"	"list"	"29TH+H-V"	"gauge algebra"	"symmetry"	"H-String Weight"
"A_dummy"	"16"	1	"{1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1}"	435	"0"	"Inversion"	"{1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1}"
"D_dummy"	"16"	2	"{2,{2,2},2,2,2,2,2,2,2,2,2,2,2,2,1}"	435	"0"	"{1,2}"	"{1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2}"
"N1"	"10443"	3	"{2,2,3,1,{1,5},1,3,2,2,1,{1,{1,12}},1,2}"	117	"e8+f4+2(g2+su(2))"	""	"{1, 2, 3, 7, 4, 4, 9, 5, 6, 7, 8, 1, 1, 1, 2, 1}"
"N1"	"10446"	4	"{2,3,2,1,5,1,3,2,2,1,{1,{1,12}},1,2,2}"	115	"e8+f4+g2+su(2)+so(7)+2 su(2)"	""	"{1, 2, 5, 8, 3, 7, 4, 5, 6, 7, 1, 1, 1, 3, 2, 1}"
"N1"	"10448"	5	"{2,3,1,{1,5},1,3,2,2,1,{1,{1,12}},1,2,2}"	117	"e8+f4+2(g2+su(2))"	""	"{1, 2, 5, 3, 3, 7, 4, 5, 6, 7, 1, 1, 1, 3, 2, 1}"
"N1"	"10450"	6	"{3,2,1,5,1,3,2,2,1,{1,{1,12}},1,2,2,2}"	117	"e8+f4+2(g2+su(2))"	""	"{1, 3, 5, 2, 5, 3, 4, 5, 6, 1, 1, 1, 4, 3, 2, 1}"
"N1"	"10452"	7	"{3,1,{1,5},1,3,2,2,1,{1,{1,12}},1,2,2,2}"	118	"e8+f4+su(3)+g2+su(2)"	""	"{1, 3, 2, 2, 5, 3, 4, 5, 6, 1, 1, 1, 4, 3, 2, 1}"
"N1"	"10455"	8	"{2,1,5,1,3,2,2,1,{1,{1,12}},1,2,2,2,2}"	126	"e8+f4+g2+su(2)"	""	"{1, 2, 1, 3, 2, 3, 4, 5, 1, 1, 1, 5, 4, 3, 2, 1}"
"N1"	"10456"	9	"{1,{1,5},1,3,2,2,1,{1,{1,12}},1,2,2,2,2}"	126	"e8+f4+g2+su(2)"	"{1,2}"	"{1, 1, 1, 3, 2, 3, 4, 5, 1, 1, 1, 5, 4, 3, 2, 1}"
"N1"	"10479"	10	"{3,2,2,1,{2,2,1,{1,12}},1,2,2,3,1,5,1}"	117	"e8+f4+2(g2+su(2))"	""	"{1, 3, 5, 7, 2, 4, 6, 2, 2, 9, 7, 5, 3, 4, 1, 1}"
