"id"	"list"	"29(TH-1)+H-V"	"gauge algebra"	"symmetry"	"H-String Weight"
1	"{1,2,3,1,5,1,3,1,5,1,3,2,2,1}"	247	"2 f4+su(3)+2(g2+su(2))"	""	"{1, 1, 1, 2, 1, 3, 2, 3, 1, 2, 1, 1, 1, 1}"
2	"{1,3,1,{1,6},1,3,1,5,1,3,2,2,1}"	222	"e6+f4+2 su(3)+g2+su(2)"	""	"{1, 1, 2, 1, 1, 3, 2, 3, 1, 2, 1, 1, 1, 1}"
3	"{3,2,1,{1,8},1,2,3,1,5,1,3,1,5}"	114	"e7+2 f4+su(3)+2(g2+su(2))"	""	"{1, 3, 5, 2, 2, 9, 7, 5, 8, 3, 7, 4, 5, 1}"
4	"{1,3,2,1,{1,8},1,2,3,1,5,1,3,1}"	166	"e7+f4+su(3)+2(g2+su(2))"	""	"{1, 1, 2, 3, 1, 1, 4, 3, 2, 3, 1, 2, 1, 1}"
5	"{1,2,3,2,1,{1,8},1,2,3,1,{1,5},1}"	172	"e7+f4+g2+su(2)+so(7)+2 su(2)"	"{12,14}"	"{1, 1, 1, 2, 3, 1, 1, 4, 3, 2, 3, 1, 1, 1}"
6	"{1,2,3,2,1,{1,8},1,2,3,2,1,5,1}"	170	"e7+f4+2(so(7)+2 su(2))"	""	"{1, 1, 1, 2, 3, 1, 1, 4, 3, 2, 3, 4, 1, 1}"
7	"{1,2,3,2,1,{1,8},1,2,3,1,5,1,2}"	172	"e7+f4+g2+su(2)+so(7)+2 su(2)"	""	"{1, 1, 1, 2, 3, 1, 1, 4, 3, 2, 3, 1, 2, 1}"
8	"{1,3,2,2,1,{1,{1,12}},1,2,2,2,2,2}"	120	"e8+g2+su(2)"	""	"{1, 1, 2, 3, 4, 1, 1, 1, 6, 5, 4, 3, 2, 1}"
9	"{1,3,2,2,1,{1,12},1,2,2,2,2,2,2}"	120	"e8+g2+su(2)"	""	"{1, 1, 2, 3, 4, 1, 1, 7, 6, 5, 4, 3, 2, 1}"
10	"{5,1,3,2,1,{1,8},1,2,3,1,5,1,3}"	114	"e7+2 f4+su(3)+2(g2+su(2))"	""	"{1, 5, 4, 7, 10, 3, 3, 11, 8, 5, 7, 2, 3, 1}"
11	"{1,3,2,2,1,{2,1,{2,1,12}},1,2,2,2}"	120	"e8+g2+su(2)"	""	"{1, 1, 2, 3, 4, 1, 2, 1, 2, 1, 4, 3, 2, 1}"
12	"{1,3,2,2,1,{2,1,{1,12}},1,2,2,2,2}"	120	"e8+g2+su(2)"	""	"{1, 1, 2, 3, 4, 1, 2, 1, 1, 5, 4, 3, 2, 1}"
13	"{1,3,2,2,1,{2,1,12},1,2,2,2,2,2}"	120	"e8+g2+su(2)"	""	"{1, 1, 2, 3, 4, 1, 2, 1, 6, 5, 4, 3, 2, 1}"
14	"{1,5,1,3,2,1,{1,8},1,2,3,1,5,1}"	122	"e7+2 f4+2(g2+su(2))"	"Inversion"	"{1, 1, 4, 3, 5, 7, 2, 2, 7, 5, 3, 4, 1, 1}"
15	"{1,5,1,3,2,1,{1,8},1,2,3,2,1,5}"	120	"e7+2 f4+g2+su(2)+so(7)+2 su(2)"	""	"{1, 1, 4, 3, 5, 7, 2, 2, 7, 5, 3, 4, 5, 1}"
16	"{3,1,3,2,2,1,{1,{1,12}},1,2,2,2,2}"	112	"e8+su(3)+g2+su(2)"	""	"{1, 3, 2, 3, 4, 5, 1, 1, 1, 5, 4, 3, 2, 1}"
17	"{3,1,3,2,2,1,{1,12},1,2,2,2,2,2}"	112	"e8+su(3)+g2+su(2)"	""	"{1, 3, 2, 3, 4, 5, 1, 1, 6, 5, 4, 3, 2, 1}"
