"catalog type"	"catalog id"	"id"	"list"	"29(TH-1)+H-V"	"gauge algebra"	"symmetry"	"H-String Weight"
"N1"	"10377"	11	"{2,2,2,2,1,{1,{1,8}},1}"	99	"e7"	"{6,9}"	"{1, 2, 3, 4, 5, 1, 1, 1, 1}"
"N1"	"10398"	12	"{2,2,2,1,{1,{1,8}},1,2}"	99	"e7"	""	"{1, 2, 3, 4, 1, 1, 1, 2, 1}"
"N1"	"10404"	13	"{2,2,1,{1,{1,8}},1,2,2}"	99	"e7"	"Inversion"	"{1, 2, 3, 1, 1, 1, 3, 2, 1}"
"N1"	"10408"	14	"{2,2,1,{2,1,{1,8}},1,2}"	99	"e7"	"{4,9}"	"{1, 2, 3, 1, 2, 1, 1, 2, 1}"
"N1"	"10409"	15	"{2,1,{2,1,{2,1,8}},1,2}"	99	"e7"	"{Inversion,{1,3},{3,9}}"	"{1, 2, 1, 2, 1, 2, 1, 2, 1}"
"N1"	"10544"	16	"{1,3,1,{1,6},1,2,3,1}"	137	"e6+su(3)+g2+su(2)"	""	"{1, 1, 2, 1, 1, 3, 2, 1, 1}"
"N1"	"10550"	17	"{1,3,1,{1,6},1,3,1,3}"	130	"e6+3 su(3)"	""	"{1, 1, 2, 1, 1, 3, 2, 3, 1}"
"N1"	"10554"	18	"{1,2,3,2,1,{1,6},1,2}"	143	"e6+so(7)+2 su(2)"	""	"{1, 1, 1, 2, 3, 1, 1, 2, 1}"
"N1"	"10572"	19	"{1,3,1,{2,1,6},1,3,1}"	138	"e6+2 su(3)"	"Inversion"	"{1, 1, 2, 1, 2, 1, 2, 1, 1}"
"N1"	"10573"	20	"{1,3,1,{3,1,6},1,2,3}"	129	"e6+2 su(3)+g2+su(2)"	""	"{2, 2, 4, 1, 3, 2, 5, 3, 1}"
"N1"	"10576"	21	"{1,3,2,1,{3,1,6},1,3}"	129	"e6+2 su(3)+g2+su(2)"	"{5,9}"	"{2, 2, 4, 6, 1, 3, 2, 3, 1}"
"N1"	"10585"	22	"{3,1,{3,1,6},1,3,1,3}"	122	"e6+4 su(3)"	"{1,3}"	"{1, 3, 1, 3, 2, 6, 4, 6, 2}"
"N1"	"10591"	23	"{3,1,3,2,2,1,{1,7},1}"	110	"e7'+su(3)+g2+su(2)"	"{7,9}"	"{1, 3, 2, 3, 4, 5, 1, 1, 1}"
"N1"	"10592"	24	"{2,3,1,3,2,1,{1,7},1}"	109	"e7'+2(g2+su(2))"	"{7,9}"	"{1, 2, 5, 3, 4, 5, 1, 1, 1}"
"N1"	"10603"	25	"{1,3,2,1,{1,7},1,2,2}"	118	"e7'+g2+su(2)"	""	"{1, 1, 2, 3, 1, 1, 3, 2, 1}"
"N1"	"10604"	26	"{1,3,2,2,1,{1,7},1,2}"	118	"e7'+g2+su(2)"	""	"{1, 1, 2, 3, 4, 1, 1, 2, 1}"
"N1"	"10610"	27	"{3,2,2,1,{1,7},1,2,3}"	109	"e7'+2(g2+su(2))"	""	"{1, 3, 5, 7, 2, 2, 5, 3, 1}"
"N1"	"10615"	28	"{3,1,3,2,1,{1,7},1,2}"	110	"e7'+su(3)+g2+su(2)"	""	"{1, 3, 2, 3, 4, 1, 1, 2, 1}"
"N1"	"10617"	29	"{2,{1,3},2,1,{1,7},1,2}"	116	"e7'+so(7)+2 su(2)"	""	"{1, 2, 2, 3, 4, 1, 1, 2, 1}"
"N1"	"10621"	30	"{1,3,2,1,{2,1,7},1,2}"	118	"e7'+g2+su(2)"	"{5,9}"	"{1, 1, 2, 3, 1, 2, 1, 2, 1}"
"N1"	"10623"	31	"{3,2,1,{2,1,7},1,2,3}"	109	"e7'+2(g2+su(2))"	"Inversion"	"{1, 3, 5, 2, 4, 2, 5, 3, 1}"
"N1"	"10626"	32	"{2,2,2,2,2,1,{1,8},1}"	99	"e7"	"{7,9}"	"{1, 2, 3, 4, 5, 6, 1, 1, 1}"
"N1"	"10671"	33	"{2,2,2,2,1,{1,8},1,2}"	99	"e7"	""	"{1, 2, 3, 4, 5, 1, 1, 2, 1}"
"N1"	"10679"	34	"{2,2,2,1,{1,8},1,2,2}"	99	"e7"	""	"{1, 2, 3, 4, 1, 1, 3, 2, 1}"
"N1"	"10705"	35	"{2,2,2,1,{2,1,8},1,2}"	99	"e7"	"{5,9}"	"{1, 2, 3, 4, 1, 2, 1, 2, 1}"
"N1"	"10711"	36	"{2,2,1,{2,1,8},1,2,2}"	99	"e7"	"Inversion"	"{1, 2, 3, 1, 2, 1, 3, 2, 1}"
"N1"	"10860"	37	"{1,3,1,5,1,3,1,4,1}"	136	"f4+so(8)+2 su(3)"	""	"{1, 1, 2, 1, 3, 2, 3, 1, 1}"
"N1"	"10871"	38	"{1,3,1,4,1,3,2,2,1}"	187	"so(8)+su(3)+g2+su(2)"	""	"{1, 1, 2, 1, 2, 1, 1, 1, 1}"
"N1"	"10874"	39	"{1,2,3,1,4,1,3,2,1}"	186	"so(8)+2(g2+su(2))"	"Inversion"	"{1, 1, 1, 2, 1, 2, 1, 1, 1}"
"N1"	"10876"	40	"{1,2,3,1,4,1,{2,3},2}"	184	"so(8)+g2+su(2)+so(7)+2 su(2)"	"{7,9}"	"{2, 2, 2, 4, 2, 4, 1, 2, 1}"
"N1"	"10904"	41	"{1,3,1,6,1,2,2,3,1}"	137	"e6+su(3)+g2+su(2)"	""	"{1, 1, 2, 1, 4, 3, 2, 1, 1}"
"N1"	"10909"	42	"{1,3,1,6,1,2,3,1,3}"	129	"e6+2 su(3)+g2+su(2)"	""	"{1, 1, 2, 1, 4, 3, 2, 3, 1}"
"N1"	"10910"	43	"{1,3,1,6,1,3,1,3,2}"	129	"e6+2 su(3)+g2+su(2)"	""	"{1, 1, 2, 1, 4, 3, 5, 2, 1}"
"N1"	"10914"	44	"{1,3,1,6,1,2,{1,3},2}"	135	"e6+su(3)+so(7)+2 su(2)"	""	"{1, 1, 2, 1, 4, 3, 2, 2, 1}"
"N1"	"10919"	45	"{1,3,2,1,6,1,2,3,1}"	136	"e6+2(g2+su(2))"	"Inversion"	"{1, 1, 2, 3, 1, 3, 2, 1, 1}"
"N1"	"10925"	46	"{1,3,2,1,6,1,3,1,3}"	129	"e6+2 su(3)+g2+su(2)"	""	"{1, 1, 2, 3, 1, 3, 2, 3, 1}"
"N1"	"10933"	47	"{1,2,3,2,1,6,1,2,2}"	143	"e6+so(7)+2 su(2)"	""	"{1, 1, 1, 2, 3, 1, 3, 2, 1}"
"N1"	"10981"	48	"{3,1,3,1,6,1,3,1,3}"	122	"e6+4 su(3)"	"Inversion"	"{1, 3, 2, 3, 1, 3, 2, 3, 1}"
"N1"	"10992"	49	"{2,3,1,3,2,2,1,7,1}"	109	"e7'+2(g2+su(2))"	""	"{1, 2, 5, 3, 4, 5, 6, 1, 1}"
"N1"	"10994"	50	"{2,2,3,1,3,2,1,7,1}"	109	"e7'+2(g2+su(2))"	""	"{1, 2, 3, 7, 4, 5, 6, 1, 1}"
"N1"	"11007"	51	"{1,3,2,1,7,1,2,2,2}"	118	"e7'+g2+su(2)"	""	"{1, 1, 2, 3, 1, 4, 3, 2, 1}"
"N1"	"11014"	52	"{1,3,2,2,1,7,1,2,2}"	118	"e7'+g2+su(2)"	""	"{1, 1, 2, 3, 4, 1, 3, 2, 1}"
"N1"	"11030"	53	"{3,2,2,1,7,1,2,2,3}"	109	"e7'+2(g2+su(2))"	"Inversion"	"{1, 3, 5, 7, 2, 7, 5, 3, 1}"
"N1"	"11033"	54	"{3,1,3,2,2,1,7,1,2}"	110	"e7'+su(3)+g2+su(2)"	""	"{1, 3, 2, 3, 4, 5, 1, 2, 1}"
"N1"	"11037"	55	"{2,3,1,3,2,1,7,1,2}"	109	"e7'+2(g2+su(2))"	""	"{1, 2, 5, 3, 4, 5, 1, 2, 1}"
"N1"	"11047"	56	"{3,1,3,2,1,7,1,2,2}"	110	"e7'+su(3)+g2+su(2)"	""	"{1, 3, 2, 3, 4, 1, 3, 2, 1}"
"N1"	"11049"	57	"{2,{1,3},2,1,7,1,2,2}"	116	"e7'+so(7)+2 su(2)"	""	"{1, 2, 2, 3, 4, 1, 3, 2, 1}"
"N1"	"11057"	58	"{2,2,2,2,2,2,1,8,1}"	99	"e7"	""	"{1, 2, 3, 4, 5, 6, 7, 1, 1}"
"N1"	"11133"	59	"{2,2,2,2,2,1,8,1,2}"	99	"e7"	""	"{1, 2, 3, 4, 5, 6, 1, 2, 1}"
"N1"	"11143"	60	"{2,2,2,2,1,8,1,2,2}"	99	"e7"	""	"{1, 2, 3, 4, 5, 1, 3, 2, 1}"
"N1"	"11151"	61	"{2,2,2,1,8,1,2,2,2}"	99	"e7"	"Inversion"	"{1, 2, 3, 4, 1, 4, 3, 2, 1}"
"N1"	"11254"	62	"{1,3,1,5,1,3,2,1,4}"	135	"f4+so(8)+su(3)+g2+su(2)"	""	"{1, 1, 2, 1, 3, 2, 3, 4, 1}"
"N1"	"11274"	63	"{2,2,3,1,3,2,2,1,7}"	109	"e7'+2(g2+su(2))"	""	"{1, 2, 3, 7, 4, 5, 6, 7, 1}"
"N1"	"11282"	64	"{2,2,2,2,2,2,2,1,8}"	99	"e7"	""	"{1, 2, 3, 4, 5, 6, 7, 8, 1}"
"N2"	"11472"	65	"{1,{1,4},1,4,1,3,2,1}"	167	"2 so(8)+g2+su(2)"	"{1,2}"	"{1, 1, 1, 2, 1, 2, 1, 1, 1}"
"N2"	"11474"	66	"{1,{1,4},1,4,1,{2,3},2}"	165	"2 so(8)+so(7)+2 su(2)"	"{{1,2},{7,9}}"	"{2, 2, 2, 4, 2, 4, 1, 2, 1}"
"N2"	"11478"	67	"{2,1,{1,6},1,3,1,4,1}"	118	"e6+so(8)+su(3)"	""	"{1, 2, 1, 1, 3, 2, 3, 1, 1}"
"N2"	"11479"	68	"{1,{1,6},1,3,1,4,1,3}"	110	"e6+so(8)+2 su(3)"	"{1,2}"	"{1, 1, 1, 4, 3, 5, 2, 3, 1}"
"N2"	"11481"	69	"{1,{1,6},1,2,3,1,4,1}"	117	"e6+so(8)+g2+su(2)"	"{1,2}"	"{1, 1, 1, 4, 3, 2, 3, 1, 1}"
"N2"	"12048"	70	"{3,2,1,{1,6},1,3,1,4}"	109	"e6+so(8)+su(3)+g2+su(2)"	""	"{1, 3, 5, 2, 2, 5, 3, 4, 1}"
"N2"	"12051"	71	"{3,1,{2,1,6},1,3,1,4}"	110	"e6+so(8)+2 su(3)"	""	"{1, 3, 2, 4, 2, 5, 3, 4, 1}"
"N2"	"12052"	72	"{3,1,{1,6},1,2,3,1,4}"	109	"e6+so(8)+su(3)+g2+su(2)"	""	"{1, 3, 2, 2, 7, 5, 3, 4, 1}"
"N2"	"12053"	73	"{1,{1,6},1,2,3,2,1,4}"	115	"e6+so(8)+so(7)+2 su(2)"	"{1,2}"	"{1, 1, 1, 4, 3, 2, 3, 4, 1}"
"N2"	"12121"	74	"{1,4,1,4,1,3,2,1,5}"	115	"f4+2 so(8)+g2+su(2)"	""	"{1, 1, 3, 2, 5, 3, 4, 5, 1}"
"N2"	"12122"	75	"{1,4,1,4,1,3,1,5,1}"	116	"f4+2 so(8)+su(3)"	""	"{1, 1, 3, 2, 5, 3, 4, 1, 1}"
"N2"	"12123"	76	"{1,3,1,4,1,4,1,3,1}"	160	"2 so(8)+2 su(3)"	"Inversion"	"{1, 1, 2, 1, 2, 1, 2, 1, 1}"
"N2"	"12131"	77	"{1,2,3,1,4,1,4,1,2}"	167	"2 so(8)+g2+su(2)"	""	"{1, 1, 1, 2, 1, 2, 1, 2, 1}"
"N2"	"12135"	78	"{2,{2,3},1,4,1,4,1,2}"	165	"2 so(8)+so(7)+2 su(2)"	"{1,2}"	"{1, 1, 2, 4, 2, 4, 2, 4, 2}"
"N2"	"12137"	79	"{3,1,4,1,4,1,3,1,5}"	108	"f4+2 so(8)+2 su(3)"	""	"{1, 3, 2, 5, 3, 7, 4, 5, 1}"
"N2"	"12144"	80	"{1,4,1,3,1,6,1,2,2}"	118	"e6+so(8)+su(3)"	""	"{1, 1, 3, 2, 3, 1, 3, 2, 1}"
"N2"	"12146"	81	"{1,6,1,3,1,4,1,3,2}"	109	"e6+so(8)+su(3)+g2+su(2)"	""	"{1, 1, 5, 4, 7, 3, 5, 2, 1}"
"N2"	"12150"	82	"{3,1,4,1,3,1,6,1,2}"	110	"e6+so(8)+2 su(3)"	""	"{1, 3, 2, 5, 3, 4, 1, 2, 1}"
"N2"	"12152"	83	"{1,4,1,3,2,1,6,1,2}"	117	"e6+so(8)+g2+su(2)"	""	"{1, 1, 3, 2, 3, 4, 1, 2, 1}"
"N2"	"12153"	84	"{1,6,1,2,3,1,4,1,3}"	109	"e6+so(8)+su(3)+g2+su(2)"	""	"{1, 1, 5, 4, 3, 5, 2, 3, 1}"
"N2"	"12154"	85	"{1,4,1,3,2,2,1,6,1}"	117	"e6+so(8)+g2+su(2)"	""	"{1, 1, 3, 2, 3, 4, 5, 1, 1}"
"N2"	"12673"	86	"{3,1,5,1,3,1,4,1,4}"	108	"f4+2 so(8)+2 su(3)"	""	"{1, 3, 2, 7, 5, 8, 3, 4, 1}"
"N2"	"12676"	87	"{4,1,3,1,6,1,2,2,3}"	109	"e6+so(8)+su(3)+g2+su(2)"	""	"{1, 4, 3, 5, 2, 7, 5, 3, 1}"
"N2"	"12677"	88	"{6,1,3,1,4,1,3,2,2}"	109	"e6+so(8)+su(3)+g2+su(2)"	""	"{1, 6, 5, 9, 4, 7, 3, 2, 1}"
"N2"	"12681"	89	"{4,1,3,2,1,6,1,2,3}"	108	"e6+so(8)+2(g2+su(2))"	""	"{1, 4, 3, 5, 7, 2, 5, 3, 1}"
"N2"	"12682"	90	"{6,1,2,3,1,4,1,3,2}"	108	"e6+so(8)+2(g2+su(2))"	""	"{1, 6, 5, 4, 7, 3, 5, 2, 1}"
"N2"	"12684"	91	"{6,1,2,2,3,1,4,1,3}"	109	"e6+so(8)+su(3)+g2+su(2)"	""	"{1, 6, 5, 4, 3, 5, 2, 3, 1}"
"N2"	"12685"	92	"{4,1,3,2,2,1,6,1,3}"	109	"e6+so(8)+su(3)+g2+su(2)"	""	"{1, 4, 3, 5, 7, 9, 2, 3, 1}"
"N2"	"12687"	93	"{4,1,2,3,2,1,6,1,2}"	115	"e6+so(8)+so(7)+2 su(2)"	""	"{1, 4, 3, 2, 3, 4, 1, 2, 1}"
"N2"	"12788"	94	"{4,1,3,1,5,1,3,1,4}"	108	"f4+2 so(8)+2 su(3)"	"Inversion"	"{1, 4, 3, 5, 2, 5, 3, 4, 1}"
"N3"	"12795"	95	"{1,{1,4},1,4,1,4,1,2}"	148	"3 so(8)"	"{1,2}"	"{1, 1, 1, 2, 1, 2, 1, 2, 1}"
"N3"	"13562"	96	"{1,{1,4},1,4,1,{1,4},1}"	148	"3 so(8)"	"{Inversion,{1,2},{7,9}}"	"{1, 1, 1, 2, 1, 2, 1, 1, 1}"
"N3"	"13741"	97	"{2,1,4,1,4,1,4,1,2}"	148	"3 so(8)"	"Inversion"	"{1, 2, 1, 2, 1, 2, 1, 2, 1}"
"N4"	"16341"	98	"{1,4,1,4,1,{1,4},1,4}"	120	"4 so(8)"	""	"{1, 1, 3, 2, 5, 3, 3, 4, 1}"
"NN"	"18"	99	"{1,2,3,1,5,1,3,1,3}"	155	"f4+2 su(3)+g2+su(2)"	""	"{1, 1, 1, 2, 1, 3, 2, 3, 1}"
"NN"	"19"	100	"{2,{1,3},1,5,1,3,2,1}"	162	"f4+2(g2+su(2))"	""	"{1, 2, 2, 3, 1, 2, 1, 1, 1}"
"NN"	"20"	101	"{1,2,3,1,{1,5},1,3,1}"	163	"f4+su(3)+g2+su(2)"	""	"{1, 1, 1, 2, 1, 1, 2, 1, 1}"
"NN"	"33"	102	"{1,2,2,3,1,3,2,2,1}"	214	"2(g2+su(2))"	"Inversion"	"{1, 1, 1, 1, 2, 1, 1, 1, 1}"
"NN"	"50"	103	"{2,1,{1,5},1,3,2,2,1}"	171	"f4+g2+su(2)"	""	"{1, 2, 1, 1, 2, 1, 1, 1, 1}"
"NN"	"51"	104	"{1,{1,{1,5}},1,3,2,2,1}"	171	"f4+g2+su(2)"	"{1,2}"	"{1, 1, 1, 1, 2, 1, 1, 1, 1}"
"NN"	"52"	105	"{1,{1,5},1,3,2,2,1,5}"	119	"2 f4+g2+su(2)"	"{1,2}"	"{1, 1, 1, 3, 2, 3, 4, 5, 1}"
"NN"	"54"	106	"{3,1,{3,1,5},1,3,2,1}"	155	"f4+2 su(3)+g2+su(2)"	"{1,3}"	"{1, 3, 1, 3, 2, 4, 2, 2, 2}"
"NN"	"55"	107	"{3,1,{1,5},1,3,2,1,5}"	111	"2 f4+su(3)+g2+su(2)"	""	"{1, 3, 2, 2, 5, 3, 4, 5, 1}"
"NN"	"57"	108	"{2,3,1,{1,5},1,3,1,5}"	111	"2 f4+su(3)+g2+su(2)"	""	"{1, 2, 5, 3, 3, 7, 4, 5, 1}"
"NN"	"62"	109	"{1,3,2,1,5,1,3,2,1}"	162	"f4+2(g2+su(2))"	""	"{1, 1, 2, 3, 1, 2, 1, 1, 1}"
"NN"	"63"	110	"{3,2,1,5,1,3,2,1,5}"	110	"2 f4+2(g2+su(2))"	""	"{1, 3, 5, 2, 5, 3, 4, 5, 1}"
"NN"	"65"	111	"{1,3,1,5,1,2,3,2,1}"	161	"f4+su(3)+so(7)+2 su(2)"	""	"{1, 1, 2, 1, 3, 2, 1, 1, 1}"
"NN"	"66"	112	"{3,1,5,1,2,3,2,1,5}"	109	"2 f4+su(3)+so(7)+2 su(2)"	""	"{1, 3, 2, 7, 5, 3, 4, 5, 1}"
"NN"	"68"	113	"{2,3,2,1,5,1,3,1,5}"	109	"2 f4+su(3)+so(7)+2 su(2)"	""	"{1, 2, 5, 8, 3, 7, 4, 5, 1}"
"NN"	"78"	114	"{2,2,1,5,1,3,2,2,1}"	171	"f4+g2+su(2)"	""	"{1, 2, 3, 1, 2, 1, 1, 1, 1}"
"NN"	"79"	115	"{2,1,5,1,3,2,2,1,5}"	119	"2 f4+g2+su(2)"	""	"{1, 2, 1, 3, 2, 3, 4, 5, 1}"
"NN"	"107"	116	"{2,3,1,5,1,2,3,1,5}"	110	"2 f4+2(g2+su(2))"	""	"{1, 2, 5, 3, 10, 7, 4, 5, 1}"
"NN"	"113"	117	"{2,1,5,1,3,2,1,5,1}"	119	"2 f4+g2+su(2)"	""	"{1, 2, 1, 3, 2, 3, 4, 1, 1}"
"NN"	"114"	118	"{3,1,5,1,2,3,1,5,1}"	111	"2 f4+su(3)+g2+su(2)"	""	"{1, 3, 2, 7, 5, 3, 4, 1, 1}"
"NN"	"115"	119	"{3,2,1,5,1,3,1,5,1}"	111	"2 f4+su(3)+g2+su(2)"	""	"{1, 3, 5, 2, 5, 3, 4, 1, 1}"
"NN"	"116"	120	"{3,1,{1,5},1,3,1,5,1}"	112	"2 f4+2 su(3)"	""	"{1, 3, 2, 2, 5, 3, 4, 1, 1}"
"NN"	"118"	121	"{2,1,5,1,3,1,{1,5},1}"	120	"2 f4+su(3)"	"{7,9}"	"{1, 2, 1, 3, 2, 3, 1, 1, 1}"
"NN"	"119"	122	"{1,5,1,2,3,1,{1,5},1}"	119	"2 f4+g2+su(2)"	"{7,9}"	"{1, 1, 4, 3, 2, 3, 1, 1, 1}"
"NN"	"120"	123	"{2,1,5,1,3,1,5,1,2}"	120	"2 f4+su(3)"	"Inversion"	"{1, 2, 1, 3, 2, 3, 1, 2, 1}"
"NN"	"122"	124	"{1,5,1,2,3,2,1,5,1}"	117	"2 f4+so(7)+2 su(2)"	"Inversion"	"{1, 1, 4, 3, 2, 3, 4, 1, 1}"
