"id"	"list"	"29(TH-1)+H-V"	"gauge algebra"	"symmetry"	"H-String Weight"
1	"{1,3,1,5,1,3,1,5,1,3,2,2,1}"	219	"2 f4+2 su(3)+g2+su(2)"	""	"{1, 1, 2, 1, 3, 2, 3, 1, 2, 1, 1, 1, 1}"
2	"{1,2,3,1,5,1,3,1,5,1,3,2,1}"	218	"2 f4+su(3)+2(g2+su(2))"	"Inversion"	"{1, 1, 1, 2, 1, 3, 2, 3, 1, 2, 1, 1, 1}"
3	"{1,3,1,{1,6},1,3,1,5,1,3,2,1}"	193	"e6+f4+2 su(3)+g2+su(2)"	""	"{1, 1, 2, 1, 1, 3, 2, 3, 1, 2, 1, 1, 1}"
4	"{1,3,2,1,{1,8},1,2,3,1,{1,5},1}"	145	"e7+f4+2(g2+su(2))"	"{11,13}"	"{1, 1, 2, 3, 1, 1, 4, 3, 2, 3, 1, 1, 1}"
5	"{1,3,2,1,{1,8},1,2,3,2,1,5,1}"	143	"e7+f4+g2+su(2)+so(7)+2 su(2)"	""	"{1, 1, 2, 3, 1, 1, 4, 3, 2, 3, 4, 1, 1}"
6	"{1,3,2,1,{1,8},1,2,3,1,5,1,2}"	145	"e7+f4+2(g2+su(2))"	""	"{1, 1, 2, 3, 1, 1, 4, 3, 2, 3, 1, 2, 1}"
7	"{1,2,3,2,1,{1,{1,8}},1,2,3,2,1}"	193	"e7+2(so(7)+2 su(2))"	"Inversion"	"{1, 1, 1, 2, 3, 1, 1, 1, 3, 2, 1, 1, 1}"
8	"{2,2,1,{2,2,1,{2,2,1,12}},1,2,2}"	100	"e8"	"{Inversion,{1,4},{4,13}}"	"{1, 2, 3, 1, 2, 3, 1, 2, 3, 1, 3, 2, 1}"
9	"{2,2,2,1,{2,1,{2,1,12}},1,2,2,2}"	100	"e8"	"Inversion"	"{1, 2, 3, 4, 1, 2, 1, 2, 1, 4, 3, 2, 1}"
10	"{2,2,2,2,1,{1,{1,12}},1,2,2,2,2}"	100	"e8"	"Inversion"	"{1, 2, 3, 4, 5, 1, 1, 1, 5, 4, 3, 2, 1}"
11	"{1,2,3,2,1,{2,1,8},1,2,3,2,1}"	193	"e7+2(so(7)+2 su(2))"	"Inversion"	"{1, 1, 1, 2, 3, 1, 2, 1, 3, 2, 1, 1, 1}"
12	"{2,2,2,1,{2,2,1,{2,1,12}},1,2,2}"	100	"e8"	"{5,13}"	"{1, 2, 3, 4, 1, 2, 3, 1, 2, 1, 3, 2, 1}"
13	"{2,2,2,1,{2,2,1,{1,12}},1,2,2,2}"	100	"e8"	"Inversion"	"{1, 2, 3, 4, 1, 2, 3, 1, 1, 4, 3, 2, 1}"
14	"{2,2,2,2,1,{2,1,{2,1,12}},1,2,2}"	100	"e8"	""	"{1, 2, 3, 4, 5, 1, 2, 1, 2, 1, 3, 2, 1}"
15	"{2,2,2,2,1,{2,1,{1,12}},1,2,2,2}"	100	"e8"	""	"{1, 2, 3, 4, 5, 1, 2, 1, 1, 4, 3, 2, 1}"
16	"{2,2,2,2,1,{2,1,12},1,2,2,2,2}"	100	"e8"	"Inversion"	"{1, 2, 3, 4, 5, 1, 2, 1, 5, 4, 3, 2, 1}"
17	"{2,2,2,2,2,1,{1,{1,12}},1,2,2,2}"	100	"e8"	""	"{1, 2, 3, 4, 5, 6, 1, 1, 1, 4, 3, 2, 1}"
18	"{2,2,2,2,2,1,{1,12},1,2,2,2,2}"	100	"e8"	""	"{1, 2, 3, 4, 5, 6, 1, 1, 5, 4, 3, 2, 1}"
19	"{2,2,2,1,{2,2,2,1,12},1,2,2,2}"	100	"e8"	"{Inversion,{1,5},{5,13}}"	"{1, 2, 3, 4, 1, 2, 3, 4, 1, 4, 3, 2, 1}"
20	"{2,2,2,2,1,{2,2,1,{1,12}},1,2,2}"	100	"e8"	"{6,13}"	"{1, 2, 3, 4, 5, 1, 2, 3, 1, 1, 3, 2, 1}"
21	"{2,2,2,2,1,{2,2,1,12},1,2,2,2}"	100	"e8"	""	"{1, 2, 3, 4, 5, 1, 2, 3, 1, 4, 3, 2, 1}"
22	"{2,2,2,2,2,1,{2,1,{2,1,12}},1,2}"	100	"e8"	"{7,13}"	"{1, 2, 3, 4, 5, 6, 1, 2, 1, 2, 1, 2, 1}"
23	"{2,2,2,2,2,1,{2,1,{1,12}},1,2,2}"	100	"e8"	""	"{1, 2, 3, 4, 5, 6, 1, 2, 1, 1, 3, 2, 1}"
24	"{2,2,2,2,2,1,{2,1,12},1,2,2,2}"	100	"e8"	""	"{1, 2, 3, 4, 5, 6, 1, 2, 1, 4, 3, 2, 1}"
25	"{2,2,2,2,2,2,1,{1,{1,12}},1,2,2}"	100	"e8"	""	"{1, 2, 3, 4, 5, 6, 7, 1, 1, 1, 3, 2, 1}"
26	"{2,2,2,2,2,2,1,{1,12},1,2,2,2}"	100	"e8"	""	"{1, 2, 3, 4, 5, 6, 7, 1, 1, 4, 3, 2, 1}"
27	"{1,3,1,5,1,3,2,1,{1,{1,8}},1,2}"	146	"e7+f4+su(3)+g2+su(2)"	""	"{1, 1, 2, 1, 3, 2, 3, 4, 1, 1, 1, 2, 1}"
28	"{1,3,1,5,1,3,2,1,{1,8},1,2,2}"	146	"e7+f4+su(3)+g2+su(2)"	""	"{1, 1, 2, 1, 3, 2, 3, 4, 1, 1, 3, 2, 1}"
29	"{2,2,2,2,2,1,{2,2,1,12},1,2,2}"	100	"e8"	"{7,13}"	"{1, 2, 3, 4, 5, 6, 1, 2, 3, 1, 3, 2, 1}"
30	"{2,2,2,2,2,2,1,{2,1,{1,12}},1,2}"	100	"e8"	"{8,13}"	"{1, 2, 3, 4, 5, 6, 7, 1, 2, 1, 1, 2, 1}"
31	"{2,2,2,2,2,2,1,{2,1,12},1,2,2}"	100	"e8"	""	"{1, 2, 3, 4, 5, 6, 7, 1, 2, 1, 3, 2, 1}"
32	"{2,2,2,2,2,2,2,1,{1,{1,12}},1,2}"	100	"e8"	""	"{1, 2, 3, 4, 5, 6, 7, 8, 1, 1, 1, 2, 1}"
33	"{2,2,2,2,2,2,2,1,{1,12},1,2,2}"	100	"e8"	""	"{1, 2, 3, 4, 5, 6, 7, 8, 1, 1, 3, 2, 1}"
34	"{1,2,2,3,1,5,1,3,1,{1,{1,6}},1}"	201	"e6+f4+su(3)+g2+su(2)"	"{10,13}"	"{1, 1, 1, 1, 2, 1, 3, 2, 3, 1, 1, 1, 1}"
35	"{1,2,2,3,1,5,1,3,1,{1,6},1,2}"	201	"e6+f4+su(3)+g2+su(2)"	""	"{1, 1, 1, 1, 2, 1, 3, 2, 3, 1, 1, 2, 1}"
36	"{1,2,3,1,5,1,3,2,1,{1,{1,7}},1}"	173	"e7'+f4+2(g2+su(2))"	"{10,13}"	"{1, 1, 1, 2, 1, 3, 2, 3, 4, 1, 1, 1, 1}"
37	"{1,2,3,1,5,1,3,2,1,{1,7},1,2}"	173	"e7'+f4+2(g2+su(2))"	""	"{1, 1, 1, 2, 1, 3, 2, 3, 4, 1, 1, 2, 1}"
38	"{1,3,1,5,1,3,2,1,{2,1,8},1,2}"	146	"e7+f4+su(3)+g2+su(2)"	"{9,13}"	"{1, 1, 2, 1, 3, 2, 3, 4, 1, 2, 1, 2, 1}"
39	"{1,3,1,5,1,3,2,2,1,{1,{1,8}},1}"	146	"e7+f4+su(3)+g2+su(2)"	"{10,13}"	"{1, 1, 2, 1, 3, 2, 3, 4, 5, 1, 1, 1, 1}"
40	"{1,3,1,5,1,3,2,2,1,{1,8},1,2}"	146	"e7+f4+su(3)+g2+su(2)"	""	"{1, 1, 2, 1, 3, 2, 3, 4, 5, 1, 1, 2, 1}"
41	"{1,{1,5},1,3,1,6,1,3,1,{1,5},1}"	150	"e6+2 f4+2 su(3)"	"{Inversion,{1,2},{11,13}}"	"{1, 1, 1, 3, 2, 3, 1, 3, 2, 3, 1, 1, 1}"
42	"{2,2,2,2,2,2,2,1,{2,1,12},1,2}"	100	"e8"	"{9,13}"	"{1, 2, 3, 4, 5, 6, 7, 8, 1, 2, 1, 2, 1}"
43	"{2,2,2,2,2,2,2,2,1,{1,{1,12}},1}"	100	"e8"	"{10,13}"	"{1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 1, 1, 1}"
44	"{2,2,2,2,2,2,2,2,1,{1,12},1,2}"	100	"e8"	""	"{1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 1, 2, 1}"
45	"{2,{1,3},2,1,8,1,2,3,1,{1,5},1}"	143	"e7+f4+g2+su(2)+so(7)+2 su(2)"	"{11,13}"	"{1, 2, 2, 3, 4, 1, 4, 3, 2, 3, 1, 1, 1}"
46	"{3,1,{3,1,6},1,3,1,5,1,3,2,1}"	185	"e6+f4+3 su(3)+g2+su(2)"	"{1,3}"	"{1, 3, 1, 3, 2, 6, 4, 6, 2, 4, 2, 2, 2}"
47	"{1,2,2,3,1,5,1,3,2,1,{1,6},1}"	200	"e6+f4+2(g2+su(2))"	"{11,13}"	"{1, 1, 1, 1, 2, 1, 3, 2, 3, 4, 1, 1, 1}"
48	"{1,2,3,1,5,1,3,2,2,1,{1,7},1}"	173	"e7'+f4+2(g2+su(2))"	"{11,13}"	"{1, 1, 1, 2, 1, 3, 2, 3, 4, 5, 1, 1, 1}"
49	"{1,2,3,2,1,7,1,2,3,1,{1,5},1}"	171	"e7'+f4+g2+su(2)+so(7)+2 su(2)"	"{11,13}"	"{1, 1, 1, 2, 3, 1, 4, 3, 2, 3, 1, 1, 1}"
50	"{1,3,2,1,8,1,2,2,3,1,{1,5},1}"	145	"e7+f4+2(g2+su(2))"	"{11,13}"	"{1, 1, 2, 3, 1, 5, 4, 3, 2, 3, 1, 1, 1}"
51	"{1,3,2,1,8,1,2,3,1,{1,5},1,3}"	137	"e7+f4+su(3)+2(g2+su(2))"	""	"{1, 1, 2, 3, 1, 5, 4, 3, 5, 2, 2, 3, 1}"
52	"{1,3,2,2,1,8,1,2,3,1,{1,5},1}"	145	"e7+f4+2(g2+su(2))"	"{11,13}"	"{1, 1, 2, 3, 4, 1, 4, 3, 2, 3, 1, 1, 1}"
53	"{1,5,1,3,1,5,1,3,2,1,{1,7},1}"	122	"e7'+2 f4+su(3)+g2+su(2)"	"{11,13}"	"{1, 1, 4, 3, 5, 2, 5, 3, 4, 5, 1, 1, 1}"
54	"{1,{1,5},1,3,1,6,1,3,1,5,1,2}"	150	"e6+2 f4+2 su(3)"	"{1,2}"	"{1, 1, 1, 3, 2, 3, 1, 3, 2, 3, 1, 2, 1}"
55	"{2,2,2,2,2,2,2,2,2,1,{1,12},1}"	100	"e8"	"{11,13}"	"{1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 1, 1, 1}"
56	"{2,{1,3},2,1,8,1,2,3,1,5,1,2}"	143	"e7+f4+g2+su(2)+so(7)+2 su(2)"	""	"{1, 2, 2, 3, 4, 1, 4, 3, 2, 3, 1, 2, 1}"
