"id"	"list"	"29(TH-1)+H-V"	"gauge algebra"	"symmetry"	"H-String Weight"
1	"{1,2,2,1}"	87	"0"	"Inversion"	"{1, 1, 1, 1}"
2	"{2,1,3,1}"	79	"su(3)"	""	"{1, 2, 1, 1}"
3	"{2,2,1,3}"	79	"su(3)"	""	"{1, 2, 3, 1}"
4	"{1,{1,3},1}"	79	"su(3)"	"{Inversion,{1,2},{2,4}}"	"{1, 1, 1, 1}"
5	"{2,{1,2},2}"	87	"0"	"Inversion"	"{1, 2, 2, 1}"
6	"{3,{2,1},6}"	1	"e6+su(3)"	""	"{-x-, -x-, -x-, -x-}"
