"catalog type"	"catalog id"	"id"	"list"	"29(TH-1)+H-V"	"gauge algebra"	"symmetry"	"H-String Weight"
"N1"	"10598"	20	"{3,1,{1,5},1,3,2,1,{1,7},1}"	116	"e7'+f4+su(3)+g2+su(2)"	"{9,11}"	"{1, 3, 2, 2, 5, 3, 4, 5, 1, 1, 1}"
"N1"	"10600"	21	"{1,{1,5},1,3,2,2,1,{1,7},1}"	124	"e7'+f4+g2+su(2)"	"{{1,2},{9,11}}"	"{1, 1, 1, 3, 2, 3, 4, 5, 1, 1, 1}"
"N1"	"10602"	22	"{1,3,2,1,{1,7},1,2,3,2,1}"	165	"e7'+g2+su(2)+so(7)+2 su(2)"	""	"{1, 1, 2, 3, 1, 1, 3, 2, 1, 1, 1}"
"N1"	"10611"	23	"{3,2,1,{1,7},1,2,3,2,1,5}"	113	"e7'+f4+g2+su(2)+so(7)+2 su(2)"	""	"{1, 3, 5, 2, 2, 7, 5, 3, 4, 5, 1}"
"N1"	"10612"	24	"{3,2,1,{1,7},1,2,3,1,5,1}"	115	"e7'+f4+2(g2+su(2))"	""	"{1, 3, 5, 2, 2, 7, 5, 3, 4, 1, 1}"
"N1"	"10613"	25	"{2,3,2,1,{1,7},1,2,3,1,5}"	113	"e7'+f4+g2+su(2)+so(7)+2 su(2)"	""	"{1, 2, 5, 8, 3, 3, 10, 7, 4, 5, 1}"
"N1"	"10616"	26	"{2,1,5,1,3,2,1,{1,7},1,2}"	124	"e7'+f4+g2+su(2)"	""	"{1, 2, 1, 3, 2, 3, 4, 1, 1, 2, 1}"
"N1"	"10618"	27	"{1,5,1,2,3,2,1,{1,7},1,2}"	122	"e7'+f4+so(7)+2 su(2)"	""	"{1, 1, 4, 3, 2, 3, 4, 1, 1, 2, 1}"
"N1"	"10619"	28	"{1,{1,5},1,3,2,1,{1,7},1,2}"	124	"e7'+f4+g2+su(2)"	"{1,2}"	"{1, 1, 1, 3, 2, 3, 4, 1, 1, 2, 1}"
"N1"	"10636"	29	"{1,3,2,1,{1,8},1,2,2,3,1}"	139	"e7+2(g2+su(2))"	""	"{1, 1, 2, 3, 1, 1, 4, 3, 2, 1, 1}"
"N1"	"10641"	30	"{1,3,2,1,{1,8},1,2,3,1,3}"	131	"e7+su(3)+2(g2+su(2))"	""	"{1, 1, 2, 3, 1, 1, 4, 3, 2, 3, 1}"
"N1"	"10643"	31	"{1,3,2,1,{1,8},1,2,{1,3},2}"	137	"e7+g2+su(2)+so(7)+2 su(2)"	""	"{1, 1, 2, 3, 1, 1, 4, 3, 2, 2, 1}"
"N1"	"10651"	32	"{1,2,3,2,1,{1,8},1,2,2,2}"	146	"e7+so(7)+2 su(2)"	""	"{1, 1, 1, 2, 3, 1, 1, 4, 3, 2, 1}"
"N1"	"10689"	33	"{1,3,2,1,{2,1,8},1,2,3,1}"	139	"e7+2(g2+su(2))"	"Inversion"	"{1, 1, 2, 3, 1, 2, 1, 3, 2, 1, 1}"
"N1"	"10691"	34	"{1,3,2,1,{3,2,1,8},1,2,3}"	130	"e7+3(g2+su(2))"	"{5,11}"	"{2, 2, 4, 6, 1, 3, 5, 2, 5, 3, 1}"
"N1"	"10696"	35	"{1,2,3,2,1,{2,1,8},1,2,2}"	146	"e7+so(7)+2 su(2)"	""	"{1, 1, 1, 2, 3, 1, 2, 1, 3, 2, 1}"
"N1"	"10859"	36	"{1,2,2,3,1,5,1,3,1,4,1}"	193	"f4+so(8)+su(3)+g2+su(2)"	""	"{1, 1, 1, 1, 2, 1, 3, 2, 3, 1, 1}"
"N1"	"10878"	37	"{1,2,2,3,1,4,1,3,2,2,1}"	244	"so(8)+2(g2+su(2))"	"Inversion"	"{1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1}"
"N1"	"10887"	38	"{1,3,1,5,1,3,2,2,1,6,1}"	143	"e6+f4+su(3)+g2+su(2)"	""	"{1, 1, 2, 1, 3, 2, 3, 4, 5, 1, 1}"
"N1"	"10911"	39	"{1,3,1,6,1,3,1,5,1,2,3}"	135	"e6+f4+2 su(3)+g2+su(2)"	""	"{1, 1, 2, 1, 4, 3, 5, 2, 5, 3, 1}"
"N1"	"10912"	40	"{1,3,1,6,1,2,3,1,5,1,2}"	143	"e6+f4+su(3)+g2+su(2)"	""	"{1, 1, 2, 1, 4, 3, 2, 3, 1, 2, 1}"
"N1"	"10915"	41	"{1,3,1,6,1,3,1,{1,5},1,3}"	136	"e6+f4+3 su(3)"	""	"{1, 1, 2, 1, 4, 3, 5, 2, 2, 3, 1}"
"N1"	"10916"	42	"{1,3,1,6,1,2,3,2,1,5,1}"	141	"e6+f4+su(3)+so(7)+2 su(2)"	""	"{1, 1, 2, 1, 4, 3, 2, 3, 4, 1, 1}"
"N1"	"10918"	43	"{1,3,1,6,1,2,3,1,{1,5},1}"	143	"e6+f4+su(3)+g2+su(2)"	"{9,11}"	"{1, 1, 2, 1, 4, 3, 2, 3, 1, 1, 1}"
"N1"	"10926"	44	"{1,3,2,1,6,1,3,1,5,1,2}"	143	"e6+f4+su(3)+g2+su(2)"	""	"{1, 1, 2, 3, 1, 3, 2, 3, 1, 2, 1}"
"N1"	"10927"	45	"{1,3,2,1,6,1,3,1,{1,5},1}"	143	"e6+f4+su(3)+g2+su(2)"	"{9,11}"	"{1, 1, 2, 3, 1, 3, 2, 3, 1, 1, 1}"
"N1"	"10929"	46	"{1,2,3,2,1,6,1,2,3,2,1}"	190	"e6+2(so(7)+2 su(2))"	"Inversion"	"{1, 1, 1, 2, 3, 1, 3, 2, 1, 1, 1}"
"N1"	"10937"	47	"{1,3,1,5,1,3,2,1,6,1,2}"	143	"e6+f4+su(3)+g2+su(2)"	""	"{1, 1, 2, 1, 3, 2, 3, 4, 1, 2, 1}"
"N1"	"10960"	48	"{1,3,1,5,1,3,1,6,1,2,2}"	144	"e6+f4+2 su(3)"	""	"{1, 1, 2, 1, 3, 2, 3, 1, 3, 2, 1}"
"N1"	"10982"	49	"{3,1,3,1,6,1,3,1,5,1,2}"	136	"e6+f4+3 su(3)"	""	"{1, 3, 2, 3, 1, 3, 2, 3, 1, 2, 1}"
"N1"	"10983"	50	"{3,1,3,1,6,1,3,1,{1,5},1}"	136	"e6+f4+3 su(3)"	"{9,11}"	"{1, 3, 2, 3, 1, 3, 2, 3, 1, 1, 1}"
"N1"	"10995"	51	"{3,2,1,5,1,3,2,2,1,7,1}"	115	"e7'+f4+2(g2+su(2))"	""	"{1, 3, 5, 2, 5, 3, 4, 5, 6, 1, 1}"
"N1"	"10996"	52	"{2,3,2,1,5,1,3,2,1,7,1}"	113	"e7'+f4+g2+su(2)+so(7)+2 su(2)"	""	"{1, 2, 5, 8, 3, 7, 4, 5, 6, 1, 1}"
"N1"	"10997"	53	"{2,3,1,5,1,2,3,2,1,7,1}"	113	"e7'+f4+g2+su(2)+so(7)+2 su(2)"	""	"{1, 2, 5, 3, 10, 7, 4, 5, 6, 1, 1}"
"N1"	"11000"	54	"{3,1,{1,5},1,3,2,2,1,7,1}"	116	"e7'+f4+su(3)+g2+su(2)"	""	"{1, 3, 2, 2, 5, 3, 4, 5, 6, 1, 1}"
"N1"	"11001"	55	"{2,3,1,{1,5},1,3,2,1,7,1}"	115	"e7'+f4+2(g2+su(2))"	""	"{1, 2, 5, 3, 3, 7, 4, 5, 6, 1, 1}"
"N1"	"11013"	56	"{1,2,3,2,1,7,1,2,2,3,1}"	165	"e7'+g2+su(2)+so(7)+2 su(2)"	""	"{1, 1, 1, 2, 3, 1, 4, 3, 2, 1, 1}"
"N1"	"11019"	57	"{1,2,3,2,1,7,1,2,3,1,3}"	157	"e7'+su(3)+g2+su(2)+so(7)+2 su(2)"	""	"{1, 1, 1, 2, 3, 1, 4, 3, 2, 3, 1}"
"N1"	"11021"	58	"{1,2,3,2,1,7,1,2,{1,3},2}"	163	"e7'+2(so(7)+2 su(2))"	""	"{1, 1, 1, 2, 3, 1, 4, 3, 2, 2, 1}"
"N1"	"11031"	59	"{3,2,2,1,7,1,2,3,2,1,5}"	113	"e7'+f4+g2+su(2)+so(7)+2 su(2)"	""	"{1, 3, 5, 7, 2, 7, 5, 3, 4, 5, 1}"
"N1"	"11032"	60	"{3,2,2,1,7,1,2,3,1,5,1}"	115	"e7'+f4+2(g2+su(2))"	""	"{1, 3, 5, 7, 2, 7, 5, 3, 4, 1, 1}"
"N1"	"11035"	61	"{3,2,1,7,1,2,2,3,1,5,1}"	115	"e7'+f4+2(g2+su(2))"	""	"{1, 3, 5, 2, 9, 7, 5, 3, 4, 1, 1}"
"N1"	"11036"	62	"{2,3,2,1,7,1,2,2,3,1,5}"	113	"e7'+f4+g2+su(2)+so(7)+2 su(2)"	""	"{1, 2, 5, 8, 3, 13, 10, 7, 4, 5, 1}"
"N1"	"11039"	63	"{3,2,1,5,1,3,2,1,7,1,2}"	115	"e7'+f4+2(g2+su(2))"	""	"{1, 3, 5, 2, 5, 3, 4, 5, 1, 2, 1}"
"N1"	"11040"	64	"{3,1,5,1,2,3,2,1,7,1,2}"	114	"e7'+f4+su(3)+so(7)+2 su(2)"	""	"{1, 3, 2, 7, 5, 3, 4, 5, 1, 2, 1}"
"N1"	"11041"	65	"{2,1,5,1,3,2,2,1,7,1,2}"	124	"e7'+f4+g2+su(2)"	""	"{1, 2, 1, 3, 2, 3, 4, 5, 1, 2, 1}"
"N1"	"11043"	66	"{3,1,{1,5},1,3,2,1,7,1,2}"	116	"e7'+f4+su(3)+g2+su(2)"	""	"{1, 3, 2, 2, 5, 3, 4, 5, 1, 2, 1}"
"N1"	"11045"	67	"{1,{1,5},1,3,2,2,1,7,1,2}"	124	"e7'+f4+g2+su(2)"	"{1,2}"	"{1, 1, 1, 3, 2, 3, 4, 5, 1, 2, 1}"
"N1"	"11048"	68	"{2,1,5,1,3,2,1,7,1,2,2}"	124	"e7'+f4+g2+su(2)"	""	"{1, 2, 1, 3, 2, 3, 4, 1, 3, 2, 1}"
"N1"	"11050"	69	"{1,5,1,2,3,2,1,7,1,2,2}"	122	"e7'+f4+so(7)+2 su(2)"	""	"{1, 1, 4, 3, 2, 3, 4, 1, 3, 2, 1}"
"N1"	"11051"	70	"{1,{1,5},1,3,2,1,7,1,2,2}"	124	"e7'+f4+g2+su(2)"	"{1,2}"	"{1, 1, 1, 3, 2, 3, 4, 1, 3, 2, 1}"
"N1"	"11067"	71	"{1,3,2,1,8,1,2,2,3,1,3}"	131	"e7+su(3)+2(g2+su(2))"	""	"{1, 1, 2, 3, 1, 5, 4, 3, 2, 3, 1}"
"N1"	"11068"	72	"{1,3,2,1,8,1,2,3,1,3,2}"	130	"e7+3(g2+su(2))"	""	"{1, 1, 2, 3, 1, 5, 4, 3, 5, 2, 1}"
"N1"	"11077"	73	"{1,3,2,2,1,8,1,2,2,3,1}"	139	"e7+2(g2+su(2))"	"Inversion"	"{1, 1, 2, 3, 4, 1, 4, 3, 2, 1, 1}"
"N1"	"11082"	74	"{1,3,2,2,1,8,1,2,3,1,3}"	131	"e7+su(3)+2(g2+su(2))"	""	"{1, 1, 2, 3, 4, 1, 4, 3, 2, 3, 1}"
"N1"	"11084"	75	"{1,3,2,2,1,8,1,2,{1,3},2}"	137	"e7+g2+su(2)+so(7)+2 su(2)"	""	"{1, 1, 2, 3, 4, 1, 4, 3, 2, 2, 1}"
"N1"	"11092"	76	"{1,2,3,2,1,8,1,2,2,2,2}"	146	"e7+so(7)+2 su(2)"	""	"{1, 1, 1, 2, 3, 1, 5, 4, 3, 2, 1}"
"N1"	"11157"	77	"{3,1,3,2,1,8,1,2,3,1,3}"	123	"e7+2 su(3)+2(g2+su(2))"	"Inversion"	"{1, 3, 2, 3, 4, 1, 4, 3, 2, 3, 1}"
"N1"	"11159"	78	"{2,{1,3},2,1,8,1,2,3,1,3}"	129	"e7+su(3)+g2+su(2)+so(7)+2 su(2)"	""	"{1, 2, 2, 3, 4, 1, 4, 3, 2, 3, 1}"
"N1"	"11171"	79	"{2,{1,3},2,1,8,1,2,{1,3},2}"	135	"e7+2(so(7)+2 su(2))"	"Inversion"	"{1, 2, 2, 3, 4, 1, 4, 3, 2, 2, 1}"
"N1"	"11253"	80	"{1,2,2,3,1,5,1,3,2,1,4}"	192	"f4+so(8)+2(g2+su(2))"	""	"{1, 1, 1, 1, 2, 1, 3, 2, 3, 4, 1}"
"N1"	"11276"	81	"{2,3,2,1,5,1,3,2,2,1,7}"	113	"e7'+f4+g2+su(2)+so(7)+2 su(2)"	""	"{1, 2, 5, 8, 3, 7, 4, 5, 6, 7, 1}"
"N1"	"11277"	82	"{2,3,1,{1,5},1,3,2,2,1,7}"	115	"e7'+f4+2(g2+su(2))"	""	"{1, 2, 5, 3, 3, 7, 4, 5, 6, 7, 1}"
"N1"	"11278"	83	"{2,2,3,1,{1,5},1,3,2,1,7}"	115	"e7'+f4+2(g2+su(2))"	""	"{1, 2, 3, 7, 4, 4, 9, 5, 6, 7, 1}"
"N1"	"11279"	84	"{2,2,3,1,5,1,2,3,2,1,7}"	113	"e7'+f4+g2+su(2)+so(7)+2 su(2)"	""	"{1, 2, 3, 7, 4, 13, 9, 5, 6, 7, 1}"
"N2"	"11291"	85	"{3,2,1,{1,6},1,3,1,{1,6},1}"	117	"2 e6+su(3)+g2+su(2)"	"{9,11}"	"{1, 3, 5, 2, 2, 5, 3, 4, 1, 1, 1}"
"N2"	"11296"	86	"{2,1,{1,6},1,3,1,{1,6},1,2}"	126	"2 e6+su(3)"	"Inversion"	"{1, 2, 1, 1, 3, 2, 3, 1, 1, 2, 1}"
"N2"	"11297"	87	"{3,1,{2,1,6},1,3,1,{1,6},1}"	118	"2 e6+2 su(3)"	"{9,11}"	"{1, 3, 2, 4, 2, 5, 3, 4, 1, 1, 1}"
"N2"	"11301"	88	"{1,{1,6},1,2,3,2,1,{1,6},1}"	123	"2 e6+so(7)+2 su(2)"	"{Inversion,{1,2},{9,11}}"	"{1, 1, 1, 4, 3, 2, 3, 4, 1, 1, 1}"
"N2"	"11487"	89	"{2,2,1,{1,8},1,2,3,1,4,1}"	120	"e7+so(8)+g2+su(2)"	""	"{1, 2, 3, 1, 1, 4, 3, 2, 3, 1, 1}"
"N2"	"11488"	90	"{1,{1,8},1,2,3,1,4,1,3,2}"	111	"e7+so(8)+2(g2+su(2))"	"{1,2}"	"{1, 1, 1, 6, 5, 4, 7, 3, 5, 2, 1}"
"N2"	"11489"	91	"{2,1,{2,1,8},1,2,3,1,4,1}"	120	"e7+so(8)+g2+su(2)"	"{1,3}"	"{1, 2, 1, 2, 1, 4, 3, 2, 3, 1, 1}"
"N2"	"11490"	92	"{2,1,{1,8},1,2,3,1,4,1,3}"	112	"e7+so(8)+su(3)+g2+su(2)"	""	"{1, 2, 1, 1, 5, 4, 3, 5, 2, 3, 1}"
"N2"	"11491"	93	"{2,1,{1,8},1,2,2,3,1,4,1}"	120	"e7+so(8)+g2+su(2)"	""	"{1, 2, 1, 1, 5, 4, 3, 2, 3, 1, 1}"
"N2"	"11492"	94	"{1,{1,8},1,2,2,3,1,4,1,3}"	112	"e7+so(8)+su(3)+g2+su(2)"	"{1,2}"	"{1, 1, 1, 6, 5, 4, 3, 5, 2, 3, 1}"
"N2"	"11524"	95	"{1,{1,6},1,3,1,6,1,2,2,3}"	117	"2 e6+su(3)+g2+su(2)"	"{1,2}"	"{1, 1, 1, 4, 3, 5, 2, 7, 5, 3, 1}"
"N2"	"11525"	96	"{2,3,2,1,{1,6},1,3,1,6,1}"	115	"2 e6+su(3)+so(7)+2 su(2)"	""	"{1, 2, 5, 8, 3, 3, 7, 4, 5, 1, 1}"
"N2"	"11545"	97	"{3,2,1,{1,6},1,3,1,6,1,2}"	117	"2 e6+su(3)+g2+su(2)"	""	"{1, 3, 5, 2, 2, 5, 3, 4, 1, 2, 1}"
"N2"	"11548"	98	"{2,1,{1,6},1,3,1,6,1,2,2}"	126	"2 e6+su(3)"	""	"{1, 2, 1, 1, 3, 2, 3, 1, 3, 2, 1}"
"N2"	"11563"	99	"{3,1,{2,1,6},1,3,1,6,1,2}"	118	"2 e6+2 su(3)"	""	"{1, 3, 2, 4, 2, 5, 3, 4, 1, 2, 1}"
"N2"	"11569"	100	"{1,{1,6},1,2,3,2,1,6,1,2}"	123	"2 e6+so(7)+2 su(2)"	"{1,2}"	"{1, 1, 1, 4, 3, 2, 3, 4, 1, 2, 1}"
"N2"	"11570"	101	"{3,1,{1,6},1,2,3,2,1,6,1}"	115	"2 e6+su(3)+so(7)+2 su(2)"	""	"{1, 3, 2, 2, 7, 5, 3, 4, 5, 1, 1}"
"N2"	"12049"	102	"{1,5,1,3,1,{1,6},1,3,1,4}"	116	"e6+f4+so(8)+2 su(3)"	""	"{1, 1, 4, 3, 5, 2, 2, 5, 3, 4, 1}"
"N2"	"12054"	103	"{1,{1,6},1,3,1,5,1,3,1,4}"	116	"e6+f4+so(8)+2 su(3)"	"{1,2}"	"{1, 1, 1, 4, 3, 5, 2, 5, 3, 4, 1}"
"N2"	"12058"	104	"{3,2,2,1,{1,8},1,2,3,1,4}"	111	"e7+so(8)+2(g2+su(2))"	""	"{1, 3, 5, 7, 2, 2, 7, 5, 3, 4, 1}"
"N2"	"12061"	105	"{3,2,1,{2,1,8},1,2,3,1,4}"	111	"e7+so(8)+2(g2+su(2))"	""	"{1, 3, 5, 2, 4, 2, 7, 5, 3, 4, 1}"
"N2"	"12062"	106	"{3,2,1,{1,8},1,2,2,3,1,4}"	111	"e7+so(8)+2(g2+su(2))"	""	"{1, 3, 5, 2, 2, 9, 7, 5, 3, 4, 1}"
"N2"	"12065"	107	"{2,2,1,{1,8},1,2,3,2,1,4}"	118	"e7+so(8)+so(7)+2 su(2)"	""	"{1, 2, 3, 1, 1, 4, 3, 2, 3, 4, 1}"
"N2"	"12066"	108	"{2,1,{2,1,8},1,2,3,2,1,4}"	118	"e7+so(8)+so(7)+2 su(2)"	"{1,3}"	"{1, 2, 1, 2, 1, 4, 3, 2, 3, 4, 1}"
"N2"	"12125"	109	"{1,3,1,4,1,4,1,3,2,2,1}"	217	"2 so(8)+su(3)+g2+su(2)"	""	"{1, 1, 2, 1, 2, 1, 2, 1, 1, 1, 1}"
"N2"	"12128"	110	"{1,2,3,1,4,1,4,1,3,2,1}"	216	"2 so(8)+2(g2+su(2))"	"Inversion"	"{1, 1, 1, 2, 1, 2, 1, 2, 1, 1, 1}"
"N2"	"12130"	111	"{1,2,3,1,4,1,4,1,{2,3},2}"	214	"2 so(8)+g2+su(2)+so(7)+2 su(2)"	"{9,11}"	"{2, 2, 2, 4, 2, 4, 2, 4, 1, 2, 1}"
"N2"	"12140"	112	"{1,4,1,3,1,6,1,2,3,2,1}"	165	"e6+so(8)+su(3)+so(7)+2 su(2)"	""	"{1, 1, 3, 2, 3, 1, 3, 2, 1, 1, 1}"
"N2"	"12155"	113	"{1,4,1,3,2,1,7,1,2,3,1}"	139	"e7'+so(8)+2(g2+su(2))"	""	"{1, 1, 3, 2, 3, 4, 1, 3, 2, 1, 1}"
"N2"	"12166"	114	"{1,4,1,3,2,1,8,1,2,2,2}"	120	"e7+so(8)+g2+su(2)"	""	"{1, 1, 3, 2, 3, 4, 1, 4, 3, 2, 1}"
"N2"	"12168"	115	"{1,8,1,2,3,1,4,1,3,2,2}"	111	"e7+so(8)+2(g2+su(2))"	""	"{1, 1, 7, 6, 5, 9, 4, 7, 3, 2, 1}"
"N2"	"12175"	116	"{2,3,1,4,1,3,2,1,8,1,2}"	111	"e7+so(8)+2(g2+su(2))"	""	"{1, 2, 5, 3, 7, 4, 5, 6, 1, 2, 1}"
"N2"	"12176"	117	"{3,1,4,1,3,2,1,8,1,2,2}"	112	"e7+so(8)+su(3)+g2+su(2)"	""	"{1, 3, 2, 5, 3, 4, 5, 1, 3, 2, 1}"
"N2"	"12179"	118	"{1,4,1,3,2,2,1,8,1,2,2}"	120	"e7+so(8)+g2+su(2)"	""	"{1, 1, 3, 2, 3, 4, 5, 1, 3, 2, 1}"
"N2"	"12180"	119	"{1,8,1,2,2,3,1,4,1,3,2}"	111	"e7+so(8)+2(g2+su(2))"	""	"{1, 1, 7, 6, 5, 4, 7, 3, 5, 2, 1}"
"N2"	"12181"	120	"{3,1,4,1,3,2,2,1,8,1,2}"	112	"e7+so(8)+su(3)+g2+su(2)"	""	"{1, 3, 2, 5, 3, 4, 5, 6, 1, 2, 1}"
"N2"	"12237"	121	"{3,2,2,1,6,1,3,1,6,1,2}"	117	"2 e6+su(3)+g2+su(2)"	""	"{1, 3, 5, 7, 2, 5, 3, 4, 1, 2, 1}"
"N2"	"12247"	122	"{2,2,1,6,1,3,1,6,1,2,2}"	126	"2 e6+su(3)"	"Inversion"	"{1, 2, 3, 1, 3, 2, 3, 1, 3, 2, 1}"
"N2"	"12258"	123	"{1,6,1,2,3,2,1,6,1,2,3}"	114	"2 e6+g2+su(2)+so(7)+2 su(2)"	""	"{1, 1, 5, 4, 3, 5, 7, 2, 5, 3, 1}"
"N2"	"12262"	124	"{2,1,6,1,2,3,2,1,6,1,2}"	123	"2 e6+so(7)+2 su(2)"	"Inversion"	"{1, 2, 1, 4, 3, 2, 3, 4, 1, 2, 1}"
"N2"	"12678"	125	"{4,1,3,1,6,1,2,3,2,1,5}"	113	"e6+f4+so(8)+su(3)+so(7)+2 su(2)"	""	"{1, 4, 3, 5, 2, 7, 5, 3, 4, 5, 1}"
"N2"	"12680"	126	"{4,1,3,1,6,1,2,3,1,5,1}"	115	"e6+f4+so(8)+su(3)+g2+su(2)"	""	"{1, 4, 3, 5, 2, 7, 5, 3, 4, 1, 1}"
"N2"	"12683"	127	"{4,1,3,2,1,6,1,3,1,5,1}"	115	"e6+f4+so(8)+su(3)+g2+su(2)"	""	"{1, 4, 3, 5, 7, 2, 5, 3, 4, 1, 1}"
"N2"	"12688"	128	"{4,1,3,1,5,1,3,2,1,6,1}"	115	"e6+f4+so(8)+su(3)+g2+su(2)"	""	"{1, 4, 3, 5, 2, 5, 3, 4, 5, 1, 1}"
"N2"	"12690"	129	"{4,1,3,1,5,1,3,1,6,1,2}"	116	"e6+f4+so(8)+2 su(3)"	""	"{1, 4, 3, 5, 2, 5, 3, 4, 1, 2, 1}"
"N2"	"12697"	130	"{1,3,2,1,7,1,2,3,2,1,4}"	137	"e7'+so(8)+g2+su(2)+so(7)+2 su(2)"	""	"{1, 1, 2, 3, 1, 4, 3, 2, 3, 4, 1}"
"N2"	"12704"	131	"{4,1,3,2,2,1,8,1,2,2,3}"	111	"e7+so(8)+2(g2+su(2))"	""	"{1, 4, 3, 5, 7, 9, 2, 7, 5, 3, 1}"
"N2"	"12705"	132	"{8,1,2,2,3,1,4,1,3,2,2}"	111	"e7+so(8)+2(g2+su(2))"	""	"{1, 8, 7, 6, 5, 9, 4, 7, 3, 2, 1}"
"N2"	"12712"	133	"{4,1,2,3,2,1,8,1,2,2,2}"	118	"e7+so(8)+so(7)+2 su(2)"	""	"{1, 4, 3, 2, 3, 4, 1, 4, 3, 2, 1}"
"N2"	"12729"	134	"{6,1,2,3,2,1,6,1,2,3,2}"	112	"2 e6+2(so(7)+2 su(2))"	""	"{1, 6, 5, 4, 7, 10, 3, 8, 5, 2, 1}"
"N2"	"12789"	135	"{4,1,3,1,5,1,3,2,2,1,6}"	115	"e6+f4+so(8)+su(3)+g2+su(2)"	""	"{1, 4, 3, 5, 2, 5, 3, 4, 5, 6, 1}"
"N3"	"12792"	136	"{1,{1,4},1,4,1,4,1,3,2,1}"	197	"3 so(8)+g2+su(2)"	"{1,2}"	"{1, 1, 1, 2, 1, 2, 1, 2, 1, 1, 1}"
"N3"	"12794"	137	"{1,{1,4},1,4,1,4,1,{2,3},2}"	195	"3 so(8)+so(7)+2 su(2)"	"{{1,2},{9,11}}"	"{2, 2, 2, 4, 2, 4, 2, 4, 1, 2, 1}"
