"id"	"list"	"29(TH-1)+H-V"	"gauge algebra"	"symmetry"	"H-String Weight"
1	"{1,3,1,3,2,1}"	128	"su(3)+g2+su(2)"	""	"{1, 1, 2, 1, 1, 1}"
2	"{1,2,2,2,2,1}"	145	"0"	"Inversion"	"{1, 1, 1, 1, 1, 1}"
3	"{1,2,2,3,1,2}"	136	"g2+su(2)"	""	"{1, 1, 1, 1, 2, 1}"
4	"{3,1,2,3,2,1}"	126	"su(3)+so(7)+2 su(2)"	""	"{1, 3, 2, 1, 1, 1}"
5	"{2,2,2,2,1,5}"	93	"f4"	""	"{1, 2, 3, 4, 5, 1}"
6	"{2,2,2,1,5,1}"	93	"f4"	""	"{1, 2, 3, 4, 1, 1}"
7	"{2,2,1,5,1,2}"	93	"f4"	""	"{1, 2, 3, 1, 2, 1}"
8	"{1,2,{1,3},2,1}"	134	"so(7)+2 su(2)"	"Inversion"	"{1, 1, 1, 1, 1, 1}"
9	"{1,2,2,{1,3},1}"	136	"g2+su(2)"	"{4,6}"	"{1, 1, 1, 1, 1, 1}"
10	"{3,1,{2,3},2,1}"	126	"su(3)+so(7)+2 su(2)"	""	"{1, 3, 1, 2, 2, 2}"
11	"{2,{2,3},1,3,1}"	126	"su(3)+so(7)+2 su(2)"	"{1,2}"	"{1, 1, 2, 4, 2, 2}"
12	"{2,{2,2},2,2,1}"	145	"0"	"{1,2}"	"{1, 1, 2, 2, 2, 2}"
13	"{2,1,{1,5},1,2}"	93	"f4"	"Inversion"	"{1, 2, 1, 1, 2, 1}"
14	"{2,2,1,{1,5},1}"	93	"f4"	"{4,6}"	"{1, 2, 3, 1, 1, 1}"
15	"{1,{1,{1,5}},1,2}"	93	"f4"	"{1,2}"	"{1, 1, 1, 1, 2, 1}"
16	"{1,{1,{1,{1,5}}},1}"	93	"f4"	"{Inversion,{1,2},{2,6}}"	"{-x-, -x-, -x-, -x-, -x-, -x-}"
17	"{3,1,{1,4},1,3}"	101	"so(8)+2 su(3)"	"Inversion"	"{1, 3, 2, 2, 3, 1}"
18	"{1,3,1,{1,4},1}"	109	"so(8)+su(3)"	"{4,6}"	"{1, 1, 2, 1, 1, 1}"
19	"{2,2,{1,3},1,4}"	108	"so(8)+g2+su(2)"	""	"{1, 2, 3, 3, 4, 1}"
20	"{2,{1,3},1,4,1}"	108	"so(8)+g2+su(2)"	""	"{1, 2, 2, 3, 1, 1}"
21	"{2,{1,3},2,1,4}"	106	"so(8)+so(7)+2 su(2)"	""	"{1, 2, 2, 3, 4, 1}"
22	"{3,{2,2},1,8,1}"	3	"e7+g2+su(2)"	""	"{-x-, -x-, -x-, -x-, -x-, -x-}"
23	"{1,3,1,4,1,2}"	109	"so(8)+su(3)"	""	"{1, 1, 2, 1, 2, 1}"
24	"{1,3,2,1,4,1}"	108	"so(8)+g2+su(2)"	""	"{1, 1, 2, 3, 1, 1}"
25	"{1,3,2,2,1,4}"	108	"so(8)+g2+su(2)"	""	"{1, 1, 2, 3, 4, 1}"
26	"{2,3,1,3,1,4}"	100	"so(8)+su(3)+g2+su(2)"	""	"{1, 2, 5, 3, 4, 1}"
27	"{3,1,3,1,4,1}"	101	"so(8)+2 su(3)"	""	"{1, 3, 2, 3, 1, 1}"
28	"{3,1,3,2,1,4}"	100	"so(8)+su(3)+g2+su(2)"	""	"{1, 3, 2, 3, 4, 1}"
29	"{3,2,1,4,1,3}"	100	"so(8)+su(3)+g2+su(2)"	""	"{1, 3, 5, 2, 3, 1}"
