"id"	"list"	"29(TH-1)+H-V"	"gauge algebra"	"symmetry"	"H-String Weight"
1	"{1,5,1,2,2,3,1}"	113	"f4+g2+su(2)"	""	"{1, 1, 4, 3, 2, 1, 1}"
2	"{1,3,1,3,2,2,1}"	157	"su(3)+g2+su(2)"	""	"{1, 1, 2, 1, 1, 1, 1}"
3	"{1,2,3,1,3,2,1}"	156	"2(g2+su(2))"	"Inversion"	"{1, 1, 1, 2, 1, 1, 1}"
4	"{1,2,2,2,2,2,1}"	174	"0"	"Inversion"	"{1, 1, 1, 1, 1, 1, 1}"
5	"{2,1,5,1,2,3,1}"	113	"f4+g2+su(2)"	""	"{1, 2, 1, 3, 2, 1, 1}"
6	"{2,2,1,5,1,3,1}"	114	"f4+su(3)"	""	"{1, 2, 3, 1, 2, 1, 1}"
7	"{1,5,1,2,3,1,3}"	105	"f4+su(3)+g2+su(2)"	""	"{1, 1, 4, 3, 2, 3, 1}"
8	"{5,1,2,2,3,1,3}"	105	"f4+su(3)+g2+su(2)"	""	"{1, 5, 4, 3, 2, 3, 1}"
9	"{2,1,5,1,3,1,3}"	106	"f4+2 su(3)"	""	"{1, 2, 1, 3, 2, 3, 1}"
10	"{2,3,1,3,2,1,5}"	104	"f4+2(g2+su(2))"	""	"{1, 2, 5, 3, 4, 5, 1}"
11	"{2,2,3,1,3,1,5}"	105	"f4+su(3)+g2+su(2)"	""	"{1, 2, 3, 7, 4, 5, 1}"
12	"{2,3,1,3,1,5,1}"	105	"f4+su(3)+g2+su(2)"	""	"{1, 2, 5, 3, 4, 1, 1}"
13	"{3,2,1,5,1,2,3}"	104	"f4+2(g2+su(2))"	"Inversion"	"{1, 3, 5, 2, 5, 3, 1}"
14	"{3,2,2,1,5,1,3}"	105	"f4+su(3)+g2+su(2)"	""	"{1, 3, 5, 7, 2, 3, 1}"
15	"{1,{1,5},1,2,3,1}"	113	"f4+g2+su(2)"	"{1,2}"	"{1, 1, 1, 3, 2, 1, 1}"
16	"{2,1,{1,5},1,3,1}"	114	"f4+su(3)"	""	"{1, 2, 1, 1, 2, 1, 1}"
17	"{1,5,1,2,{1,3},2}"	111	"f4+so(7)+2 su(2)"	""	"{1, 1, 4, 3, 2, 2, 1}"
18	"{2,1,5,1,{1,3},2}"	113	"f4+g2+su(2)"	""	"{1, 2, 1, 3, 2, 2, 1}"
19	"{2,{2,3},1,3,2,1}"	154	"g2+su(2)+so(7)+2 su(2)"	"{1,2}"	"{1, 1, 2, 4, 2, 2, 2}"
20	"{2,{2,2},2,2,2,1}"	174	"0"	"{1,2}"	"{1, 1, 2, 2, 2, 2, 2}"
21	"{1,{1,5},1,3,1,3}"	106	"f4+2 su(3)"	"{1,2}"	"{1, 1, 1, 3, 2, 3, 1}"
22	"{1,5,1,{1,3},2,2}"	113	"f4+g2+su(2)"	""	"{1, 1, 4, 3, 3, 2, 1}"
23	"{3,1,{1,5},1,2,3}"	105	"f4+su(3)+g2+su(2)"	""	"{1, 3, 2, 2, 5, 3, 1}"
24	"{3,1,{2,1,5},1,3}"	106	"f4+2 su(3)"	"Inversion"	"{1, 3, 2, 4, 2, 3, 1}"
25	"{3,1,{3,1,5},1,2}"	106	"f4+2 su(3)"	"{1,3}"	"{1, 3, 1, 3, 2, 4, 2}"
26	"{1,{1,5},1,{1,3},2}"	113	"f4+g2+su(2)"	"{1,2}"	"{1, 1, 1, 3, 2, 2, 1}"
27	"{1,{1,{1,5}},1,3,1}"	114	"f4+su(3)"	"{1,2}"	"{1, 1, 1, 1, 2, 1, 1}"
28	"{3,1,{1,{1,5}},1,3}"	106	"f4+2 su(3)"	"Inversion"	"{1, 3, 2, 2, 2, 3, 1}"
29	"{2,1,{1,{1,6}},1,2}"	96	"e6"	"Inversion"	"{1, 2, 1, 1, 1, 2, 1}"
30	"{2,1,{2,1,6},1,2}"	96	"e6"	"{Inversion,{1,3},{3,7}}"	"{1, 2, 1, 2, 1, 2, 1}"
31	"{2,2,1,{1,{1,6}},1}"	96	"e6"	"{4,7}"	"{1, 2, 3, 1, 1, 1, 1}"
32	"{2,2,1,{1,6},1,2}"	96	"e6"	""	"{1, 2, 3, 1, 1, 2, 1}"
33	"{2,{2,3},1,{1,4},1}"	135	"so(8)+so(7)+2 su(2)"	"{{1,2},{5,7}}"	"{1, 1, 2, 4, 2, 2, 2}"
34	"{1,2,3,1,{1,4},1}"	137	"so(8)+g2+su(2)"	"{5,7}"	"{1, 1, 1, 2, 1, 1, 1}"
35	"{1,2,{2,3},1,4,1}"	135	"so(8)+so(7)+2 su(2)"	""	"{2, 2, 1, 2, 3, 1, 1}"
36	"{2,2,2,1,{1,6},1}"	96	"e6"	"{5,7}"	"{1, 2, 3, 4, 1, 1, 1}"
37	"{2,{2,3},1,4,1,2}"	135	"so(8)+so(7)+2 su(2)"	"{1,2}"	"{1, 1, 2, 4, 2, 4, 2}"
38	"{1,2,3,1,4,1,2}"	137	"so(8)+g2+su(2)"	""	"{1, 1, 1, 2, 1, 2, 1}"
39	"{1,2,3,2,1,4,1}"	135	"so(8)+so(7)+2 su(2)"	""	"{1, 1, 1, 2, 3, 1, 1}"
40	"{1,3,1,4,1,3,1}"	130	"so(8)+2 su(3)"	"Inversion"	"{1, 1, 2, 1, 2, 1, 1}"
41	"{2,2,1,6,1,2,2}"	96	"e6"	"Inversion"	"{1, 2, 3, 1, 3, 2, 1}"
42	"{2,2,2,1,6,1,2}"	96	"e6"	""	"{1, 2, 3, 4, 1, 2, 1}"
43	"{2,2,2,2,1,6,1}"	96	"e6"	""	"{1, 2, 3, 4, 5, 1, 1}"
44	"{2,2,2,2,2,1,6}"	96	"e6"	""	"{1, 2, 3, 4, 5, 6, 1}"
45	"{1,{1,4},1,{1,4},1}"	118	"2 so(8)"	"{Inversion,{1,2},{5,7}}"	"{1, 1, 1, 2, 1, 1, 1}"
46	"{1,{1,4},1,4,1,2}"	118	"2 so(8)"	"{1,2}"	"{1, 1, 1, 2, 1, 2, 1}"
47	"{2,3,1,{1,4},1,4}"	109	"2 so(8)+g2+su(2)"	""	"{1, 2, 5, 3, 3, 4, 1}"
48	"{3,1,{1,4},1,4,1}"	110	"2 so(8)+su(3)"	""	"{1, 3, 2, 2, 3, 1, 1}"
49	"{1,4,1,3,1,4,1}"	110	"2 so(8)+su(3)"	"Inversion"	"{1, 1, 3, 2, 3, 1, 1}"
50	"{1,4,1,4,1,2,3}"	109	"2 so(8)+g2+su(2)"	""	"{1, 1, 3, 2, 5, 3, 1}"
51	"{2,1,4,1,4,1,2}"	118	"2 so(8)"	"Inversion"	"{1, 2, 1, 2, 1, 2, 1}"
52	"{2,3,2,1,4,1,4}"	107	"2 so(8)+so(7)+2 su(2)"	""	"{1, 2, 5, 8, 3, 4, 1}"
53	"{4,1,2,3,1,4,1}"	109	"2 so(8)+g2+su(2)"	""	"{1, 4, 3, 2, 3, 1, 1}"
54	"{4,1,2,3,2,1,4}"	107	"2 so(8)+so(7)+2 su(2)"	"Inversion"	"{1, 4, 3, 2, 3, 4, 1}"
55	"{4,1,3,1,4,1,3}"	102	"2 so(8)+2 su(3)"	""	"{1, 4, 3, 5, 2, 3, 1}"
