"id"	"list"	"29(TH-1)+H-V"	"gauge algebra"	"symmetry"	"H-String Weight"
1	"{1,5,1,2,3,1,5,1,3,1}"	140	"2 f4+su(3)+g2+su(2)"	""	"{1, 1, 4, 3, 2, 3, 1, 2, 1, 1}"
2	"{1,3,2,1,5,1,3,2,2,1}"	191	"f4+2(g2+su(2))"	""	"{1, 1, 2, 3, 1, 2, 1, 1, 1, 1}"
3	"{1,2,3,2,1,5,1,3,2,1}"	189	"f4+g2+su(2)+so(7)+2 su(2)"	""	"{1, 1, 1, 2, 3, 1, 2, 1, 1, 1}"
4	"{1,2,2,2,2,2,2,2,2,1}"	261	"0"	"Inversion"	"{1, 1, 1, 1, 1, 1, 1, 1, 1, 1}"
5	"{2,1,5,1,3,1,5,1,3,1}"	141	"2 f4+2 su(3)"	""	"{1, 2, 1, 3, 2, 3, 1, 2, 1, 1}"
6	"{1,2,2,3,1,5,1,3,1,3}"	184	"f4+2 su(3)+g2+su(2)"	""	"{1, 1, 1, 1, 2, 1, 3, 2, 3, 1}"
7	"{5,1,2,2,3,1,5,1,3,1}"	140	"2 f4+su(3)+g2+su(2)"	""	"{1, 5, 4, 3, 2, 3, 1, 2, 1, 1}"
8	"{1,2,2,3,1,{1,5},1,3,1}"	192	"f4+su(3)+g2+su(2)"	""	"{1, 1, 1, 1, 2, 1, 1, 2, 1, 1}"
9	"{1,2,3,1,{1,5},1,3,2,1}"	191	"f4+2(g2+su(2))"	"Inversion"	"{1, 1, 1, 2, 1, 1, 2, 1, 1, 1}"
10	"{2,{1,3},1,5,1,3,2,2,1}"	191	"f4+2(g2+su(2))"	""	"{1, 2, 2, 3, 1, 2, 1, 1, 1, 1}"
11	"{1,{1,5},1,3,1,5,1,3,1}"	141	"2 f4+2 su(3)"	"{1,2}"	"{1, 1, 1, 3, 2, 3, 1, 2, 1, 1}"
12	"{2,{2,2},2,2,2,2,2,2,1}"	261	"0"	"{1,2}"	"{1, 1, 2, 2, 2, 2, 2, 2, 2, 2}"
