"catalog type"	"catalog id"	"id"	"list"	"29TH+H-V"	"gauge algebra"	"symmetry"	"H-String Weight"
"A_dummy"	"7"	1	"{1,2,2,2,2,2,1}"	174	"0"	"Inversion"	"{1, 1, 1, 1, 1, 1, 1}"
"D_dummy"	"7"	2	"{2,{2,2},2,2,2,1}"	174	"0"	"{1,2}"	"{1, 1, 2, 2, 2, 2, 2}"
"N1"	"10346"	3	"{2,2,1,{1,{1,6}},1}"	96	"e6"	"{4,7}"	"{1, 2, 3, 1, 1, 1, 1}"
"N1"	"10353"	4	"{2,1,{1,{1,6}},1,2}"	96	"e6"	"Inversion"	"{1, 2, 1, 1, 1, 2, 1}"
"N1"	"10524"	5	"{1,2,3,1,{1,4},1}"	137	"so(8)+g2+su(2)"	"{5,7}"	"{1, 1, 1, 2, 1, 1, 1}"
"N1"	"10526"	6	"{2,{2,3},1,{1,4},1}"	135	"so(8)+so(7)+2 su(2)"	"{{1,2},{5,7}}"	"{1, 1, 2, 4, 2, 2, 2}"
"N1"	"10533"	7	"{2,2,2,1,{1,6},1}"	96	"e6"	"{5,7}"	"{1, 2, 3, 4, 1, 1, 1}"
"N1"	"10562"	8	"{2,2,1,{1,6},1,2}"	96	"e6"	""	"{1, 2, 3, 1, 1, 2, 1}"
"N1"	"10582"	9	"{2,1,{2,1,6},1,2}"	96	"e6"	"{Inversion,{1,3},{3,7}}"	"{1, 2, 1, 2, 1, 2, 1}"
"N1"	"10857"	10	"{1,2,3,2,1,4,1}"	135	"so(8)+so(7)+2 su(2)"	""	"{1, 1, 1, 2, 3, 1, 1}"
"N1"	"10867"	11	"{1,2,{2,3},1,4,1}"	135	"so(8)+so(7)+2 su(2)"	""	"{2, 2, 1, 2, 3, 1, 1}"
"N1"	"10869"	12	"{1,3,1,4,1,3,1}"	130	"so(8)+2 su(3)"	"Inversion"	"{1, 1, 2, 1, 2, 1, 1}"
"N1"	"10877"	13	"{1,2,3,1,4,1,2}"	137	"so(8)+g2+su(2)"	""	"{1, 1, 1, 2, 1, 2, 1}"
"N1"	"10881"	14	"{2,{2,3},1,4,1,2}"	135	"so(8)+so(7)+2 su(2)"	"{1,2}"	"{1, 1, 2, 4, 2, 4, 2}"
"N1"	"10892"	15	"{2,2,2,2,1,6,1}"	96	"e6"	""	"{1, 2, 3, 4, 5, 1, 1}"
"N1"	"10964"	16	"{2,2,2,1,6,1,2}"	96	"e6"	""	"{1, 2, 3, 4, 1, 2, 1}"
"N1"	"10975"	17	"{2,2,1,6,1,2,2}"	96	"e6"	"Inversion"	"{1, 2, 3, 1, 3, 2, 1}"
"N1"	"11264"	18	"{2,2,2,2,2,1,6}"	96	"e6"	""	"{1, 2, 3, 4, 5, 6, 1}"
"N2"	"11290"	19	"{1,{1,4},1,{1,4},1}"	118	"2 so(8)"	"{Inversion,{1,2},{5,7}}"	"{1, 1, 1, 2, 1, 1, 1}"
"N2"	"11475"	20	"{1,{1,4},1,4,1,2}"	118	"2 so(8)"	"{1,2}"	"{1, 1, 1, 2, 1, 2, 1}"
"N2"	"11476"	21	"{3,1,{1,4},1,4,1}"	110	"2 so(8)+su(3)"	""	"{1, 3, 2, 2, 3, 1, 1}"
"N2"	"12047"	22	"{2,3,1,{1,4},1,4}"	109	"2 so(8)+g2+su(2)"	""	"{1, 2, 5, 3, 3, 4, 1}"
"N2"	"12120"	23	"{1,4,1,4,1,2,3}"	109	"2 so(8)+g2+su(2)"	""	"{1, 1, 3, 2, 5, 3, 1}"
"N2"	"12136"	24	"{2,1,4,1,4,1,2}"	118	"2 so(8)"	"Inversion"	"{1, 2, 1, 2, 1, 2, 1}"
"N2"	"12138"	25	"{1,4,1,3,1,4,1}"	110	"2 so(8)+su(3)"	"Inversion"	"{1, 1, 3, 2, 3, 1, 1}"
