"id"	"list"	"29(TH-1)+H-V"	"gauge algebra"	"symmetry"	"H-String Weight"
1	"{1,5,1,2,3,1,5,1,3,2,1}"	168	"2 f4+2(g2+su(2))"	""	"{1, 1, 4, 3, 2, 3, 1, 2, 1, 1, 1}"
2	"{1,3,1,5,1,3,1,5,1,3,1}"	162	"2 f4+3 su(3)"	"Inversion"	"{1, 1, 2, 1, 3, 2, 3, 1, 2, 1, 1}"
3	"{1,2,3,2,1,5,1,3,2,2,1}"	218	"f4+g2+su(2)+so(7)+2 su(2)"	""	"{1, 1, 1, 2, 3, 1, 2, 1, 1, 1, 1}"
4	"{1,2,2,2,2,2,2,2,2,2,1}"	290	"0"	"Inversion"	"{1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1}"
5	"{2,1,5,1,3,1,5,1,3,2,1}"	169	"2 f4+su(3)+g2+su(2)"	""	"{1, 2, 1, 3, 2, 3, 1, 2, 1, 1, 1}"
6	"{5,1,2,2,3,1,5,1,3,2,1}"	168	"2 f4+2(g2+su(2))"	""	"{1, 5, 4, 3, 2, 3, 1, 2, 1, 1, 1}"
7	"{1,5,1,3,1,5,1,3,2,1,5}"	117	"3 f4+su(3)+g2+su(2)"	""	"{1, 1, 4, 3, 5, 2, 5, 3, 4, 5, 1}"
8	"{5,1,2,3,1,5,1,3,2,1,5}"	116	"3 f4+2(g2+su(2))"	"Inversion"	"{1, 5, 4, 3, 5, 2, 5, 3, 4, 5, 1}"
9	"{3,1,5,1,3,1,5,1,3,1,5}"	110	"3 f4+3 su(3)"	""	"{1, 3, 2, 7, 5, 8, 3, 7, 4, 5, 1}"
10	"{1,5,1,3,1,5,1,3,1,5,1}"	118	"3 f4+2 su(3)"	"Inversion"	"{1, 1, 4, 3, 5, 2, 5, 3, 4, 1, 1}"
11	"{1,2,2,3,1,{1,5},1,3,2,1}"	220	"f4+2(g2+su(2))"	""	"{1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1}"
12	"{1,{1,5},1,3,1,5,1,3,2,1}"	169	"2 f4+su(3)+g2+su(2)"	"{1,2}"	"{1, 1, 1, 3, 2, 3, 1, 2, 1, 1, 1}"
13	"{2,{2,2},2,2,2,2,2,2,2,1}"	290	"0"	"{1,2}"	"{1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2}"
14	"{1,3,1,{1,6},1,3,1,{1,5},1}"	144	"e6+f4+2 su(3)"	"{9,11}"	"{1, 1, 2, 1, 1, 3, 2, 3, 1, 1, 1}"
15	"{1,3,1,{1,6},1,3,1,5,1,2}"	144	"e6+f4+2 su(3)"	""	"{1, 1, 2, 1, 1, 3, 2, 3, 1, 2, 1}"
16	"{3,2,1,{1,7},1,2,3,1,5,1}"	115	"e7'+f4+2(g2+su(2))"	""	"{1, 3, 5, 2, 2, 7, 5, 3, 4, 1, 1}"
17	"{3,2,1,{1,7},1,2,3,2,1,5}"	113	"e7'+f4+g2+su(2)+so(7)+2 su(2)"	""	"{1, 3, 5, 2, 2, 7, 5, 3, 4, 5, 1}"
