"TH"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
39	1	"3 e8+2 f5+6(g2+su(2))"	"3 e8+2 f5+2 so(8)+6(g2+su(2))"	41	173	0	0	2	0	0	0	0	0	"s1:39→1 / s2:1→1"	""
39	1	"3 e8+2 f5+6(g2+su(2))"	"3 e8+2 f5+2 su(3)+6(g2+su(2))"	39	213	0	2	0	0	0	0	0	0	"s1:39→1 / s2:1→1"	""
39	1	"3 e8+2 f5+6(g2+su(2))"	"3 e8+2 f5+7(g2+su(2))"	40	220	1	1	0	0	0	0	0	0	"s1:39→1 / s2:1→1"	"s2:40→1"
39	1	"3 e8+2 f5+6(g2+su(2))"	"3 e8+2 f5+so(8)+su(3)+6(g2+su(2))"	40	193	0	1	1	0	0	0	0	0	"s1:39→1 / s2:1→1"	""
39	1	"3 e8+2 f5+6(g2+su(2))"	"3 e8+3 f5+so(8)+6(g2+su(2))"	42	149	0	0	1	1	0	0	0	0	"s1:1→1 / s2:39→1"	""
39	1	"3 e8+2 f5+6(g2+su(2))"	"3 e8+3 f5+su(3)+6(g2+su(2))"	41	169	0	1	0	1	0	0	0	0	"s1:1→1 / s2:39→1"	""
39	1	"3 e8+2 f5+6(g2+su(2))"	"3 e8+3 f5+su(3)+6(g2+su(2))"	46	169	0	1	0	1	0	0	0	0	"s1:1→1 / s2:39→2"	""
39	1	"3 e8+2 f5+6(g2+su(2))"	"3 e8+4 f5+6(g2+su(2))"	43	125	0	0	0	2	0	0	0	0	"s1:39→1 / s2:1→1"	""
39	2	"3 e8+3 f5+5(g2+su(2))"	"3 e8+3 f5+2 su(3)+5(g2+su(2))"	43	170	0	2	0	0	0	0	0	0	"s1:39→1 / s2:37→1"	""
39	2	"3 e8+3 f5+5(g2+su(2))"	"3 e8+3 f5+6(g2+su(2))"	44	177	1	1	0	0	0	0	0	0	"{s1:39→1 / s2:37→1, s1:39→1 / s2:37→2}"	"{s2:40→1, s2:40→1}"
39	2	"3 e8+3 f5+5(g2+su(2))"	"3 e8+3 f5+6(g2+su(2))"	45	177	1	1	0	0	0	0	0	0	"{s1:39→1 / s2:37→3, s1:39→1 / s2:37→4, s1:39→1 / s2:37→5}"	"{s2:40→1, s2:40→1, s2:40→1}"
39	2	"3 e8+3 f5+5(g2+su(2))"	"3 e8+3 f5+su(3)+6(g2+su(2))"	41	169	0	2	0	0	0	0	0	0	"s1:39→1"	"s2:1→1"
39	2	"3 e8+3 f5+5(g2+su(2))"	"3 e8+3 f5+su(3)+6(g2+su(2))"	43	169	0	2	0	0	0	0	0	0	"s1:39→1 / s2:37→1"	"s2:1→1"
39	2	"3 e8+3 f5+5(g2+su(2))"	"3 e8+3 f5+su(3)+6(g2+su(2))"	44	169	0	2	0	0	0	0	0	0	"s1:37→1, 39→1"	"s2:1→1"
39	3	"2 e8+e7+3 f5+6(g2+su(2))"	"2 e8+2 e7+3 f5+7(g2+su(2))"	42	150	0	1	0	0	0	0	1	0	"s1:1→1"	"s2:39→1"
39	3	"2 e8+e7+3 f5+6(g2+su(2))"	"2 e8+e7+4 f5+7(g2+su(2))"	39	231	0	1	0	1	0	0	0	0	"s1:1→1"	"s2:39→1"
