"TH+1"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"
39	4	"3 e8+2 f4+su(3)+6(g2+su(2))"	"3 e8+2 f4+7(g2+su(2))"	44	220	1	0	0	0	0	0	0	0
39	4	"3 e8+2 f4+su(3)+6(g2+su(2))"	"3 e8+2 f4+7(g2+su(2))"	45	220	1	0	0	0	0	0	0	0
39	9	"3 e8+3 f4+6(g2+su(2))"	"3 e8+3 f4+7(g2+su(2))"	45	168	1	1	0	0	0	0	0	0
39	9	"3 e8+3 f4+6(g2+su(2))"	"3 e8+3 f4+7(g2+su(2))"	46	168	1	1	0	0	0	0	0	0
39	9	"3 e8+3 f4+6(g2+su(2))"	"3 e8+3 f4+su(3)+6(g2+su(2))"	45	169	0	1	0	0	0	0	0	0
39	13	"3 e8+2 f4+2 su(3)+6(g2+su(2))"	"3 e8+2 f4+su(3)+7(g2+su(2))"	44	212	1	0	0	0	0	0	0	0
39	13	"3 e8+2 f4+2 su(3)+6(g2+su(2))"	"3 e8+2 f4+su(3)+7(g2+su(2))"	45	212	1	0	0	0	0	0	0	0
39	14	"3 e8+3 f4+su(3)+6(g2+su(2))"	"3 e8+3 f4+7(g2+su(2))"	45	168	1	0	0	0	0	0	0	0
39	17	"2 e8+e7+3 f4+7(g2+su(2))"	"2 e8+2 e7+3 f4+6(g2+su(2))+so(7)+2 su(2)"	50	148	1	0	0	0	0	0	1	0
39	17	"2 e8+e7+3 f4+7(g2+su(2))"	"2 e8+2 e7+3 f4+6(g2+su(2))+so(7)+2 su(2)"	52	148	1	0	0	0	0	0	1	0
39	17	"2 e8+e7+3 f4+7(g2+su(2))"	"2 e8+2 e7+3 f4+8(g2+su(2))"	76	141	1	1	0	0	0	0	1	0
39	17	"2 e8+e7+3 f4+7(g2+su(2))"	"2 e8+2 e7+3 f4+8(g2+su(2))"	84	141	1	1	0	0	0	0	1	0
39	17	"2 e8+e7+3 f4+7(g2+su(2))"	"2 e8+2 e7+3 f4+su(3)+6(g2+su(2))+so(7)+2 su(2)"	51	140	1	1	0	0	0	0	1	0
39	17	"2 e8+e7+3 f4+7(g2+su(2))"	"2 e8+2 e7+3 f4+su(3)+6(g2+su(2))+so(7)+2 su(2)"	53	140	1	1	0	0	0	0	1	0
39	17	"2 e8+e7+3 f4+7(g2+su(2))"	"2 e8+2 e7+3 f4+su(3)+7(g2+su(2))"	63	142	0	1	0	0	0	0	1	0
39	17	"2 e8+e7+3 f4+7(g2+su(2))"	"2 e8+2 e7+3 f4+su(3)+7(g2+su(2))"	71	142	0	1	0	0	0	0	1	0
39	18	"2 e8+e7+3 f4+su(3)+5(g2+su(2))+so(7)+2 su(2)"	"2 e8+2 e7+3 f4+2 su(3)+5(g2+su(2))+so(7)+2 su(2)"	62	141	0	1	0	0	0	0	1	0
39	18	"2 e8+e7+3 f4+su(3)+5(g2+su(2))+so(7)+2 su(2)"	"2 e8+2 e7+3 f4+2 su(3)+5(g2+su(2))+so(7)+2 su(2)"	70	141	0	1	0	0	0	0	1	0
39	18	"2 e8+e7+3 f4+su(3)+5(g2+su(2))+so(7)+2 su(2)"	"2 e8+2 e7+3 f4+6(g2+su(2))+so(7)+2 su(2)"	50	148	1	0	0	0	0	0	1	0
39	18	"2 e8+e7+3 f4+su(3)+5(g2+su(2))+so(7)+2 su(2)"	"2 e8+2 e7+3 f4+6(g2+su(2))+so(7)+2 su(2)"	52	148	1	0	0	0	0	0	1	0
39	18	"2 e8+e7+3 f4+su(3)+5(g2+su(2))+so(7)+2 su(2)"	"2 e8+2 e7+3 f4+su(3)+6(g2+su(2))+so(7)+2 su(2)"	51	140	1	1	0	0	0	0	1	0
39	18	"2 e8+e7+3 f4+su(3)+5(g2+su(2))+so(7)+2 su(2)"	"2 e8+2 e7+3 f4+su(3)+6(g2+su(2))+so(7)+2 su(2)"	53	140	1	1	0	0	0	0	1	0
39	18	"2 e8+e7+3 f4+su(3)+5(g2+su(2))+so(7)+2 su(2)"	"2 e8+2 e7+3 f4+su(3)+6(g2+su(2))+so(7)+2 su(2)"	74	140	1	1	0	0	0	0	1	0
39	18	"2 e8+e7+3 f4+su(3)+5(g2+su(2))+so(7)+2 su(2)"	"2 e8+2 e7+3 f4+su(3)+6(g2+su(2))+so(7)+2 su(2)"	80	140	1	1	0	0	0	0	1	0
39	20	"3 e8+2 f4+su(3)+7(g2+su(2))"	"3 e8+2 f4+8(g2+su(2))"	44	211	1	0	0	0	0	0	0	0
39	20	"3 e8+2 f4+su(3)+7(g2+su(2))"	"3 e8+2 f4+8(g2+su(2))"	45	211	1	0	0	0	0	0	0	0
39	20	"3 e8+2 f4+su(3)+7(g2+su(2))"	"3 e8+2 f4+su(3)+6(g2+su(2))+so(7)+2 su(2)"	44	210	1	0	0	0	0	0	0	0
39	21	"2 e8+e7+4 f4+su(3)+6(g2+su(2))"	"2 e8+e7+4 f4+7(g2+su(2))"	45	231	1	0	0	0	0	0	0	0
39	21	"2 e8+e7+4 f4+su(3)+6(g2+su(2))"	"2 e8+e7+4 f4+su(3)+5(g2+su(2))+so(7)+2 su(2)"	44	230	1	0	0	0	0	0	0	0
39	21	"2 e8+e7+4 f4+su(3)+6(g2+su(2))"	"2 e8+e7+4 f4+su(3)+5(g2+su(2))+so(7)+2 su(2)"	47	230	1	0	0	0	0	0	0	0
39	22	"2 e8+e7+4 f4+7(g2+su(2))"	"2 e8+e7+4 f4+6(g2+su(2))+so(7)+2 su(2)"	47	229	1	0	0	0	0	0	0	0
39	23	"3 e8+2 f4+8(g2+su(2))"	"3 e8+2 f4+7(g2+su(2))+so(7)+2 su(2)"	44	209	1	0	0	0	0	0	0	0
39	29	"3 e8+2 f4+so(8)+6(g2+su(2))"	"3 e8+2 f4+2 so(8)+7(g2+su(2))"	44	164	1	1	1	0	0	0	0	0
39	39	"2 e8+e7+e7'+3 f4+5(g2+su(2))+so(7)+2 su(2)"	"2 e8+e7+e7'+3 f4+6(g2+su(2))+so(7)+2 su(2)"	45	176	1	1	0	0	0	0	0	0
39	56	"3 e8+2 f4+so(8)+su(3)+6(g2+su(2))"	"3 e8+2 f4+2 so(8)+7(g2+su(2))"	43	164	1	0	1	0	0	0	0	0
39	56	"3 e8+2 f4+so(8)+su(3)+6(g2+su(2))"	"3 e8+2 f4+so(8)+7(g2+su(2))"	44	192	1	0	0	0	0	0	0	0
39	56	"3 e8+2 f4+so(8)+su(3)+6(g2+su(2))"	"3 e8+2 f4+so(8)+7(g2+su(2))"	45	192	1	0	0	0	0	0	0	0
39	56	"3 e8+2 f4+so(8)+su(3)+6(g2+su(2))"	"3 e8+2 f4+so(8)+su(3)+7(g2+su(2))"	43	184	1	1	0	0	0	0	0	0
39	61	"2 e8+e7+e6+3 f4+su(3)+5(g2+su(2))+so(7)+2 su(2)"	"2 e8+e7+e6+3 f4+6(g2+su(2))+so(7)+2 su(2)"	46	203	1	0	0	0	0	0	0	0
39	61	"2 e8+e7+e6+3 f4+su(3)+5(g2+su(2))+so(7)+2 su(2)"	"2 e8+e7+e6+3 f4+6(g2+su(2))+so(7)+2 su(2)"	47	203	1	0	0	0	0	0	0	0
39	82	"3 e8+2 f4+2 so(8)+6(g2+su(2))"	"3 e8+2 f4+2 so(8)+7(g2+su(2))"	43	164	1	1	0	0	0	0	0	0
39	89	"4 e7+e7'+f4+3(g2+su(2))+4(so(7)+2 su(2))"	"e8+4 e7+e7'+f4+2(g2+su(2))+5(so(7)+2 su(2))"	47	121	1	0	0	0	0	0	0	1
39	89	"4 e7+e7'+f4+3(g2+su(2))+4(so(7)+2 su(2))"	"e8+4 e7+e7'+f4+4(g2+su(2))+4(so(7)+2 su(2))"	49	114	1	1	0	0	0	0	0	1
39	89	"4 e7+e7'+f4+3(g2+su(2))+4(so(7)+2 su(2))"	"e8+4 e7+e7'+f4+su(3)+2(g2+su(2))+5(so(7)+2 su(2))"	47	113	1	1	0	0	0	0	0	1
39	89	"4 e7+e7'+f4+3(g2+su(2))+4(so(7)+2 su(2))"	"e8+4 e7+e7'+f4+su(3)+3(g2+su(2))+4(so(7)+2 su(2))"	48	115	0	1	0	0	0	0	0	1
39	89	"4 e7+e7'+f4+3(g2+su(2))+4(so(7)+2 su(2))"	"e8+4 e7+e7'+f4+su(3)+3(g2+su(2))+4(so(7)+2 su(2))"	49	115	0	1	0	0	0	0	0	1
