"TH"	"index"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
39	1	39	177	0	0	0	1	0	0	0	0	"s1:1→1"	""
39	1	39	201	0	0	1	0	0	0	0	0	"s1:39→1"	""
39	1	39	221	0	1	0	0	0	0	0	0	"s1:39→1"	""
39	1	40	221	0	1	0	0	0	0	0	0	"s1:1→1, 39→1"	""
39	1	41	201	0	0	1	0	0	0	0	0	"s1:1→1, 39→1"	""
39	1	42	177	0	0	0	1	0	0	0	0	"s1:1→1, 39→1"	""
39	1	42	221	0	1	0	0	0	0	0	0	"{s1:1→1, 39→2, s1:1→2, 39→2, s1:1→2, 39→3}"	""
39	1	43	221	0	1	0	0	0	0	0	0	"{s1:1→1, 39→3, s1:1→1, 39→4}"	""
39	1	45	221	0	1	0	0	0	0	0	0	"s1:39→2"	""
39	1	46	221	0	1	0	0	0	0	0	0	"{s1:39→3, s1:39→4, s1:39→5}"	""
39	2	39	177	0	1	0	0	0	0	0	0	""	"s1:1→1"
39	2	39	178	0	1	0	0	0	0	0	0	"s1:39→1"	""
39	2	42	177	0	1	0	0	0	0	0	0	"s1:39→1"	"s1:1→1"
39	2	43	177	0	1	0	0	0	0	0	0	"s1:37→1, 39→1"	"s1:1→1"
39	2	44	178	0	1	0	0	0	0	0	0	"s1:37→1, 39→1"	""
39	3	39	44	0	0	0	0	0	0	0	1	"s1:1→1"	""
39	3	39	159	0	0	0	0	0	0	1	0	"s1:1→1"	""
39	3	39	187	0	0	0	0	0	1	0	0	"s1:1→1"	""
39	3	39	214	0	0	0	0	1	0	0	0	"s1:1→1"	""
39	3	39	240	0	0	0	1	0	0	0	0	"s1:1→1"	""
39	3	39	264	0	0	1	0	0	0	0	0	"s1:1→1"	""
39	3	44	264	0	0	1	0	0	0	0	0	"s1:1→2"	""
39	4	39	169	0	0	0	1	0	0	0	0	"s1:1→1"	""
39	4	39	193	0	0	1	0	0	0	0	0	"s1:1→1"	""
39	4	39	213	0	1	0	0	0	0	0	0	"s1:1→1"	""
39	4	39	220	1	0	0	0	0	0	0	0	""	"s1:39→1"
