"TH"	"index"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"	"LST gauge algebra"
16	1	19	148	0	0	0	2	0	0	0	0	"s1:16→1 / s2:1→1"	""	"e7+f5+3(g2+su(2))"
16	1	20	111	0	1	0	0	0	0	1	0	"s1:16→1 / s2:1→1"	""	"e7+f5+3(g2+su(2))"
16	1	20	117	1	0	0	0	0	0	1	0	"s1:16→1"	"s2:2→1"	"e7+f5+3(g2+su(2))"
16	1	20	119	0	0	1	0	0	1	0	0	"s1:16→1 / s2:1→1"	""	"e7+f5+3(g2+su(2))"
16	1	20	122	0	0	0	1	1	0	0	0	"s1:16→1 / s2:1→1"	""	"e7+f5+3(g2+su(2))"
16	1	20	166	0	1	0	0	1	0	0	0	"s1:16→1 / s2:1→3, 16→1"	""	"e7+f5+3(g2+su(2))"
16	1	20	172	1	0	0	0	1	0	0	0	"{s1:16→1 / s2:1→1, 16→1, s1:16→1 / s2:1→1, 5→1, 16→1, s1:16→1 / s2:1→2, 16→1, s1:16→1 / s2:1→2, 5→1, 16→1, s1:16→1 / s2:1→2, 5→1, 16→2, s1:16→1 / s2:1→3, 16→1, s1:16→1 / s2:1→3, 16→2, s1:16→1 / s2:1→3, 5→1, 16→1, s1:16→1 / s2:1→4, 16→1, s1:16→1 / s2:5→1}"	"{s2:2→1, s2:2→1, s2:2→1, s2:2→1, s2:2→1, s2:2→1, s2:2→1, s2:2→1, s2:2→1, s2:2→1}"	"e7+f5+3(g2+su(2))"
16	1	21	91	0	0	1	0	0	0	1	0	"s1:16→1 / s2:1→1"	""	"e7+f5+3(g2+su(2))"
16	1	21	95	0	0	0	1	0	1	0	0	"s1:16→1 / s2:1→1"	""	"e7+f5+3(g2+su(2))"
16	1	21	145	1	0	0	0	0	1	0	0	"{s1:16→1 / s2:1→1, s1:16→1 / s2:1→1, 16→1, s1:16→1 / s2:1→1, 5→1, s1:16→1 / s2:1→1, 5→1, 16→1, s1:16→1 / s2:1→2, 16→1, s1:16→1 / s2:1→2, 5→1, s1:16→1 / s2:1→2, 5→1, 16→1, s1:16→1 / s2:1→3, 16→1, s1:16→1 / s2:1→3, 5→1, 16→1, s1:16→1 / s2:1→4, 16→1, s1:16→1 / s2:5→1}"	"{s2:2→1, s2:2→1, s2:2→1, s2:2→1, s2:2→1, s2:2→1, s2:2→1, s2:2→1, s2:2→1, s2:2→1, s2:2→1}"	"e7+f5+3(g2+su(2))"
16	1	21	166	0	1	0	0	1	0	0	0	"{s1:16→1 / s2:1→1, 16→1, s1:16→1 / s2:1→2, 16→1, s1:16→1 / s2:1→4, 16→1}"	""	"e7+f5+3(g2+su(2))"
16	1	21	172	1	0	0	0	1	0	0	0	"{s1:16→1 / s2:16→1, s1:16→1 / s2:1→1, 16→2, s1:16→1 / s2:1→1, 5→1, s1:16→1 / s2:1→1, 5→1, 16→2, s1:16→1 / s2:1→2, 16→2, s1:16→1 / s2:1→2, 16→3, s1:16→1 / s2:5→1, 16→1}"	"{s2:2→1, s2:2→1, s2:2→1, s2:2→1, s2:2→1, s2:2→1, s2:2→1}"	"e7+f5+3(g2+su(2))"
16	1	22	67	0	0	0	1	0	0	1	0	"s1:16→1 / s2:1→1"	""	"e7+f5+3(g2+su(2))"
16	1	22	117	1	0	0	0	0	0	1	0	"{s1:16→1 / s2:1→1, s1:16→1 / s2:1→1, 16→1, s1:16→1 / s2:1→1, 5→1, s1:16→1 / s2:1→1, 5→1, 16→1, s1:16→1 / s2:1→2, 16→1, s1:16→1 / s2:1→2, 5→1, s1:16→1 / s2:1→2, 5→1, 16→1, s1:16→1 / s2:1→3, 16→1, s1:16→1 / s2:1→3, 5→1, s1:16→1 / s2:1→3, 5→1, 16→1, s1:16→1 / s2:1→4, 16→1, s1:16→1 / s2:1→4, 5→1, s1:16→1 / s2:5→1}"	"{s2:2→1, s2:2→1, s2:2→1, s2:2→1, s2:2→1, s2:2→1, s2:2→1, s2:2→1, s2:2→1, s2:2→1, s2:2→1, s2:2→1, s2:2→1}"	"e7+f5+3(g2+su(2))"
16	1	22	145	1	0	0	0	0	1	0	0	"{s1:16→1 / s2:16→1, s1:16→1 / s2:1→3, 5→1, s1:16→1 / s2:5→1, 16→1}"	"{s2:2→1, s2:2→1, s2:2→1}"	"e7+f5+3(g2+su(2))"
16	1	22	172	1	0	0	0	1	0	0	0	"{s1:16→1 / s2:1→1, 16→3, s1:16→1 / s2:1→1, 5→1, 16→3, s1:16→1 / s2:5→1, 16→2, s1:16→1 / s2:5→1, 16→3}"	"{s2:2→1, s2:2→1, s2:2→1, s2:2→1}"	"e7+f5+3(g2+su(2))"
16	1	23	111	0	1	0	0	0	0	1	0	"s1:16→1 / s2:1→2"	""	"e7+f5+3(g2+su(2))"
16	1	23	117	1	0	0	0	0	0	1	0	"{s1:16→1 / s2:16→1, s1:16→1 / s2:1→2, s1:16→1 / s2:1→3, s1:16→1 / s2:1→4, s1:16→1 / s2:5→1, 16→1}"	"{s2:2→1, s2:2→1, s2:2→1, s2:2→1, s2:2→1}"	"e7+f5+3(g2+su(2))"
16	1	23	145	1	0	0	0	0	1	0	0	"{s1:16→1 / s2:1→2, s1:16→1 / s2:1→4, 5→1}"	"{s2:2→1, s2:2→1}"	"e7+f5+3(g2+su(2))"
16	1	23	172	1	0	0	0	1	0	0	0	"{s1:16→1 / s2:16→2, s1:16→1 / s2:1→1, 16→4, s1:16→1 / s2:5→1, 16→4}"	"{s2:2→1, s2:2→1, s2:2→1}"	"e7+f5+3(g2+su(2))"
16	1	24	-4	0	1	0	0	0	0	0	1	"s1:16→1 / s2:1→1"	""	"e7+f5+3(g2+su(2))"
16	1	24	2	1	0	0	0	0	0	0	1	"s1:16→1"	"s2:2→1"	"e7+f5+3(g2+su(2))"
16	1	24	117	1	0	0	0	0	0	1	0	"s1:16→1 / s2:1→5"	"s2:2→1"	"e7+f5+3(g2+su(2))"
16	1	24	172	1	0	0	0	1	0	0	0	"{s1:16→1 / s2:16→3, s1:16→1 / s2:16→4}"	"{s2:2→1, s2:2→1}"	"e7+f5+3(g2+su(2))"
16	1	25	-24	0	0	1	0	0	0	0	1	"s1:16→1 / s2:1→1"	""	"e7+f5+3(g2+su(2))"
16	1	25	2	1	0	0	0	0	0	0	1	"{s1:16→1 / s2:1→1, s1:16→1 / s2:1→1, 5→1, s1:16→1 / s2:1→2, 5→1}"	"{s2:2→1, s2:2→1, s2:2→1}"	"e7+f5+3(g2+su(2))"
16	1	25	111	0	1	0	0	0	0	1	0	"{s1:16→1 / s2:1→3, s1:16→1 / s2:1→4, s1:16→1 / s2:1→5}"	""	"e7+f5+3(g2+su(2))"
16	1	25	139	0	1	0	0	0	1	0	0	"s1:16→1 / s2:1→2"	""	"e7+f5+3(g2+su(2))"
16	1	25	145	1	0	0	0	0	1	0	0	"s1:16→1 / s2:1→3"	"s2:2→1"	"e7+f5+3(g2+su(2))"
16	1	26	-48	0	0	0	1	0	0	0	1	"s1:16→1 / s2:1→1"	""	"e7+f5+3(g2+su(2))"
16	1	26	-4	0	1	0	0	0	0	0	1	"s1:16→1 / s2:1→2"	""	"e7+f5+3(g2+su(2))"
16	1	26	2	1	0	0	0	0	0	0	1	"{s1:16→1 / s2:1→2, s1:16→1 / s2:1→3, s1:16→1 / s2:1→3, 5→1, s1:16→1 / s2:1→4, s1:16→1 / s2:1→4, 5→1, s1:16→1 / s2:1→5, s1:16→1 / s2:5→1}"	"{s2:2→1, s2:2→1, s2:2→1, s2:2→1, s2:2→1, s2:2→1, s2:2→1}"	"e7+f5+3(g2+su(2))"
16	1	26	145	1	0	0	0	0	1	0	0	"s1:16→1 / s2:1→4"	"s2:2→1"	"e7+f5+3(g2+su(2))"
16	1	27	-4	0	1	0	0	0	0	0	1	"{s1:16→1 / s2:1→3, s1:16→1 / s2:1→4, s1:16→1 / s2:1→5}"	""	"e7+f5+3(g2+su(2))"
16	1	28	145	1	0	0	0	0	1	0	0	"s1:16→1 / s2:1→5"	"s2:2→1"	"e7+f5+3(g2+su(2))"
16	1	30	139	0	1	0	0	0	1	0	0	"s1:16→1 / s2:1→3"	""	"e7+f5+3(g2+su(2))"
16	1	35	139	0	1	0	0	0	1	0	0	"s1:16→1 / s2:1→4"	""	"e7+f5+3(g2+su(2))"
16	1	38	139	0	1	0	0	0	1	0	0	"s1:16→1 / s2:1→5"	""	"e7+f5+3(g2+su(2))"
16	2	16	214	0	1	1	0	0	0	0	0	"{s1:16→1 / s2:1→1, s1:1→1 / s2:16→1}"	""	"e7+f5+2(g2+su(2))+so(7)+2 su(2)"
16	2	16	241	1	1	0	0	0	0	0	0	"{s1:16→1 / s2:1→1, s1:1→1 / s2:16→1}"	"{s2:17→1, s2:17→1}"	"e7+f5+2(g2+su(2))+so(7)+2 su(2)"
16	2	17	190	0	1	0	1	0	0	0	0	"{s1:16→1 / s2:1→1, s1:1→1 / s2:16→1}"	""	"e7+f5+2(g2+su(2))+so(7)+2 su(2)"
16	2	17	194	0	0	2	0	0	0	0	0	"s1:16→1 / s2:1→1"	""	"e7+f5+2(g2+su(2))+so(7)+2 su(2)"
16	2	17	241	1	1	0	0	0	0	0	0	"{s1:16→1 / s2:1→2, 6→1, 16→1, s1:1→1, 16→1 / s2:1→1, 6→1, 16→1, s1:1→1, 16→1 / s2:6→1, s1:1→1 / s2:6→1, 16→1}"	"{s2:17→1, s2:17→1, s2:17→1, s2:17→1}"	"e7+f5+2(g2+su(2))+so(7)+2 su(2)"
16	2	18	164	0	1	0	0	1	0	0	0	"{s1:16→1 / s2:1→1, s1:1→1 / s2:16→1}"	""	"e7+f5+2(g2+su(2))+so(7)+2 su(2)"
16	2	18	170	0	0	1	1	0	0	0	0	"{s1:16→1 / s2:1→1, s1:1→1 / s2:16→1}"	""	"e7+f5+2(g2+su(2))+so(7)+2 su(2)"
16	2	19	137	0	1	0	0	0	1	0	0	"{s1:16→1 / s2:1→1, s1:1→1 / s2:16→1}"	""	"e7+f5+2(g2+su(2))+so(7)+2 su(2)"
16	2	19	144	0	0	1	0	1	0	0	0	"{s1:16→1 / s2:1→1, s1:1→1 / s2:16→1}"	""	"e7+f5+2(g2+su(2))+so(7)+2 su(2)"
16	2	19	146	0	0	0	2	0	0	0	0	"s1:16→1 / s2:1→1"	""	"e7+f5+2(g2+su(2))+so(7)+2 su(2)"
16	2	20	109	0	1	0	0	0	0	1	0	"{s1:16→1 / s2:1→1, s1:1→1 / s2:16→1}"	""	"e7+f5+2(g2+su(2))+so(7)+2 su(2)"
16	2	20	117	0	0	1	0	0	1	0	0	"{s1:16→1 / s2:1→1, s1:1→1 / s2:16→1}"	""	"e7+f5+2(g2+su(2))+so(7)+2 su(2)"
16	2	20	120	0	0	0	1	1	0	0	0	"{s1:16→1 / s2:1→1, s1:1→1 / s2:16→1}"	""	"e7+f5+2(g2+su(2))+so(7)+2 su(2)"
16	2	21	89	0	0	1	0	0	0	1	0	"{s1:16→1 / s2:1→1, s1:1→1 / s2:16→1}"	""	"e7+f5+2(g2+su(2))+so(7)+2 su(2)"
16	2	21	93	0	0	0	1	0	1	0	0	"{s1:16→1 / s2:1→1, s1:1→1 / s2:16→1}"	""	"e7+f5+2(g2+su(2))+so(7)+2 su(2)"
16	2	21	94	0	0	0	0	2	0	0	0	"s1:16→1 / s2:1→1"	""	"e7+f5+2(g2+su(2))+so(7)+2 su(2)"
16	2	22	65	0	0	0	1	0	0	1	0	"{s1:16→1 / s2:1→1, s1:1→1 / s2:16→1}"	""	"e7+f5+2(g2+su(2))+so(7)+2 su(2)"
16	2	22	67	0	0	0	0	1	1	0	0	"{s1:16→1 / s2:1→1, s1:1→1 / s2:16→1}"	""	"e7+f5+2(g2+su(2))+so(7)+2 su(2)"
16	2	23	39	0	0	0	0	1	0	1	0	"{s1:16→1 / s2:1→1, s1:1→1 / s2:16→1}"	""	"e7+f5+2(g2+su(2))+so(7)+2 su(2)"
16	2	23	40	0	0	0	0	0	2	0	0	"s1:16→1 / s2:1→1"	""	"e7+f5+2(g2+su(2))+so(7)+2 su(2)"
16	2	23	109	0	1	0	0	0	0	1	0	"{s1:16→1 / s2:1→2, s1:1→1 / s2:16→2}"	""	"e7+f5+2(g2+su(2))+so(7)+2 su(2)"
16	2	24	12	0	0	0	0	0	1	1	0	"{s1:16→1 / s2:1→1, s1:1→1 / s2:16→1}"	""	"e7+f5+2(g2+su(2))+so(7)+2 su(2)"
16	2	24	89	0	0	1	0	0	0	1	0	"{s1:16→1 / s2:1→2, s1:1→1 / s2:16→2}"	""	"e7+f5+2(g2+su(2))+so(7)+2 su(2)"
16	2	24	109	0	1	0	0	0	0	1	0	"{s1:16→1 / s2:1→3, s1:1→1 / s2:16→3}"	""	"e7+f5+2(g2+su(2))+so(7)+2 su(2)"
16	2	24	137	0	1	0	0	0	1	0	0	"{s1:16→1 / s2:1→2, s1:1→1 / s2:16→2}"	""	"e7+f5+2(g2+su(2))+so(7)+2 su(2)"
16	2	25	-16	0	0	0	0	0	0	2	0	"s1:16→1 / s2:1→1"	""	"e7+f5+2(g2+su(2))+so(7)+2 su(2)"
16	2	25	109	0	1	0	0	0	0	1	0	"{s1:16→1 / s2:1→4, s1:16→1 / s2:1→5, s1:1→1 / s2:16→4, s1:1→1 / s2:16→5}"	""	"e7+f5+2(g2+su(2))+so(7)+2 su(2)"
16	2	25	117	0	0	1	0	0	1	0	0	"{s1:16→1 / s2:1→2, s1:1→1 / s2:16→2}"	""	"e7+f5+2(g2+su(2))+so(7)+2 su(2)"
16	2	28	137	0	1	0	0	0	1	0	0	"s1:1→1 / s2:16→3"	""	"e7+f5+2(g2+su(2))+so(7)+2 su(2)"
16	2	29	137	0	1	0	0	0	1	0	0	"s1:16→1 / s2:1→3"	""	"e7+f5+2(g2+su(2))+so(7)+2 su(2)"
16	2	31	137	0	1	0	0	0	1	0	0	"s1:1→1 / s2:16→4"	""	"e7+f5+2(g2+su(2))+so(7)+2 su(2)"
16	2	32	137	0	1	0	0	0	1	0	0	"s1:16→1 / s2:1→4"	""	"e7+f5+2(g2+su(2))+so(7)+2 su(2)"
16	2	33	137	0	1	0	0	0	1	0	0	"s1:1→1 / s2:16→5"	""	"e7+f5+2(g2+su(2))+so(7)+2 su(2)"
16	2	34	137	0	1	0	0	0	1	0	0	"s1:16→1 / s2:1→5"	""	"e7+f5+2(g2+su(2))+so(7)+2 su(2)"
16	2	43	144	0	0	1	0	1	0	0	0	"s1:1→1 / s2:16→2"	""	"e7+f5+2(g2+su(2))+so(7)+2 su(2)"
16	2	46	144	0	0	1	0	1	0	0	0	"s1:16→1 / s2:1→2"	""	"e7+f5+2(g2+su(2))+so(7)+2 su(2)"
16	4	21	129	0	2	0	0	0	0	0	0	"s1:16→1"	"s2:5→1"	"e8+f5+2(g2+su(2))"
16	5	20	139	0	2	0	0	0	0	0	0	"s1:2→1 / s2:1→1"	""	"e8+f5+g2+su(2)"
16	5	21	146	1	1	0	0	0	0	0	0	"s1:2→1 / s2:1→1"	"s2:17→1"	"e8+f5+g2+su(2)"
16	5	23	146	1	1	0	0	0	0	0	0	"{s1:2→1 / s2:1→2, s1:2→1 / s2:1→3}"	"{s2:17→1, s2:17→1}"	"e8+f5+g2+su(2)"
16	5	24	146	1	1	0	0	0	0	0	0	"{s1:2→1 / s2:1→4, s1:2→1 / s2:1→5}"	"{s2:17→1, s2:17→1}"	"e8+f5+g2+su(2)"
16	6	20	139	0	2	0	0	0	0	0	0	"s1:2→1 / s2:1→1"	""	"e8+f5+g2+su(2)"
16	6	21	146	1	1	0	0	0	0	0	0	"s1:2→1 / s2:1→1"	"s2:17→1"	"e8+f5+g2+su(2)"
16	6	23	146	1	1	0	0	0	0	0	0	"{s1:2→1 / s2:1→2, s1:2→1 / s2:1→3}"	"{s2:17→1, s2:17→1}"	"e8+f5+g2+su(2)"
16	6	24	146	1	1	0	0	0	0	0	0	"{s1:2→1 / s2:1→4, s1:2→1 / s2:1→5}"	"{s2:17→1, s2:17→1}"	"e8+f5+g2+su(2)"
16	8	19	138	0	2	0	0	0	0	0	0	"s2:2→1"	"s1:16→1"	"e8+f5+g2+su(2)"
16	8	20	139	0	2	0	0	0	0	0	0	"s1:2→1 / s2:1→1"	""	"e8+f5+g2+su(2)"
16	8	21	138	0	2	0	0	0	0	0	0	"{s1:2→1 / s2:1→1, s2:1→1, 2→1}"	"{s2:16→1, s1:16→1}"	"e8+f5+g2+su(2)"
16	8	21	146	1	1	0	0	0	0	0	0	"s1:2→1 / s2:1→1"	"s2:17→1"	"e8+f5+g2+su(2)"
16	8	23	146	1	1	0	0	0	0	0	0	"s1:2→1 / s2:1→2"	"s2:17→1"	"e8+f5+g2+su(2)"
16	8	24	146	1	1	0	0	0	0	0	0	"{s1:2→1 / s2:1→3, s1:2→1 / s2:1→4, s1:2→1 / s2:1→5}"	"{s2:17→1, s2:17→1, s2:17→1}"	"e8+f5+g2+su(2)"
16	9	20	139	0	2	0	0	0	0	0	0	"s1:2→1 / s2:1→1"	""	"e8+f5+g2+su(2)"
16	9	21	146	1	1	0	0	0	0	0	0	"s1:2→1 / s2:1→1"	"s2:17→1"	"e8+f5+g2+su(2)"
16	9	23	146	1	1	0	0	0	0	0	0	"s1:2→1 / s2:1→2"	"s2:17→1"	"e8+f5+g2+su(2)"
16	9	24	146	1	1	0	0	0	0	0	0	"{s1:2→1 / s2:1→3, s1:2→1 / s2:1→4, s1:2→1 / s2:1→5}"	"{s2:17→1, s2:17→1, s2:17→1}"	"e8+f5+g2+su(2)"
16	10	20	139	0	2	0	0	0	0	0	0	"s1:2→1 / s2:1→1"	""	"e8+f5+g2+su(2)"
16	10	21	146	1	1	0	0	0	0	0	0	"s1:2→1 / s2:1→1"	"s2:17→1"	"e8+f5+g2+su(2)"
16	10	23	146	1	1	0	0	0	0	0	0	"{s1:2→1 / s2:1→2, s1:2→1 / s2:1→3}"	"{s2:17→1, s2:17→1}"	"e8+f5+g2+su(2)"
16	10	24	146	1	1	0	0	0	0	0	0	"{s1:2→1 / s2:1→4, s1:2→1 / s2:1→5}"	"{s2:17→1, s2:17→1}"	"e8+f5+g2+su(2)"
16	13	21	138	1	1	0	0	0	0	0	0	"s1:3→1"	"s2:1→1"	"e8+f5+su(3)+g2+su(2)"
16	14	21	138	1	1	0	0	0	0	0	0	"s1:3→1"	"s2:1→1"	"e8+f5+su(3)+g2+su(2)"
16	15	18	173	0	2	0	0	0	0	0	0	"s1:16→1 / s2:6→1"	""	"e8+3(g2+su(2))"
16	15	19	153	0	1	1	0	0	0	0	0	"s1:16→1 / s2:6→1"	""	"e8+3(g2+su(2))"
16	15	19	173	0	2	0	0	0	0	0	0	"s1:16→1 / s2:1→1, 6→1"	""	"e8+3(g2+su(2))"
16	15	19	180	1	1	0	0	0	0	0	0	"{s1:16→1 / s2:1→1, 6→1, s1:16→1 / s2:6→1, s1:6→1, 16→1 / s2:1→1}"	"{s2:17→1, s2:17→1, s2:17→1}"	"e8+3(g2+su(2))"
16	15	20	129	0	1	0	1	0	0	0	0	"s1:1→1 / s2:16→1"	""	"e8+3(g2+su(2))"
16	15	20	133	0	0	2	0	0	0	0	0	"s1:16→1 / s2:6→1"	""	"e8+3(g2+su(2))"
16	15	20	153	0	1	1	0	0	0	0	0	"{s1:16→1 / s2:1→1, 6→1, s1:6→1, 16→1 / s2:1→1}"	""	"e8+3(g2+su(2))"
16	15	20	173	0	2	0	0	0	0	0	0	"{s1:16→1 / s2:1→1, 6→1, 16→1, s1:16→1 / s2:1→1, 6→2, 16→1, s1:16→1 / s2:1→1, 6→2, 16→2, s1:16→1 / s2:1→1, 6→3, 16→1, s1:16→1 / s2:1→2, 6→2, 16→1, s1:1→1, 6→1, 16→1 / s2:1→1, 6→1, 16→1, s1:1→1, 6→1, 16→1 / s2:1→1, 6→1, 16→2, s1:1→1, 6→1, 16→1 / s2:1→1, 6→2, 16→2, s1:1→1, 6→1, 16→2 / s2:1→1, 6→2, 16→1, s1:1→1, 6→1, 16→2 / s2:1→2, 6→2, 16→1, s1:6→1, 16→1 / s2:1→1, 16→1, s1:6→1, 16→1 / s2:1→1, 6→1, 16→1, s1:6→1, 16→1 / s2:1→1, 6→1, 16→2, s1:6→1, 16→1 / s2:1→1, 6→2, 16→2, s1:6→1, 16→1 / s2:1→2, 6→1, 16→1, s1:6→1, 16→1 / s2:1→2, 6→1, 16→2}"	""	"e8+3(g2+su(2))"
16	15	20	180	1	1	0	0	0	0	0	0	"{s1:16→1 / s2:1→1, 6→1, 16→1, s1:16→1 / s2:1→1, 6→2, s1:16→1 / s2:1→1, 6→2, 16→1, s1:16→1 / s2:1→1, 6→2, 16→2, s1:16→1 / s2:1→1, 6→3, 16→1, s1:16→1 / s2:1→2, 6→2, s1:16→1 / s2:1→2, 6→2, 16→1, s1:1→1, 6→1, 16→1 / s2:16→1, s1:1→1, 6→1, 16→1 / s2:1→1, 6→1, 16→1, s1:1→1, 6→1, 16→1 / s2:1→1, 6→1, 16→2, s1:1→1, 6→1, 16→1 / s2:1→1, 6→1, 16→3, s1:1→1, 6→1, 16→1 / s2:1→1, 6→2, 16→2, s1:1→1, 6→1, 16→1 / s2:6→1, 16→1, s1:1→1, 6→1, 16→1 / s2:6→1, 16→2, s1:1→1, 6→1, 16→1 / s2:6→2, 16→2, s1:1→1, 6→1, 16→1 / s2:6→2, 16→3, s1:1→1, 6→1, 16→2 / s2:1→1, 6→1, s1:1→1, 6→1, 16→2 / s2:6→1, s1:1→1, 6→2, 16→2 / s2:1→1, s1:6→1, 16→1 / s2:1→1, 16→1, s1:6→1, 16→1 / s2:1→1, 16→2, s1:6→1, 16→1 / s2:1→1, 6→1, 16→1, s1:6→1, 16→1 / s2:1→1, 6→1, 16→2, s1:6→1, 16→1 / s2:1→1, 6→1, 16→3, s1:6→1, 16→1 / s2:1→1, 6→2, 16→2, s1:6→1, 16→1 / s2:1→2, 16→2, s1:6→1, 16→1 / s2:1→2, 16→3, s1:6→1, 16→1 / s2:1→2, 6→1, 16→1, s1:6→1, 16→1 / s2:1→2, 6→1, 16→2}"	"{s2:17→1, s2:17→1, s2:17→1, s2:17→1, s2:17→1, s2:17→1, s2:17→1, s2:17→1, s2:17→1, s2:17→1, s2:17→1, s2:17→1, s2:17→1, s2:17→1, s2:17→1, s2:17→1, s2:17→1, s2:17→1, s2:17→1, s2:17→1, s2:17→1, s2:17→1, s2:17→1, s2:17→1, s2:17→1, s2:17→1, s2:17→1, s2:17→1, s2:17→1}"	"e8+3(g2+su(2))"
16	15	21	109	0	0	1	1	0	0	0	0	"s1:1→1 / s2:16→1"	""	"e8+3(g2+su(2))"
16	15	21	129	0	1	0	1	0	0	0	0	"{s1:1→1, 6→1 / s2:16→1, s1:1→1 / s2:6→1, 16→1, s1:1→1 / s2:6→1, 16→2, s1:1→1 / s2:6→2, 16→2, s1:1→1 / s2:6→2, 16→3}"	""	"e8+3(g2+su(2))"
16	15	21	133	0	0	2	0	0	0	0	0	"s1:16→1 / s2:1→1, 6→1"	""	"e8+3(g2+su(2))"
16	15	21	153	0	1	1	0	0	0	0	0	"{s1:16→1 / s2:1→1, 6→2, s1:16→1 / s2:1→2, 6→2, s1:16→1 / s2:1→2, 6→3}"	""	"e8+3(g2+su(2))"
16	15	21	173	0	2	0	0	0	0	0	0	"{s1:16→1 / s2:1→1, 6→1, 16→2, s1:16→1 / s2:6→1, 16→1, s1:16→1 / s2:6→2, 16→1, s1:16→1 / s2:6→2, 16→2, s1:16→1 / s2:6→3, 16→2, s1:1→1, 6→1, 16→1 / s2:1→2, 16→2, s1:6→1, 16→1 / s2:1→1, 16→2, s1:6→1, 16→1 / s2:6→1, 16→1, s1:6→1, 16→1 / s2:6→1, 16→2, s1:6→1, 16→1 / s2:6→2, 16→2, s1:6→1, 16→2 / s2:1→1, 6→1, 16→1, s1:6→1, 16→2 / s2:6→2, 16→1}"	""	"e8+3(g2+su(2))"
