"TH"	"index"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
72	1	73	180	0	0	0	0	0	0	0	1	"s1:72→1"	""
72	2	73	129	0	0	0	0	0	0	0	1	"s1:1→1"	""
72	2	73	244	0	0	0	0	0	0	1	0	"s1:1→1"	""
72	2	73	272	0	0	0	0	0	1	0	0	"s1:1→1"	""
72	3	73	128	0	0	0	0	0	0	0	1	"s1:1→1"	""
72	3	73	243	0	0	0	0	0	0	1	0	"s1:1→1"	""
72	3	73	271	0	0	0	0	0	1	0	0	"s1:1→1"	""
72	7	73	181	0	1	0	0	0	0	0	0	"s1:72→1"	""
72	7	78	181	0	1	0	0	0	0	0	0	"s1:70→1, 72→1"	""
72	10	73	212	0	0	0	0	0	0	1	0	"s1:72→1"	""
72	10	73	240	0	0	0	0	0	1	0	0	"s1:72→1"	""
72	10	73	267	0	0	0	0	1	0	0	0	"s1:72→1"	""
72	13	73	218	0	0	0	0	0	0	1	0	"s1:72→1"	""
72	13	73	246	0	0	0	0	0	1	0	0	"s1:72→1"	""
72	13	73	273	0	0	0	0	1	0	0	0	"s1:72→1"	""
72	14	73	246	0	0	0	0	1	0	0	0	"s1:72→1"	""
72	14	73	272	0	0	0	1	0	0	0	0	"s1:72→1"	""
72	16	73	180	0	1	0	0	0	0	0	0	""	"s1:72→1"
72	16	77	181	0	1	0	0	0	0	0	0	"s1:71→1"	""
72	18	73	181	0	1	0	0	0	0	0	0	"s1:72→1"	""
72	18	78	181	0	1	0	0	0	0	0	0	"s1:70→1, 72→1"	""
72	20	73	218	0	0	0	0	0	0	1	0	"s1:1→1"	""
72	20	73	246	0	0	0	0	0	1	0	0	"s1:1→1"	""
72	20	73	273	0	0	0	0	1	0	0	0	"s1:1→1"	""
72	21	73	217	0	0	0	0	0	0	1	0	"s1:1→1"	""
72	21	73	245	0	0	0	0	0	1	0	0	"s1:1→1"	""
72	21	73	272	0	0	0	0	1	0	0	0	"s1:1→1"	""
72	22	73	217	0	0	0	0	0	0	1	0	"s1:1→1"	""
72	22	73	245	0	0	0	0	0	1	0	0	"s1:1→1"	""
72	22	73	272	0	0	0	0	1	0	0	0	"s1:1→1"	""
72	23	73	266	0	0	0	0	1	0	0	0	"{s1:1→1, s1:1→1, 72→1, s1:72→1}"	""
72	24	73	246	0	0	0	0	1	0	0	0	"s1:1→1"	""
72	24	73	272	0	0	0	1	0	0	0	0	"s1:1→1"	""
72	25	73	246	0	0	0	0	1	0	0	0	"s1:1→1"	""
72	25	73	272	0	0	0	1	0	0	0	0	"s1:1→1"	""
72	31	73	180	0	1	0	0	0	0	0	0	""	"s1:72→1"
72	31	77	181	0	1	0	0	0	0	0	0	"s1:71→1"	""
72	33	73	204	0	0	0	0	0	0	1	0	"s1:72→1"	""
72	33	73	232	0	0	0	0	0	1	0	0	"s1:72→1"	""
72	33	73	259	0	0	0	0	1	0	0	0	"s1:72→1"	""
72	34	73	203	0	0	0	0	0	0	1	0	"s1:1→1"	""
72	34	73	231	0	0	0	0	0	1	0	0	"s1:1→1"	""
72	34	73	258	0	0	0	0	1	0	0	0	"s1:1→1"	""
72	44	73	267	0	0	0	1	0	0	0	0	"s1:72→1"	""
72	46	73	272	0	0	1	0	0	0	0	0	"s1:72→1"	""
72	47	73	272	0	0	1	0	0	0	0	0	"s1:72→1"	""
72	52	73	238	0	0	0	0	1	0	0	0	"s1:1→1"	""
72	52	73	264	0	0	0	1	0	0	0	0	"s1:1→1"	""
72	53	73	259	0	0	0	1	0	0	0	0	"s1:1→1"	""
72	54	73	272	0	0	1	0	0	0	0	0	"s1:1→1"	""
72	55	73	272	0	0	1	0	0	0	0	0	"s1:1→1"	""
