"TH+1"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"
52	5	"4 e8+4 f4+su(3)+7(g2+su(2))"	"4 e8+4 f4+8(g2+su(2))"	57	236	1	0	0	0	0	0	0	0
52	8	"4 e8+4 f4+su(3)+7(g2+su(2))"	"4 e8+4 f4+8(g2+su(2))"	57	236	1	0	0	0	0	0	0	0
52	11	"4 e8+4 f4+su(3)+7(g2+su(2))"	"4 e8+4 f4+8(g2+su(2))"	57	236	1	0	0	0	0	0	0	0
52	15	"4 e8+4 f4+su(3)+7(g2+su(2))"	"4 e8+4 f4+8(g2+su(2))"	57	236	1	0	0	0	0	0	0	0
52	16	"3 e8+e7+4 f4+9(g2+su(2))"	"4 e8+e7+4 f4+10(g2+su(2))"	61	85	1	1	0	0	0	0	0	1
52	16	"3 e8+e7+4 f4+9(g2+su(2))"	"4 e8+e7+4 f4+8(g2+su(2))+so(7)+2 su(2)"	60	92	1	0	0	0	0	0	0	1
52	16	"3 e8+e7+4 f4+9(g2+su(2))"	"4 e8+e7+4 f4+su(3)+8(g2+su(2))+so(7)+2 su(2)"	60	84	1	1	0	0	0	0	0	1
52	16	"3 e8+e7+4 f4+9(g2+su(2))"	"4 e8+e7+4 f4+su(3)+9(g2+su(2))"	61	86	0	1	0	0	0	0	0	1
52	18	"4 e8+4 f4+su(3)+8(g2+su(2))"	"4 e8+4 f4+9(g2+su(2))"	57	227	1	0	0	0	0	0	0	0
52	18	"4 e8+4 f4+su(3)+8(g2+su(2))"	"4 e8+4 f4+9(g2+su(2))"	59	227	1	0	0	0	0	0	0	0
52	18	"4 e8+4 f4+su(3)+8(g2+su(2))"	"4 e8+5 f4+9(g2+su(2))"	57	175	1	0	0	1	0	0	0	0
52	18	"4 e8+4 f4+su(3)+8(g2+su(2))"	"4 e8+5 f4+9(g2+su(2))"	58	175	1	0	0	1	0	0	0	0
52	18	"4 e8+4 f4+su(3)+8(g2+su(2))"	"4 e8+5 f4+su(3)+9(g2+su(2))"	59	167	1	1	0	1	0	0	0	0
52	18	"4 e8+4 f4+su(3)+8(g2+su(2))"	"4 e8+e6+4 f4+2 su(3)+8(g2+su(2))"	71	142	0	1	0	0	1	0	0	0
52	18	"4 e8+4 f4+su(3)+8(g2+su(2))"	"4 e8+e6+4 f4+2 su(3)+8(g2+su(2))"	75	142	0	1	0	0	1	0	0	0
52	18	"4 e8+4 f4+su(3)+8(g2+su(2))"	"4 e8+e6+4 f4+su(3)+9(g2+su(2))"	76	141	1	1	0	0	1	0	0	0
52	18	"4 e8+4 f4+su(3)+8(g2+su(2))"	"4 e8+e6+4 f4+su(3)+9(g2+su(2))"	78	141	1	1	0	0	1	0	0	0
52	22	"3 e8+e7+5 f4+su(3)+7(g2+su(2))+so(7)+2 su(2)"	"3 e8+2 e7+5 f4+8(g2+su(2))+so(7)+2 su(2)"	58	155	1	0	0	0	0	0	1	0
52	27	"4 e8+3 f4+so(8)+su(3)+8(g2+su(2))"	"4 e8+3 f4+so(8)+9(g2+su(2))"	57	251	1	0	0	0	0	0	0	0
52	32	"4 e8+3 f4+so(8)+su(3)+8(g2+su(2))"	"4 e8+3 f4+so(8)+9(g2+su(2))"	57	251	1	0	0	0	0	0	0	0
52	32	"4 e8+3 f4+so(8)+su(3)+8(g2+su(2))"	"4 e8+3 f4+so(8)+9(g2+su(2))"	58	251	1	0	0	0	0	0	0	0
52	34	"3 e8+e7+e6+4 f4+su(3)+8(g2+su(2))"	"3 e8+e7+e6+4 f4+su(3)+7(g2+su(2))+so(7)+2 su(2)"	59	263	1	0	0	0	0	0	0	0
52	34	"3 e8+e7+e6+4 f4+su(3)+8(g2+su(2))"	"3 e8+e7+e6+4 f4+su(3)+7(g2+su(2))+so(7)+2 su(2)"	60	263	1	0	0	0	0	0	0	0
52	46	"4 e8+3 f4+so(8)+2 su(3)+8(g2+su(2))"	"4 e8+3 f4+so(8)+su(3)+9(g2+su(2))"	57	243	1	0	0	0	0	0	0	0
52	46	"4 e8+3 f4+so(8)+2 su(3)+8(g2+su(2))"	"4 e8+3 f4+so(8)+su(3)+9(g2+su(2))"	58	243	1	0	0	0	0	0	0	0
52	49	"3 e8+e7+e6+4 f4+su(3)+8(g2+su(2))"	"3 e8+e7+e6+4 f4+su(3)+7(g2+su(2))+so(7)+2 su(2)"	59	263	1	0	0	0	0	0	0	0
