"TH"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
52	16	"3 e8+e7+4 f5+9(g2+su(2))"	"4 e8+e7+4 f5+8(g2+su(2))+so(7)+2 su(2)"	59	92	1	0	0	0	0	0	0	1	"{s1:1→1 / s2:52→1, s1:1→1 / s2:52→2, s1:1→1 / s2:52→3, s1:1→1 / s2:52→4, s1:1→1 / s2:52→5}"	"{s2:51→1, s2:51→1, s2:51→1, s2:51→1, s2:51→1}"
52	16	"3 e8+e7+4 f5+9(g2+su(2))"	"4 e8+e7+4 f5+so(8)+9(g2+su(2))"	57	66	0	0	1	0	0	0	0	1	"s1:1→1 / s2:52→1"	""
52	16	"3 e8+e7+4 f5+9(g2+su(2))"	"4 e8+e7+4 f5+su(3)+9(g2+su(2))"	57	86	0	1	0	0	0	0	0	1	"s1:1→1 / s2:52→1"	""
52	16	"3 e8+e7+4 f5+9(g2+su(2))"	"4 e8+e7+4 f5+su(3)+9(g2+su(2))"	59	86	0	1	0	0	0	0	0	1	"{s1:1→1 / s2:52→2, s1:1→1 / s2:52→3, s1:1→1 / s2:52→4, s1:1→1 / s2:52→5}"	""
52	16	"3 e8+e7+4 f5+9(g2+su(2))"	"4 e8+e7+5 f5+9(g2+su(2))"	57	42	0	0	0	1	0	0	0	1	"s1:1→1 / s2:52→1"	""
52	17	"3 e8+e7+4 f5+8(g2+su(2))+so(7)+2 su(2)"	"3 e8+2 e7+4 f5+so(8)+8(g2+su(2))+so(7)+2 su(2)"	54	179	0	0	1	0	0	0	1	0	"{s1:1→1 / s2:52→1, s1:52→1 / s2:1→1}"	""
52	17	"3 e8+e7+4 f5+8(g2+su(2))+so(7)+2 su(2)"	"3 e8+2 e7+4 f5+so(8)+8(g2+su(2))+so(7)+2 su(2)"	56	179	0	0	1	0	0	0	1	0	"s1:52→1 / s2:1→2"	""
52	17	"3 e8+e7+4 f5+8(g2+su(2))+so(7)+2 su(2)"	"3 e8+2 e7+4 f5+so(8)+8(g2+su(2))+so(7)+2 su(2)"	57	179	0	0	1	0	0	0	1	0	"s1:1→1 / s2:52→2"	""
52	17	"3 e8+e7+4 f5+8(g2+su(2))+so(7)+2 su(2)"	"3 e8+2 e7+4 f5+su(3)+8(g2+su(2))+so(7)+2 su(2)"	53	199	0	1	0	0	0	0	1	0	"{s1:1→1 / s2:52→1, s1:52→1 / s2:1→1}"	""
52	17	"3 e8+e7+4 f5+8(g2+su(2))+so(7)+2 su(2)"	"3 e8+2 e7+5 f5+8(g2+su(2))+so(7)+2 su(2)"	55	155	0	0	0	1	0	0	1	0	"{s1:1→1 / s2:52→1, s1:52→1 / s2:1→1}"	""
52	17	"3 e8+e7+4 f5+8(g2+su(2))+so(7)+2 su(2)"	"3 e8+2 e7+e6+4 f5+8(g2+su(2))+so(7)+2 su(2)"	55	129	0	0	0	0	1	0	1	0	"{s1:1→1 / s2:52→1, s1:52→1 / s2:1→1}"	""
52	17	"3 e8+e7+4 f5+8(g2+su(2))+so(7)+2 su(2)"	"3 e8+2 e7+e7'+4 f5+8(g2+su(2))+so(7)+2 su(2)"	55	102	0	0	0	0	0	1	1	0	"{s1:1→1 / s2:52→1, s1:52→1 / s2:1→1}"	""
52	17	"3 e8+e7+4 f5+8(g2+su(2))+so(7)+2 su(2)"	"3 e8+3 e7+4 f5+8(g2+su(2))+so(7)+2 su(2)"	54	74	0	0	0	0	0	0	2	0	"s1:52→1 / s2:1→1"	""
52	17	"3 e8+e7+4 f5+8(g2+su(2))+so(7)+2 su(2)"	"3 e8+e7+2 e6+4 f5+8(g2+su(2))+so(7)+2 su(2)"	53	184	0	0	0	0	2	0	0	0	"s1:52→1 / s2:1→1"	""
52	17	"3 e8+e7+4 f5+8(g2+su(2))+so(7)+2 su(2)"	"3 e8+e7+2 e7'+4 f5+8(g2+su(2))+so(7)+2 su(2)"	55	130	0	0	0	0	0	2	0	0	"s1:52→1 / s2:1→1"	""
52	17	"3 e8+e7+4 f5+8(g2+su(2))+so(7)+2 su(2)"	"3 e8+e7+6 f5+8(g2+su(2))+so(7)+2 su(2)"	52	236	0	0	0	2	0	0	0	0	"s1:52→1 / s2:1→1"	""
52	17	"3 e8+e7+4 f5+8(g2+su(2))+so(7)+2 su(2)"	"3 e8+e7+e6+4 f5+so(8)+8(g2+su(2))+so(7)+2 su(2)"	52	234	0	0	1	0	1	0	0	0	"{s1:1→1 / s2:52→1, s1:52→1 / s2:1→1}"	""
52	17	"3 e8+e7+4 f5+8(g2+su(2))+so(7)+2 su(2)"	"3 e8+e7+e6+5 f5+8(g2+su(2))+so(7)+2 su(2)"	53	210	0	0	0	1	1	0	0	0	"{s1:1→1 / s2:52→1, s1:52→1 / s2:1→1}"	""
52	17	"3 e8+e7+4 f5+8(g2+su(2))+so(7)+2 su(2)"	"3 e8+e7+e7'+4 f5+so(8)+8(g2+su(2))+so(7)+2 su(2)"	53	207	0	0	1	0	0	1	0	0	"{s1:1→1 / s2:52→1, s1:52→1 / s2:1→1}"	""
52	17	"3 e8+e7+4 f5+8(g2+su(2))+so(7)+2 su(2)"	"3 e8+e7+e7'+4 f5+su(3)+8(g2+su(2))+so(7)+2 su(2)"	52	227	0	1	0	0	0	1	0	0	"{s1:1→1 / s2:52→1, s1:52→1 / s2:1→1}"	""
52	17	"3 e8+e7+4 f5+8(g2+su(2))+so(7)+2 su(2)"	"3 e8+e7+e7'+5 f5+8(g2+su(2))+so(7)+2 su(2)"	54	183	0	0	0	1	0	1	0	0	"{s1:1→1 / s2:52→1, s1:52→1 / s2:1→1}"	""
52	17	"3 e8+e7+4 f5+8(g2+su(2))+so(7)+2 su(2)"	"3 e8+e7+e7'+e6+4 f5+8(g2+su(2))+so(7)+2 su(2)"	54	157	0	0	0	0	1	1	0	0	"{s1:1→1 / s2:52→1, s1:52→1 / s2:1→1}"	""
52	18	"4 e8+4 f5+su(3)+8(g2+su(2))"	"4 e8+4 f5+2 so(8)+su(3)+8(g2+su(2))"	53	172	0	0	2	0	0	0	0	0	"s1:52→1 / s2:1→1"	""
52	18	"4 e8+4 f5+su(3)+8(g2+su(2))"	"4 e8+4 f5+3 su(3)+8(g2+su(2))"	52	212	0	2	0	0	0	0	0	0	"s1:52→1 / s2:1→1"	""
52	18	"4 e8+4 f5+su(3)+8(g2+su(2))"	"4 e8+4 f5+so(8)+2 su(3)+8(g2+su(2))"	53	192	0	1	1	0	0	0	0	0	"{s1:1→1 / s2:52→1, s1:52→1 / s2:1→1}"	""
52	18	"4 e8+4 f5+su(3)+8(g2+su(2))"	"4 e8+4 f5+so(8)+2 su(3)+8(g2+su(2))"	55	192	0	1	1	0	0	0	0	0	"{s1:52→1 / s2:1→2, 52→1, s1:52→1 / s2:1→3, 52→1}"	""
52	18	"4 e8+4 f5+su(3)+8(g2+su(2))"	"4 e8+4 f5+so(8)+9(g2+su(2))"	53	199	1	0	1	0	0	0	0	0	"s1:1→1"	"s2:51→1"
52	18	"4 e8+4 f5+su(3)+8(g2+su(2))"	"4 e8+4 f5+su(3)+9(g2+su(2))"	52	219	1	1	0	0	0	0	0	0	"s1:1→1"	"s2:51→1"
52	18	"4 e8+4 f5+su(3)+8(g2+su(2))"	"4 e8+4 f5+su(3)+9(g2+su(2))"	53	219	1	1	0	0	0	0	0	0	"{s1:1→1 / s2:52→1, s1:52→1 / s2:1→1}"	"{s2:53→1, s2:53→1}"
52	18	"4 e8+4 f5+su(3)+8(g2+su(2))"	"4 e8+5 f5+2 su(3)+8(g2+su(2))"	53	168	0	1	0	1	0	0	0	0	"{s1:1→1 / s2:52→1, s1:52→1 / s2:1→1}"	""
52	18	"4 e8+4 f5+su(3)+8(g2+su(2))"	"4 e8+5 f5+2 su(3)+8(g2+su(2))"	56	168	0	1	0	1	0	0	0	0	"{s1:1→1 / s2:52→2, s1:1→1 / s2:52→3, s1:1→1 / s2:52→4, s1:1→1 / s2:52→5}"	""
52	18	"4 e8+4 f5+su(3)+8(g2+su(2))"	"4 e8+5 f5+2 su(3)+8(g2+su(2))"	57	168	0	1	0	1	0	0	0	0	"{s1:52→1 / s2:1→2, s1:52→1 / s2:1→3, s1:52→1 / s2:1→4, s1:52→1 / s2:1→5}"	""
52	18	"4 e8+4 f5+su(3)+8(g2+su(2))"	"4 e8+5 f5+9(g2+su(2))"	53	175	1	0	0	1	0	0	0	0	"s1:1→1"	"s2:51→1"
52	18	"4 e8+4 f5+su(3)+8(g2+su(2))"	"4 e8+5 f5+9(g2+su(2))"	56	175	1	0	0	1	0	0	0	0	"{s1:1→1, 52→1, s1:1→1 / s2:52→1, s1:1→1 / s2:52→2, s1:1→1 / s2:52→3, s1:1→1 / s2:52→4, s1:1→1 / s2:52→5, s1:52→1 / s2:1→1, s1:52→1 / s2:1→2, s1:52→1 / s2:1→3, s1:52→1 / s2:1→4, s1:52→1 / s2:1→5}"	"{s2:51→1, s2:51→1, s2:51→1, s2:51→1, s2:51→1, s2:51→1, s2:51→1, s2:51→1, s2:51→1, s2:51→1, s2:51→1}"
52	18	"4 e8+4 f5+su(3)+8(g2+su(2))"	"4 e8+5 f5+9(g2+su(2))"	57	175	1	0	0	1	0	0	0	0	"s1:52→1"	"s2:51→1"
52	18	"4 e8+4 f5+su(3)+8(g2+su(2))"	"4 e8+5 f5+so(8)+su(3)+8(g2+su(2))"	53	148	0	0	1	1	0	0	0	0	"{s1:1→1 / s2:52→1, s1:52→1 / s2:1→1}"	""
52	18	"4 e8+4 f5+su(3)+8(g2+su(2))"	"4 e8+6 f5+su(3)+8(g2+su(2))"	53	124	0	0	0	2	0	0	0	0	"s1:52→1 / s2:1→1"	""
52	18	"4 e8+4 f5+su(3)+8(g2+su(2))"	"4 e8+e6+4 f5+2 su(3)+8(g2+su(2))"	53	142	0	1	0	0	1	0	0	0	"s1:52→1 / s2:1→1"	""
52	18	"4 e8+4 f5+su(3)+8(g2+su(2))"	"4 e8+e6+4 f5+2 su(3)+8(g2+su(2))"	57	142	0	1	0	0	1	0	0	0	"{s1:52→1 / s2:1→2, s1:52→1 / s2:1→3, s1:52→1 / s2:1→4, s1:52→1 / s2:1→5}"	""
52	18	"4 e8+4 f5+su(3)+8(g2+su(2))"	"4 e8+e6+4 f5+so(8)+su(3)+8(g2+su(2))"	53	122	0	0	1	0	1	0	0	0	"s1:52→1 / s2:1→1"	""
52	18	"4 e8+4 f5+su(3)+8(g2+su(2))"	"4 e8+e6+5 f5+su(3)+8(g2+su(2))"	53	98	0	0	0	1	1	0	0	0	"s1:52→1 / s2:1→1"	""
52	22	"3 e8+e7+5 f5+su(3)+7(g2+su(2))+so(7)+2 su(2)"	"3 e8+2 e7+5 f5+2 su(3)+7(g2+su(2))+so(7)+2 su(2)"	55	148	0	1	0	0	0	0	1	0	"s1:1→1 / s2:52→1"	""
52	22	"3 e8+e7+5 f5+su(3)+7(g2+su(2))+so(7)+2 su(2)"	"3 e8+2 e7+5 f5+8(g2+su(2))+so(7)+2 su(2)"	57	155	1	0	0	0	0	0	1	0	"{s1:1→1, s1:1→1 / s2:52→1, s1:1→1 / s2:52→2, s1:1→1 / s2:52→3, s1:1→1 / s2:52→4, s1:1→1 / s2:52→5}"	"{s2:49→1, s2:49→1, s2:49→1, s2:49→1, s2:49→1, s2:49→1}"
52	22	"3 e8+e7+5 f5+su(3)+7(g2+su(2))+so(7)+2 su(2)"	"3 e8+e7+6 f5+2 su(3)+7(g2+su(2))+so(7)+2 su(2)"	52	229	0	1	0	1	0	0	0	0	"s1:1→1 / s2:52→1"	""
52	22	"3 e8+e7+5 f5+su(3)+7(g2+su(2))+so(7)+2 su(2)"	"3 e8+e7+e6+5 f5+2 su(3)+7(g2+su(2))+so(7)+2 su(2)"	53	203	0	1	0	0	1	0	0	0	"s1:1→1 / s2:52→1"	""
52	22	"3 e8+e7+5 f5+su(3)+7(g2+su(2))+so(7)+2 su(2)"	"3 e8+e7+e7'+5 f5+2 su(3)+7(g2+su(2))+so(7)+2 su(2)"	54	176	0	1	0	0	0	1	0	0	"s1:1→1 / s2:52→1"	""
52	22	"3 e8+e7+5 f5+su(3)+7(g2+su(2))+so(7)+2 su(2)"	"3 e8+e7+e7'+5 f5+8(g2+su(2))+so(7)+2 su(2)"	56	183	1	0	0	0	0	1	0	0	"{s1:1→1, s1:1→1 / s2:52→1, s1:1→1 / s2:52→2, s1:1→1 / s2:52→3, s1:1→1 / s2:52→4, s1:1→1 / s2:52→5}"	"{s2:49→1, s2:49→1, s2:49→1, s2:49→1, s2:49→1, s2:49→1}"
52	25	"4 e8+3 f5+so(8)+8(g2+su(2))"	"4 e8+3 f5+2 so(8)+su(3)+8(g2+su(2))"	52	224	0	1	1	0	0	0	0	0	"{s1:1→1 / s2:52→1, s1:52→1 / s2:1→1}"	""
52	25	"4 e8+3 f5+so(8)+8(g2+su(2))"	"4 e8+3 f5+3 so(8)+8(g2+su(2))"	53	204	0	0	2	0	0	0	0	0	"s1:52→1 / s2:1→1"	""
52	25	"4 e8+3 f5+so(8)+8(g2+su(2))"	"4 e8+3 f5+so(8)+9(g2+su(2))"	52	251	1	1	0	0	0	0	0	0	"{s1:1→1 / s2:52→1, s1:52→1 / s2:1→1}"	"{s2:53→1, s2:53→1}"
52	25	"4 e8+3 f5+so(8)+8(g2+su(2))"	"4 e8+4 f5+2 so(8)+8(g2+su(2))"	53	180	0	0	1	1	0	0	0	0	"s1:1→1 / s2:52→1"	""
52	25	"4 e8+3 f5+so(8)+8(g2+su(2))"	"4 e8+4 f5+so(8)+su(3)+8(g2+su(2))"	53	200	0	1	0	1	0	0	0	0	"s1:1→1 / s2:52→1"	""
52	27	"4 e8+3 f5+so(8)+su(3)+8(g2+su(2))"	"4 e8+3 f5+2 so(8)+9(g2+su(2))"	52	223	1	0	1	0	0	0	0	0	"s1:1→1"	"s2:52→1"
52	27	"4 e8+3 f5+so(8)+su(3)+8(g2+su(2))"	"4 e8+4 f5+so(8)+9(g2+su(2))"	53	199	1	0	0	1	0	0	0	0	"s1:1→1"	"s2:52→1"
52	32	"4 e8+3 f5+so(8)+su(3)+8(g2+su(2))"	"4 e8+3 f5+2 so(8)+9(g2+su(2))"	52	223	1	0	1	0	0	0	0	0	"s1:52→1"	"s2:1→1"
52	34	"3 e8+e7+e6+4 f5+su(3)+8(g2+su(2))"	"3 e8+e7+e6+4 f5+so(8)+2 su(3)+8(g2+su(2))"	52	229	0	1	1	0	0	0	0	0	"{s1:52→1 / s2:1→1, s1:52→1 / s2:2→1}"	""
52	34	"3 e8+e7+e6+4 f5+su(3)+8(g2+su(2))"	"3 e8+e7+e6+4 f5+su(3)+9(g2+su(2))"	52	256	1	1	0	0	0	0	0	0	"{s1:52→1 / s2:1→1, s1:52→1 / s2:2→1}"	"{s2:53→1, s2:53→1}"
52	34	"3 e8+e7+e6+4 f5+su(3)+8(g2+su(2))"	"3 e8+e7+e6+5 f5+2 su(3)+8(g2+su(2))"	53	205	0	1	0	1	0	0	0	0	"{s1:52→1 / s2:1→1, s1:52→1 / s2:2→1}"	""
52	37	"3 e8+e7+e6+4 f5+2 su(3)+7(g2+su(2))"	"3 e8+e7+e6+4 f5+2 su(3)+8(g2+su(2))"	52	257	1	1	0	0	0	0	0	0	"{s1:52→1 / s2:1→1, s1:52→1 / s2:2→1}"	"{s2:53→1, s2:53→1}"
52	41	"3 e8+e7+e6+4 f5+2 su(3)+7(g2+su(2))"	"3 e8+e7+2 e6+4 f5+2 su(3)+8(g2+su(2))"	53	179	0	1	0	0	1	0	0	0	"s1:52→1"	"s2:1→1"
52	41	"3 e8+e7+e6+4 f5+2 su(3)+7(g2+su(2))"	"3 e8+e7+e6+4 f5+2 su(3)+8(g2+su(2))"	52	257	1	1	0	0	0	0	0	0	"s1:52→1 / s2:3→1"	"s2:53→1"
52	41	"3 e8+e7+e6+4 f5+2 su(3)+7(g2+su(2))"	"3 e8+e7+e6+4 f5+so(8)+2 su(3)+8(g2+su(2))"	52	229	0	1	1	0	0	0	0	0	"s1:52→1"	"s2:1→1"
52	41	"3 e8+e7+e6+4 f5+2 su(3)+7(g2+su(2))"	"3 e8+e7+e6+5 f5+2 su(3)+8(g2+su(2))"	53	205	0	1	0	1	0	0	0	0	"s1:52→1"	"s2:1→1"
52	42	"3 e8+e7+e7'+4 f5+8(g2+su(2))"	"3 e8+e7+e7'+4 f5+10(g2+su(2))"	52	228	0	2	0	0	0	0	0	0	""	"s1:52→1 / s2:1→1"
52	44	"4 e8+e6+4 f5+su(3)+7(g2+su(2))"	"4 e8+e6+4 f5+2 su(3)+8(g2+su(2))"	53	142	0	2	0	0	0	0	0	0	"s1:52→1"	"s2:1→1"
52	49	"3 e8+e7+e6+4 f5+su(3)+8(g2+su(2))"	"3 e8+e7+e6+4 f5+so(8)+su(3)+9(g2+su(2))"	52	228	0	1	1	0	0	0	0	0	"s1:1→1"	"s2:52→1"
52	49	"3 e8+e7+e6+4 f5+su(3)+8(g2+su(2))"	"3 e8+e7+e6+5 f5+su(3)+9(g2+su(2))"	53	204	0	1	0	1	0	0	0	0	"s1:1→1"	"s2:52→1"
52	51	"3 e8+e7+e6+4 f5+9(g2+su(2))"	"3 e8+e7+e6+4 f5+10(g2+su(2))"	52	255	1	1	0	0	0	0	0	0	"s1:52→1 / s2:1→1"	"s2:53→1"
52	51	"3 e8+e7+e6+4 f5+9(g2+su(2))"	"3 e8+e7+e6+4 f5+so(8)+su(3)+9(g2+su(2))"	52	228	0	1	1	0	0	0	0	0	"s1:52→1 / s2:1→1"	""
52	51	"3 e8+e7+e6+4 f5+9(g2+su(2))"	"3 e8+e7+e6+5 f5+su(3)+9(g2+su(2))"	53	204	0	1	0	1	0	0	0	0	"s1:52→1 / s2:1→1"	""
52	54	"3 e8+2 e7+4 f5+su(3)+7(g2+su(2))+so(7)+2 su(2)"	"3 e8+2 e7+4 f5+so(8)+2 su(3)+7(g2+su(2))+so(7)+2 su(2)"	57	172	0	1	1	0	0	0	0	0	"s1:52→1 / s2:52→1"	""
52	54	"3 e8+2 e7+4 f5+su(3)+7(g2+su(2))+so(7)+2 su(2)"	"3 e8+2 e7+4 f5+so(8)+8(g2+su(2))+so(7)+2 su(2)"	56	179	1	0	1	0	0	0	0	0	"{s1:52→1, s1:52→1 / s2:1→1, s1:52→1 / s2:1→1, 52→1, s1:52→1 / s2:52→1}"	"{s2:51→1, s2:51→1, s2:51→1, s2:51→1}"
52	54	"3 e8+2 e7+4 f5+su(3)+7(g2+su(2))+so(7)+2 su(2)"	"3 e8+2 e7+4 f5+su(3)+8(g2+su(2))+so(7)+2 su(2)"	54	199	1	1	0	0	0	0	0	0	"s1:52→1 / s2:1→1"	"s2:53→1"
52	54	"3 e8+2 e7+4 f5+su(3)+7(g2+su(2))+so(7)+2 su(2)"	"3 e8+2 e7+5 f5+8(g2+su(2))+so(7)+2 su(2)"	57	155	1	0	0	1	0	0	0	0	"{s1:52→1, s1:52→1 / s2:1→1}"	"{s2:51→1, s2:51→1}"
52	55	"3 e8+e7+e7'+4 f5+8(g2+su(2))"	"3 e8+e7+e7'+4 f5+10(g2+su(2))"	52	228	0	2	0	0	0	0	0	0	""	"s1:52→1 / s2:1→1"
52	56	"3 e8+e7+e6+4 f5+2 su(3)+7(g2+su(2))"	"3 e8+e7+2 e6+4 f5+2 su(3)+8(g2+su(2))"	53	179	0	1	0	0	1	0	0	0	"s1:52→1"	"s2:1→1"
52	56	"3 e8+e7+e6+4 f5+2 su(3)+7(g2+su(2))"	"3 e8+e7+e6+4 f5+so(8)+2 su(3)+8(g2+su(2))"	52	229	0	1	1	0	0	0	0	0	"s1:52→1"	"s2:1→1"
52	56	"3 e8+e7+e6+4 f5+2 su(3)+7(g2+su(2))"	"3 e8+e7+e6+5 f5+2 su(3)+8(g2+su(2))"	53	205	0	1	0	1	0	0	0	0	"s1:52→1"	"s2:1→1"
52	57	"3 e8+e7+e6+4 f5+2 su(3)+7(g2+su(2))"	"3 e8+e7+2 e6+4 f5+2 su(3)+8(g2+su(2))"	53	179	0	1	0	0	1	0	0	0	"s1:52→1"	"s2:1→1"
52	57	"3 e8+e7+e6+4 f5+2 su(3)+7(g2+su(2))"	"3 e8+e7+2 e6+4 f5+2 su(3)+8(g2+su(2))"	56	179	0	1	0	0	1	0	0	0	"s1:52→1"	"s2:2→1"
52	57	"3 e8+e7+e6+4 f5+2 su(3)+7(g2+su(2))"	"3 e8+e7+e6+4 f5+so(8)+2 su(3)+8(g2+su(2))"	52	229	0	1	1	0	0	0	0	0	"s1:52→1"	"s2:1→1"
52	57	"3 e8+e7+e6+4 f5+2 su(3)+7(g2+su(2))"	"3 e8+e7+e6+5 f5+2 su(3)+8(g2+su(2))"	53	205	0	1	0	1	0	0	0	0	"s1:52→1"	"s2:1→1"
52	58	"3 e8+e7+e7'+4 f5+8(g2+su(2))"	"3 e8+e7+e7'+4 f5+10(g2+su(2))"	52	228	0	2	0	0	0	0	0	0	""	"s1:52→1 / s2:1→1"
52	61	"4 e8+3 f5+2 so(8)+7(g2+su(2))"	"4 e8+3 f5+2 so(8)+su(3)+8(g2+su(2))"	52	224	0	2	0	0	0	0	0	0	"{s1:52→1, s1:52→1}"	"{s2:1→1, s2:4→1}"
52	61	"4 e8+3 f5+2 so(8)+7(g2+su(2))"	"4 e8+3 f5+3 so(8)+8(g2+su(2))"	53	204	0	1	1	0	0	0	0	0	"{s1:52→1, s1:52→1}"	"{s2:1→1, s2:4→1}"
52	66	"7 e7+e7'+8(so(7)+2 su(2))"	"8 e7+e7'+g2+su(2)+8(so(7)+2 su(2))"	52	242	0	1	0	0	0	0	1	0	"s1:1→1"	"s2:52→1"
52	74	"7 e7+f5+2(g2+su(2))+7(so(7)+2 su(2))"	"e8+7 e7+f5+so(8)+2(g2+su(2))+7(so(7)+2 su(2))"	57	154	0	0	1	0	0	0	0	1	"s1:1→1 / s2:50→1"	""
52	74	"7 e7+f5+2(g2+su(2))+7(so(7)+2 su(2))"	"e8+7 e7+f5+su(3)+2(g2+su(2))+7(so(7)+2 su(2))"	56	174	0	1	0	0	0	0	0	1	"{s1:1→1 / s2:50→1, s1:1→1 / s2:50→2, s1:1→1 / s2:50→3}"	""
52	75	"7 e7+f5+2(g2+su(2))+7(so(7)+2 su(2))"	"7 e7+2 e7'+f5+2(g2+su(2))+7(so(7)+2 su(2))"	53	220	0	0	0	0	0	2	0	0	"s1:52→1 / s2:1→1"	""
52	75	"7 e7+f5+2(g2+su(2))+7(so(7)+2 su(2))"	"7 e7+e7'+e6+f5+2(g2+su(2))+7(so(7)+2 su(2))"	52	247	0	0	0	0	1	1	0	0	"{s1:1→1 / s2:52→1, s1:52→1 / s2:1→1}"	""
52	75	"7 e7+f5+2(g2+su(2))+7(so(7)+2 su(2))"	"8 e7+2 f5+2(g2+su(2))+7(so(7)+2 su(2))"	52	245	0	0	0	1	0	0	1	0	"{s1:1→1 / s2:52→1, s1:52→1 / s2:1→1}"	""
