"TH+1"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
52	16	"3 e8+e7+4 f4+9(g2+su(2))"	"4 e8+e7+4 f4+2 su(3)+8(g2+su(2))+so(7)+2 su(2)"	60	76	1	2	0	0	0	0	0	1	"[""s1:1->1 / s2:52->1 / s3:52->1""]"	"[""s4:51->1""]"
52	16	"3 e8+e7+4 f4+9(g2+su(2))"	"4 e8+e7+4 f4+9(g2+su(2))+so(7)+2 su(2)"	60	83	2	1	0	0	0	0	0	1	"[""s1:1->1 / s2:52->1 / s3:52->1""]"	"[""s3:54->1 / s4:51->1""]"
52	16	"3 e8+e7+4 f4+9(g2+su(2))"	"4 e8+e7+4 f4+9(g2+su(2))+so(7)+2 su(2)"	61	83	2	1	0	0	0	0	0	1	"[""s1:1->1 / s2:52->1 / s3:52->2""]"	"[""s3:54->1 / s4:51->1""]"
52	18	"4 e8+4 f4+su(3)+8(g2+su(2))"	"4 e8+5 f4+2 su(3)+9(g2+su(2))"	61	159	1	2	0	1	0	0	0	0	"[""s1:1->1 / s2:52->1 / s3:52->1""]"	"[""s4:51->1""]"
52	18	"4 e8+4 f4+su(3)+8(g2+su(2))"	"4 e8+5 f4+4 su(3)+8(g2+su(2))"	81	152	0	3	0	1	0	0	0	0	"[""s1:1->1 / s2:52->1 / s3:52->1 / s4:52->1""]"	"[""""]"
52	80	"7 e7+f4+3(g2+su(2))+6(so(7)+2 su(2))"	"e8+7 e7+f4+2 su(3)+2(g2+su(2))+7(so(7)+2 su(2))"	60	166	1	2	0	0	0	0	0	1	"[""s1:52->1 / s2:1->1 / s3:1->1 / s4:5->1""]"	"[""s4:2->1""]"
52	80	"7 e7+f4+3(g2+su(2))+6(so(7)+2 su(2))"	"e8+7 e7+f4+3(g2+su(2))+7(so(7)+2 su(2))"	57	173	2	1	0	0	0	0	0	1	"[""s1:52->1 / s2:1->1 / s3:5->1""]"	"[""s3:54->1 / s4:2->1""]"
52	80	"7 e7+f4+3(g2+su(2))+6(so(7)+2 su(2))"	"e8+7 e7+f4+3(g2+su(2))+7(so(7)+2 su(2))"	60	173	2	1	0	0	0	0	0	1	"[""s1:52->1 / s2:1->1 / s4:1->1, 5->1""]"	"[""s3:2->1 / s4:54->1""]"
52	80	"7 e7+f4+3(g2+su(2))+6(so(7)+2 su(2))"	"e8+7 e7+f4+su(3)+4(g2+su(2))+6(so(7)+2 su(2))"	60	167	1	2	0	0	0	0	0	1	"[""s1:52->1 / s2:1->1 / s3:1->1 / s4:5->1"",""s1:52->1 / s2:1->1 / s3:1->1 / s4:5->1""]"	"[""s4:54->1"",""s4:55->1""]"
52	106	"7 e7+f4+su(3)+3(g2+su(2))+6(so(7)+2 su(2))"	"e8+7 e7+f4+2(g2+su(2))+8(so(7)+2 su(2))"	58	171	3	0	0	0	0	0	0	1	"[""s1:52->1""]"	"[""s2:3->1 / s3:1->1 / s4:1->1""]"
52	106	"7 e7+f4+su(3)+3(g2+su(2))+6(so(7)+2 su(2))"	"e8+7 e7+f4+2(g2+su(2))+8(so(7)+2 su(2))"	59	171	3	0	0	0	0	0	0	1	"[""s1:52->1 / s2:2->1""]"	"[""s2:3->1 / s3:1->1 / s4:1->1""]"
52	106	"7 e7+f4+su(3)+3(g2+su(2))+6(so(7)+2 su(2))"	"e8+7 e7+f4+2(g2+su(2))+8(so(7)+2 su(2))"	60	171	3	0	0	0	0	0	0	1	"[""s1:52->1 / s4:2->1""]"	"[""s2:3->1 / s3:1->1 / s4:1->1""]"
