"TH"	"index"	"LST gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
10	31	"e6+3 su(3)"	16	160	3	3	0	0	0	0	0	0	"{s1:10→1 / s2:4→1 / s3:1→1 / s4:1→1, 4→1 / s5:1→1, 4→1 / s6:1→1, 4→2, 10→1, s1:10→1 / s2:4→1 / s3:1→1 / s4:1→1, 4→1 / s5:1→1, 4→2, 10→1 / s6:1→1, 4→2, 10→1}"	"{s4:11→1 / s5:11→1 / s6:13→1, s4:11→1 / s5:11→1 / s6:13→1}"
10	31	"e6+3 su(3)"	16	161	3	3	0	0	0	0	0	0	"{s1:10→1 / s2:4→1 / s3:1→1 / s4:1→1, 4→1, 10→1 / s5:1→1, 4→1, 10→1 / s6:1→1, 4→1, 10→1, s1:10→1 / s2:4→1 / s3:1→1 / s4:1→1, 4→1 / s5:1→1, 4→1, 10→1 / s6:1→1, 4→1, 10→1}"	"{s4:11→1 / s5:13→1 / s6:12→1, s4:11→1 / s5:13→1 / s6:12→1}"
10	31	"e6+3 su(3)"	16	166	4	2	0	0	0	0	0	0	"{s1:10→1 / s2:4→1 / s3:1→1 / s4:1→1 / s5:1→1, 10→1 / s6:1→2, 4→1, 10→1, s1:10→1 / s2:4→1 / s3:1→1 / s4:1→1 / s5:1→2, 10→1 / s6:1→3, 4→1, 10→1}"	"{s3:11→1 / s4:12→1 / s5:12→1 / s6:11→1, s3:11→1 / s4:12→1 / s5:12→1 / s6:11→1}"
10	31	"e6+3 su(3)"	17	90	3	2	0	0	1	0	0	0	"s1:1→1 / s2:10→1 / s3:4→1 / s4:4→1 / s5:4→1, 10→1 / s6:4→1, 10→1"	"s4:12→1 / s5:12→1 / s6:13→1"
10	31	"e6+3 su(3)"	18	83	2	3	0	0	1	0	0	0	"s1:1→1 / s2:10→1 / s3:4→1 / s4:4→1, 10→1 / s5:4→1 / s6:4→1"	"s5:12→1 / s6:12→1"
10	31	"e6+3 su(3)"	18	90	3	2	0	0	1	0	0	0	"s1:1→1 / s2:10→1 / s3:4→1 / s4:4→1 / s5:4→1 / s6:4→1, 10→1"	"s4:12→1 / s5:12→1 / s6:13→1"
10	31	"e6+3 su(3)"	18	116	3	2	0	1	0	0	0	0	"s1:1→1 / s2:10→1 / s3:4→1 / s4:4→1 / s5:4→1 / s6:4→1, 10→1"	"s4:12→1 / s5:12→1 / s6:13→1"
10	31	"e6+3 su(3)"	20	109	2	3	0	1	0	0	0	0	"s1:1→1 / s2:10→1 / s3:4→1 / s4:4→1, 10→1 / s5:4→1 / s6:4→1"	"s5:12→1 / s6:12→1"
10	31	"e6+3 su(3)"	20	133	2	3	1	0	0	0	0	0	"s1:10→1 / s2:4→1 / s3:4→1 / s4:1→1 / s5:4→1, 10→1 / s6:4→1, 10→1"	"s5:14→1 / s6:14→1"
10	31	"e6+3 su(3)"	23	140	3	2	1	0	0	0	0	0	"s1:10→1 / s2:4→1 / s3:1→1 / s4:1→1 / s5:1→1 / s6:1→1, 4→1"	"s4:12→1 / s5:12→1 / s6:13→1"
10	31	"e6+3 su(3)"	23	160	3	3	0	0	0	0	0	0	"s1:10→1 / s2:4→1 / s3:1→1 / s4:4→1 / s5:4→2, 10→2 / s6:4→2, 10→2"	"s4:11→1 / s5:13→1 / s6:13→1"
10	31	"e6+3 su(3)"	25	160	3	3	0	0	0	0	0	0	"s1:10→1 / s2:4→1 / s3:1→1 / s4:4→1 / s5:4→1, 10→1 / s6:4→2, 10→2"	"s4:11→1 / s5:11→1 / s6:13→1"
10	31	"e6+3 su(3)"	26	83	2	3	0	0	1	0	0	0	"s1:1→1 / s2:10→1 / s3:10→1 / s4:4→1 / s5:10→1 / s6:10→1"	"s5:14→1 / s6:14→1"
10	31	"e6+3 su(3)"	71	109	2	3	0	1	0	0	0	0	"s1:1→1 / s2:10→1 / s3:10→1 / s4:4→1 / s5:10→1 / s6:10→1"	"s5:14→1 / s6:14→1"
10	36	"e6+f5+su(3)"	16	118	2	4	0	0	0	0	0	0	"s1:10→1 / s2:8→1 / s3:2→1 / s4:1→1 / s5:7→1 / s6:7→1"	"s5:13→1 / s6:14→1"
10	109	"e6+so(8)+2 su(3)"	20	133	2	4	0	0	0	0	0	0	"s1:10→1 / s2:10→1 / s3:4→1 / s4:1→1 / s5:8→1 / s6:8→1"	"s5:14→1 / s6:14→1"
10	117	"2 so(8)+su(3)+g2+su(2)"	16	175	4	1	1	0	0	0	0	0	"s1:1→1 / s2:10→1 / s4:3→1, 10→1 / s5:10→1 / s6:1→1, 10→1"	"s3:8→1 / s4:12→1 / s5:2→1 / s6:12→1"
10	133	"3 so(8)+su(3)"	15	176	4	2	0	0	0	0	0	0	"{s1:10→1 / s2:2→1 / s3:1→1 / s4:1→1 / s5:1→1 / s6:1→1, 2→1, 10→1, s1:2→1 / s2:1→1, 10→1 / s3:10→1 / s5:1→1, 10→1 / s6:1→1}"	"{s3:11→1 / s4:9→1 / s5:9→1 / s6:11→1, s3:11→1 / s4:9→1 / s5:11→1 / s6:9→1}"
10	133	"3 so(8)+su(3)"	16	176	4	2	0	0	0	0	0	0	"{s1:10→1 / s2:2→1 / s3:1→1, 10→1 / s4:1→1, 10→1 / s5:1→1 / s6:1→1, s1:10→1 / s2:2→1 / s3:2→1 / s4:1→1 / s5:1→1 / s6:1→1, 2→1, 10→1}"	"{s3:12→1 / s4:12→1 / s5:9→1 / s6:9→1, s3:9→1 / s4:11→1 / s5:9→1 / s6:11→1}"
10	133	"3 so(8)+su(3)"	16	177	4	2	0	0	0	0	0	0	"{s1:10→1 / s2:2→1 / s3:1→1 / s4:1→1, 10→1 / s5:1→1, 10→1 / s6:1→1, s1:10→1 / s2:2→1 / s3:1→1 / s4:1→1, 10→1 / s5:1→1 / s6:1→1, s1:10→1 / s2:2→1 / s3:1→1 / s4:1→1, 10→1 / s5:1→1 / s6:1→1, 8→1}"	"{s3:11→1 / s4:12→1 / s5:12→1 / s6:9→1, s3:11→1 / s4:12→1 / s5:9→1 / s6:9→1, s3:11→1 / s4:12→1 / s5:9→1 / s6:12→1}"
