"TH+1"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"count"
10	1	"2 f4+su(3)+g2+su(2)"	"2 f4+2(g2+su(2))"	14	168	1	0	0	0	0	0	0	0	20
10	1	"2 f4+su(3)+g2+su(2)"	"2 f4+2(g2+su(2))"	15	168	1	0	0	0	0	0	0	0	22
10	1	"2 f4+su(3)+g2+su(2)"	"2 f4+2(g2+su(2))"	16	168	1	0	0	0	0	0	0	0	3
10	1	"2 f4+su(3)+g2+su(2)"	"2 f4+2(g2+su(2))"	17	168	1	0	0	0	0	0	0	0	3
10	1	"2 f4+su(3)+g2+su(2)"	"2 f4+2(g2+su(2))"	18	168	1	0	0	0	0	0	0	0	2
10	1	"2 f4+su(3)+g2+su(2)"	"2 f4+2(g2+su(2))+so(7)+2 su(2)"	14	157	3	1	0	0	0	0	0	0	2
10	1	"2 f4+su(3)+g2+su(2)"	"2 f4+2(g2+su(2))+so(7)+2 su(2)"	15	157	3	1	0	0	0	0	0	0	9
10	1	"2 f4+su(3)+g2+su(2)"	"2 f4+2 su(3)+2(g2+su(2))"	15	152	1	2	0	0	0	0	0	0	33
10	1	"2 f4+su(3)+g2+su(2)"	"2 f4+2 su(3)+2(g2+su(2))"	16	152	1	2	0	0	0	0	0	0	5
10	1	"2 f4+su(3)+g2+su(2)"	"2 f4+2 su(3)+2(g2+su(2))"	17	152	1	2	0	0	0	0	0	0	11
10	1	"2 f4+su(3)+g2+su(2)"	"2 f4+2 su(3)+2(g2+su(2))"	18	152	1	2	0	0	0	0	0	0	4
10	1	"2 f4+su(3)+g2+su(2)"	"2 f4+2 su(3)+2(g2+su(2))"	19	152	1	2	0	0	0	0	0	0	7
10	1	"2 f4+su(3)+g2+su(2)"	"2 f4+2 su(3)+2(g2+su(2))"	43	152	1	2	0	0	0	0	0	0	2
10	1	"2 f4+su(3)+g2+su(2)"	"2 f4+2 su(3)+g2+su(2)"	10	161	0	1	0	0	0	0	0	0	2
10	1	"2 f4+su(3)+g2+su(2)"	"2 f4+2 su(3)+g2+su(2)"	16	161	0	1	0	0	0	0	0	0	2
10	1	"2 f4+su(3)+g2+su(2)"	"2 f4+2 su(3)+g2+su(2)"	19	161	0	1	0	0	0	0	0	0	2
10	1	"2 f4+su(3)+g2+su(2)"	"2 f4+3(g2+su(2))"	14	159	2	1	0	0	0	0	0	0	36
