"TH"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
10	1	"2 f5+su(3)+g2+su(2)"	"2 f5+3 su(3)+g2+su(2)"	12	153	0	2	0	0	0	0	0	0	"s1:10→1 / s2:1→1"	""
10	1	"2 f5+su(3)+g2+su(2)"	"2 f5+3 su(3)+g2+su(2)"	15	153	0	2	0	0	0	0	0	0	"s1:10→1 / s2:1→1, 10→1"	""
10	1	"2 f5+su(3)+g2+su(2)"	"2 f5+3 su(3)+g2+su(2)"	16	153	0	2	0	0	0	0	0	0	"{s1:10→1 / s2:10→1, s1:10→1 / s2:1→1, 10→2}"	""
10	1	"2 f5+su(3)+g2+su(2)"	"2 f5+3 su(3)+g2+su(2)"	17	153	0	2	0	0	0	0	0	0	"s1:10→1 / s2:1→1, 10→3"	""
10	1	"2 f5+su(3)+g2+su(2)"	"2 f5+3 su(3)+g2+su(2)"	18	153	0	2	0	0	0	0	0	0	"s1:10→2 / s2:1→1, 10→1"	""
10	1	"2 f5+su(3)+g2+su(2)"	"2 f5+3 su(3)+g2+su(2)"	19	153	0	2	0	0	0	0	0	0	"{s1:10→1 / s2:10→2, s1:10→1 / s2:10→3}"	""
10	1	"2 f5+su(3)+g2+su(2)"	"2 f5+3 su(3)+g2+su(2)"	32	153	0	2	0	0	0	0	0	0	"s1:10→3 / s2:1→1, 10→1"	""
10	1	"2 f5+su(3)+g2+su(2)"	"2 f5+so(8)+2(g2+su(2))"	15	140	1	0	1	0	0	0	0	0	"{s1:10→1, s1:10→1 / s2:1→1, s1:10→1 / s2:1→1, 3→1, s1:10→1 / s2:1→1, 3→1, 10→1, s1:10→1 / s2:1→1, 3→2, s1:10→1 / s2:1→1, 3→2, 10→1, s1:10→1 / s2:1→1, 3→3, s1:10→1 / s2:1→1, 3→3, 10→1, s1:10→1 / s2:1→2, s1:10→1 / s2:1→2, 10→1, s1:10→1 / s2:1→2, 3→1, s1:10→1 / s2:1→2, 3→1, 10→1, s1:10→1 / s2:1→2, 3→2, s1:10→1 / s2:1→2, 3→2, 10→1, s1:10→1 / s2:1→2, 3→3, s1:10→1 / s2:1→3, 10→1, s1:10→1 / s2:1→3, 3→1, s1:10→1 / s2:1→3, 3→1, 10→1, s1:10→1 / s2:1→3, 3→2, s1:10→1 / s2:1→4, 10→1, s1:10→1 / s2:1→4, 3→1, s1:10→1 / s2:3→1, s1:10→1 / s2:3→1, 10→1, s1:10→1 / s2:3→2, s1:10→1 / s2:3→2, 10→1, s1:10→1 / s2:3→3, s1:10→1 / s2:3→3, 10→1}"	"{s2:9→1, s2:9→1, s2:9→1, s2:9→1, s2:9→1, s2:9→1, s2:9→1, s2:9→1, s2:9→1, s2:9→1, s2:9→1, s2:9→1, s2:9→1, s2:9→1, s2:9→1, s2:9→1, s2:9→1, s2:9→1, s2:9→1, s2:9→1, s2:9→1, s2:9→1, s2:9→1, s2:9→1, s2:9→1, s2:9→1, s2:9→1}"
10	1	"2 f5+su(3)+g2+su(2)"	"2 f5+so(8)+2(g2+su(2))"	16	140	1	0	1	0	0	0	0	0	"{s1:10→1 / s2:1→1, 10→1, s1:10→1 / s2:1→3, s1:10→1 / s2:1→4}"	"{s2:9→1, s2:9→1, s2:9→1}"
10	1	"2 f5+su(3)+g2+su(2)"	"2 f5+so(8)+2(g2+su(2))"	17	140	1	0	1	0	0	0	0	0	"s1:10→1 / s2:1→5"	"s2:9→1"
10	1	"2 f5+su(3)+g2+su(2)"	"2 f5+so(8)+2(g2+su(2))"	18	140	1	0	1	0	0	0	0	0	"s1:10→1 / s2:10→1"	"s2:9→1"
10	1	"2 f5+su(3)+g2+su(2)"	"2 f5+so(8)+2 su(3)+g2+su(2)"	13	133	0	1	1	0	0	0	0	0	"s1:10→1 / s2:1→1"	""
10	1	"2 f5+su(3)+g2+su(2)"	"2 f5+so(8)+2 su(3)+g2+su(2)"	16	133	0	1	1	0	0	0	0	0	"s1:10→1 / s2:1→1, 10→1"	""
10	1	"2 f5+su(3)+g2+su(2)"	"2 f5+so(8)+2 su(3)+g2+su(2)"	17	133	0	1	1	0	0	0	0	0	"s1:10→1 / s2:10→1"	""
10	1	"2 f5+su(3)+g2+su(2)"	"2 f5+su(3)+2(g2+su(2))"	12	160	1	1	0	0	0	0	0	0	"s1:1→1"	"s2:9→1"
10	1	"2 f5+su(3)+g2+su(2)"	"2 f5+su(3)+2(g2+su(2))"	13	160	1	1	0	0	0	0	0	0	"{s1:10→1 / s2:1→1, s1:1→1 / s2:10→1}"	"{s2:11→1, s2:11→1}"
10	1	"2 f5+su(3)+g2+su(2)"	"2 f5+su(3)+2(g2+su(2))"	14	160	1	1	0	0	0	0	0	0	"{s1:10→1, s1:10→1 / s2:1→1, s1:10→1 / s2:1→1, 3→1, 10→1, s1:10→1 / s2:1→1, 3→1, 10→1, s1:10→1 / s2:1→1, 3→1, 10→2, s1:10→1 / s2:1→1, 3→1, 10→2, s1:10→1 / s2:1→1, 3→2, 10→1, s1:10→1 / s2:1→1, 3→2, 10→2, s1:10→1 / s2:1→1, 3→2, 10→2, s1:10→1 / s2:1→2, 3→1, 10→1, s1:10→1 / s2:1→2, 3→1, 10→1, s1:10→1 / s2:1→2, 3→1, 10→2, s1:10→1 / s2:1→2, 3→1, 10→2, s1:10→1 / s2:1→2, 3→2, 10→1, s1:10→1 / s2:1→3, 3→1, 10→1, s1:10→1 / s2:1→3, 3→1, 10→1, s1:10→1 / s2:3→1, 10→1, s1:10→1 / s2:3→1, 10→1, s1:10→1 / s2:3→2, 10→2, s1:10→1 / s2:3→2, 10→2, s1:10→1 / s2:3→2, 10→3, s1:10→1 / s2:3→2, 10→3, s1:10→1 / s2:3→3, 10→2, s1:1→1, 10→1, s1:1→1, 10→1 / s2:3→1, 10→1, s1:1→1, 10→1 / s2:3→1, 10→1, s1:1→1, 10→1 / s2:3→1, 10→2, s1:1→1, 10→1 / s2:3→1, 10→2, s1:1→1, 10→1 / s2:3→1, 10→3, s1:1→1, 10→1 / s2:3→1, 10→3, s1:1→1, 10→1 / s2:3→1, 10→4, s1:1→1, 10→1 / s2:3→1, 10→4, s1:1→1, 10→1 / s2:3→2, 10→2, s1:1→1, 10→1 / s2:3→2, 10→2, s1:1→1, 10→1 / s2:3→2, 10→3, s1:1→1, 10→1 / s2:3→2, 10→3, s1:1→1 / s2:3→1, 10→1, s1:1→1 / s2:3→1, 10→2, s1:1→1 / s2:3→1, 10→2, s1:1→1 / s2:3→1, 10→3, s1:1→1 / s2:3→1, 10→3, s1:1→1 / s2:3→1, 10→4, s1:1→1 / s2:3→1, 10→4, s1:1→1 / s2:3→2, 10→3, s1:1→1 / s2:3→2, 10→3}"	"{s2:9→1, s2:9→1, s2:11→1, s2:9→1, s2:11→1, s2:9→1, s2:9→1, s2:11→1, s2:9→1, s2:11→1, s2:9→1, s2:11→1, s2:9→1, s2:9→1, s2:11→1, s2:9→1, s2:11→1, s2:9→1, s2:11→1, s2:9→1, s2:11→1, s2:9→1, s2:9→1, s2:9→1, s2:11→1, s2:9→1, s2:11→1, s2:9→1, s2:11→1, s2:9→1, s2:11→1, s2:9→1, s2:11→1, s2:9→1, s2:11→1, s2:9→1, s2:9→1, s2:11→1, s2:9→1, s2:11→1, s2:9→1, s2:11→1, s2:9→1, s2:11→1, s2:9→1}"
