"TH"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
10	8	"f5+su(3)+g2+su(2)"	"2 f5+2(g2+su(2))+so(7)+2 su(2)"	19	157	3	1	0	1	0	0	0	0	"{s1:1→1 / s2:10→1 / s4:6→1 / s5:6→1, 10→1, s1:1→1 / s2:10→1 / s4:6→1 / s5:6→3, 10→2}"	"{s3:9→1 / s4:12→1 / s5:12→1, s3:9→1 / s4:12→1 / s5:12→1}"
10	8	"f5+su(3)+g2+su(2)"	"2 f5+2(g2+su(2))+so(7)+2 su(2)"	21	157	3	1	0	1	0	0	0	0	"s1:1→1 / s2:10→1 / s4:6→1 / s5:6→3, 10→1"	"s3:9→1 / s4:12→1 / s5:12→1"
10	8	"f5+su(3)+g2+su(2)"	"2 f5+2(g2+su(2))+so(7)+2 su(2)"	22	157	3	1	0	1	0	0	0	0	"s1:1→1 / s2:10→1 / s4:6→1 / s5:6→2, 10→2"	"s3:9→1 / s4:12→1 / s5:12→1"
10	8	"f5+su(3)+g2+su(2)"	"2 f5+2 su(3)+g2+su(2)+so(7)+2 su(2)"	15	150	2	2	0	1	0	0	0	0	"{s1:1→1 / s2:10→1 / s3:6→1 / s4:1→1, 10→1 / s5:1→1, 10→1, s1:1→1 / s2:10→1 / s3:6→1 / s4:1→1, 10→1 / s5:1→1, 10→2, s1:1→1 / s2:10→1 / s3:6→1 / s4:1→1, 10→1 / s5:1→2, 10→2}"	"{s4:12→1 / s5:12→1, s4:12→1 / s5:12→1, s4:12→1 / s5:12→1}"
10	8	"f5+su(3)+g2+su(2)"	"2 f5+2 su(3)+g2+su(2)+so(7)+2 su(2)"	18	150	2	2	0	1	0	0	0	0	"s1:1→1 / s2:10→1 / s3:10→1 / s4:6→1 / s5:6→1"	"s4:13→1 / s5:13→1"
10	8	"f5+su(3)+g2+su(2)"	"2 f5+2 su(3)+g2+su(2)+so(7)+2 su(2)"	19	150	2	2	0	1	0	0	0	0	"s1:10→1 / s2:1→1 / s3:1→1 / s4:1→1, 6→1 / s5:1→1, 6→1"	"s4:13→1 / s5:13→1"
10	8	"f5+su(3)+g2+su(2)"	"2 f5+2 su(3)+g2+su(2)+so(7)+2 su(2)"	22	150	2	2	0	1	0	0	0	0	"s1:10→1 / s2:1→1 / s3:1→1 / s4:1→1, 6→1 / s5:1→2, 6→2"	"s4:13→1 / s5:13→1"
10	8	"f5+su(3)+g2+su(2)"	"2 f5+3 su(3)+2(g2+su(2))"	21	144	1	3	0	1	0	0	0	0	"s1:1→1 / s2:10→1 / s3:10→1 / s4:6→1 / s5:1→1, 10→2"	"s5:14→1"
10	8	"f5+su(3)+g2+su(2)"	"2 f5+3 su(3)+2(g2+su(2))"	22	144	1	3	0	1	0	0	0	0	"s1:1→1 / s2:10→1 / s3:10→1 / s4:6→1 / s5:1→1, 10→3"	"s5:14→1"
10	8	"f5+su(3)+g2+su(2)"	"2 f5+3 su(3)+2(g2+su(2))"	27	144	1	3	0	1	0	0	0	0	"s1:1→1 / s2:10→1 / s3:10→1 / s4:6→1"	"s5:9→1"
10	8	"f5+su(3)+g2+su(2)"	"2 f5+so(8)+3(g2+su(2))"	21	131	2	1	1	1	0	0	0	0	"s1:1→1 / s2:10→1 / s3:6→1 / s4:10→1"	"s4:13→1 / s5:9→1"
10	8	"f5+su(3)+g2+su(2)"	"2 f5+su(3)+3(g2+su(2))"	15	151	2	2	0	1	0	0	0	0	"{s1:1→1 / s2:10→1 / s3:6→1 / s4:1→1, 10→1 / s5:1→1, 10→1, s1:1→1 / s2:10→1 / s3:6→1 / s4:1→1, 10→1 / s5:1→1, 10→1, s1:1→1 / s2:10→1 / s3:6→1 / s4:1→1, 10→1 / s5:1→1, 10→1, s1:1→1 / s2:10→1 / s3:6→1 / s4:1→1, 10→1 / s5:1→1, 10→2, s1:1→1 / s2:10→1 / s3:6→1 / s4:1→1, 10→1 / s5:1→2, 10→2, s1:1→1 / s2:10→1 / s3:6→1 / s4:1→1, 10→1 / s5:1→2, 10→2, s1:1→1 / s2:10→1 / s3:6→1 / s4:1→1, 10→1 / s5:1→2, 10→3, s1:1→1 / s2:10→1 / s3:6→1 / s4:1→1, 10→1 / s5:1→2, 10→3, s1:1→1 / s2:10→1 / s3:6→1 / s4:1→1, 10→2 / s5:1→1, 10→1, s1:1→1 / s2:10→1 / s3:6→1 / s4:1→1, 10→2 / s5:1→1, 10→2, s1:1→1 / s2:10→1 / s3:6→1 / s5:1→1, 10→2, s1:1→1 / s2:10→1 / s3:6→1 / s5:1→1, 10→2, s1:1→1 / s2:10→1 / s3:6→1 / s5:1→1, 10→3}"	"{s4:12→1 / s5:9→1, s4:13→1 / s5:12→1, s4:13→1 / s5:9→1, s4:12→1 / s5:13→1, s4:12→1 / s5:13→1, s4:13→1 / s5:12→1, s4:12→1 / s5:13→1, s4:13→1 / s5:12→1, s4:13→1 / s5:9→1, s4:13→1 / s5:12→1, s4:9→1 / s5:12→1, s4:9→1 / s5:13→1, s4:9→1 / s5:13→1}"
10	8	"f5+su(3)+g2+su(2)"	"2 f5+su(3)+3(g2+su(2))"	16	151	2	2	0	1	0	0	0	0	"{s1:1→1 / s2:10→1 / s3:6→1 / s5:1→1, 10→3, s1:1→1 / s2:10→1 / s3:6→1 / s5:1→1, 10→4}"	"{s4:9→1 / s5:12→1, s4:9→1 / s5:13→1}"
10	8	"f5+su(3)+g2+su(2)"	"2 f5+su(3)+3(g2+su(2))"	18	151	2	2	0	1	0	0	0	0	"{s1:1→1 / s2:10→1 / s3:10→1 / s4:6→1 / s5:6→1, s1:1→1 / s2:10→1 / s3:10→1 / s4:6→1 / s5:6→1}"	"{s4:13→1 / s5:12→1, s4:13→1 / s5:9→1}"
10	8	"f5+su(3)+g2+su(2)"	"2 f5+su(3)+3(g2+su(2))"	19	151	2	2	0	1	0	0	0	0	"{s1:10→1 / s2:1→1 / s3:1→1 / s4:1→1, 6→1 / s5:1→1, 6→1, s1:10→1 / s2:1→1 / s3:1→1 / s4:1→1, 6→1 / s5:1→3, 6→1}"	"{s4:13→1 / s5:12→1, s4:13→1 / s5:9→1}"
10	8	"f5+su(3)+g2+su(2)"	"2 f5+su(3)+3(g2+su(2))"	20	151	2	2	0	1	0	0	0	0	"s1:10→1 / s2:1→1 / s3:1→1 / s4:1→1, 6→1 / s5:1→2"	"s4:13→1 / s5:9→1"
10	8	"f5+su(3)+g2+su(2)"	"2 f5+su(3)+3(g2+su(2))"	21	151	2	2	0	1	0	0	0	0	"{s1:1→1 / s2:10→1 / s3:6→1 / s4:10→1 / s5:1→1, 10→3, s1:1→1 / s2:10→1 / s3:6→1 / s4:10→1 / s5:1→1, 10→3}"	"{s4:13→1 / s5:12→1, s4:13→1 / s5:9→1}"
10	8	"f5+su(3)+g2+su(2)"	"2 f5+su(3)+3(g2+su(2))"	22	151	2	2	0	1	0	0	0	0	"s1:1→1 / s2:10→1 / s3:10→1 / s5:6→1"	"s4:9→1 / s5:13→1"
10	8	"f5+su(3)+g2+su(2)"	"2 f5+su(3)+3(g2+su(2))"	23	151	2	2	0	1	0	0	0	0	"s1:1→1 / s2:10→1 / s3:6→1 / s4:10→1"	"s4:13→1 / s5:9→1"
10	8	"f5+su(3)+g2+su(2)"	"2 f5+su(3)+3(g2+su(2))"	27	151	2	2	0	1	0	0	0	0	"s1:1→1 / s2:10→1 / s3:6→1 / s4:10→1 / s5:1→1, 10→4"	"s4:13→1 / s5:9→1"
10	8	"f5+su(3)+g2+su(2)"	"e6+f5+2(g2+su(2))+so(7)+2 su(2)"	15	131	3	1	0	0	1	0	0	0	"{s1:1→1 / s2:10→1 / s4:6→1 / s5:1→1, 6→1, 10→1, s1:1→1 / s2:10→1 / s4:6→1 / s5:1→1, 6→1, 10→2, s1:1→1 / s2:10→1 / s4:6→1 / s5:1→1, 6→2, 10→1, s1:1→1 / s2:10→1 / s4:6→1 / s5:1→1, 6→2, 10→2, s1:1→1 / s2:10→1 / s4:6→1 / s5:1→1, 6→3, 10→1}"	"{s3:9→1 / s4:12→1 / s5:12→1, s3:9→1 / s4:12→1 / s5:12→1, s3:9→1 / s4:12→1 / s5:12→1, s3:9→1 / s4:12→1 / s5:12→1, s3:9→1 / s4:12→1 / s5:12→1}"
10	8	"f5+su(3)+g2+su(2)"	"e6+f5+2(g2+su(2))+so(7)+2 su(2)"	16	131	3	1	0	0	1	0	0	0	"{s1:1→1 / s2:10→1 / s4:6→1 / s5:6→1, s1:1→1 / s2:10→1 / s4:6→1 / s5:6→1, 10→1, s1:1→1 / s2:10→1 / s4:6→1 / s5:6→2, 10→1, s1:1→1 / s2:10→1 / s4:6→1 / s5:6→2, 10→2, s1:1→1 / s2:10→1 / s4:6→1 / s5:6→3, 10→1, s1:1→1 / s2:10→1 / s4:6→1 / s5:6→3, 10→2}"	"{s3:9→1 / s4:12→1 / s5:12→1, s3:9→1 / s4:12→1 / s5:12→1, s3:9→1 / s4:12→1 / s5:12→1, s3:9→1 / s4:12→1 / s5:12→1, s3:9→1 / s4:12→1 / s5:12→1, s3:9→1 / s4:12→1 / s5:12→1}"
10	8	"f5+su(3)+g2+su(2)"	"e6+f5+2(g2+su(2))+so(7)+2 su(2)"	17	131	3	1	0	0	1	0	0	0	"s1:1→1 / s2:10→1 / s4:6→1 / s5:6→1, 10→2"	"s3:9→1 / s4:12→1 / s5:12→1"
10	8	"f5+su(3)+g2+su(2)"	"e6+f5+2 su(3)+g2+su(2)+so(7)+2 su(2)"	16	124	2	2	0	0	1	0	0	0	"{s1:10→1 / s2:1→1 / s3:1→1 / s4:1→1, 6→1 / s5:1→1, 6→1, s1:1→1 / s2:10→1 / s3:10→1 / s4:6→1 / s5:6→1, s1:1→1 / s2:10→1 / s3:6→1 / s4:1→1, 10→1 / s5:1→1, 10→1, s1:1→1 / s2:10→1 / s3:6→1 / s4:1→1, 10→1 / s5:1→1, 10→2}"	"{s4:13→1 / s5:13→1, s4:13→1 / s5:13→1, s4:12→1 / s5:12→1, s4:12→1 / s5:12→1}"
10	8	"f5+su(3)+g2+su(2)"	"e6+f5+2 su(3)+g2+su(2)+so(7)+2 su(2)"	17	124	2	2	0	0	1	0	0	0	"s1:10→1 / s2:1→1 / s3:1→1 / s4:1→1, 6→1 / s5:1→2, 6→2"	"s4:13→1 / s5:13→1"
10	8	"f5+su(3)+g2+su(2)"	"e6+f5+2 su(3)+g2+su(2)+so(7)+2 su(2)"	18	124	2	2	0	0	1	0	0	0	"s1:10→1 / s2:1→1 / s3:1→1 / s4:1→1, 6→1 / s5:1→2, 6→1"	"s4:13→1 / s5:13→1"
10	8	"f5+su(3)+g2+su(2)"	"e6+f5+2 su(3)+g2+su(2)+so(7)+2 su(2)"	28	124	2	2	0	0	1	0	0	0	"s1:10→1 / s2:1→1 / s3:1→1 / s4:1→1 / s5:1→1"	"s4:13→1 / s5:13→1"
10	8	"f5+su(3)+g2+su(2)"	"e6+f5+2 su(3)+g2+su(2)+so(7)+2 su(2)"	35	124	2	2	0	0	1	0	0	0	"s1:10→1 / s2:1→1 / s3:1→1 / s4:1→1 / s5:1→2"	"s4:13→1 / s5:13→1"
10	8	"f5+su(3)+g2+su(2)"	"e6+f5+3 su(3)+2(g2+su(2))"	16	118	1	3	0	0	1	0	0	0	"s1:1→1 / s2:10→1 / s3:10→1 / s4:6→1 / s5:1→1, 10→2"	"s5:14→1"
10	8	"f5+su(3)+g2+su(2)"	"e6+f5+3 su(3)+2(g2+su(2))"	17	118	1	3	0	0	1	0	0	0	"{s1:1→1 / s2:10→1 / s3:10→1 / s4:6→1, s1:1→1 / s2:10→1 / s3:10→1 / s4:6→1 / s5:1→1, 10→1, s1:1→1 / s2:10→1 / s3:10→1 / s4:6→1 / s5:1→1, 10→3}"	"{s5:9→1, s5:9→1, s5:14→1}"
10	8	"f5+su(3)+g2+su(2)"	"e6+f5+3 su(3)+2(g2+su(2))"	18	118	1	3	0	0	1	0	0	0	"s1:1→1 / s2:10→1 / s3:10→1 / s4:6→1 / s5:1→1, 10→4"	"s5:14→1"
10	8	"f5+su(3)+g2+su(2)"	"e6+f5+3 su(3)+2(g2+su(2))"	19	118	1	3	0	0	1	0	0	0	"s1:1→1 / s2:10→1 / s3:10→1 / s4:6→1 / s5:1→2, 10→3"	"s5:14→1"
10	8	"f5+su(3)+g2+su(2)"	"e6+f5+3 su(3)+2(g2+su(2))"	20	118	1	3	0	0	1	0	0	0	"s1:1→1 / s2:10→1 / s3:10→1 / s4:6→1 / s5:10→1"	"s5:14→1"
10	8	"f5+su(3)+g2+su(2)"	"e6+f5+3 su(3)+2(g2+su(2))"	24	118	1	3	0	0	1	0	0	0	"s1:10→1 / s2:1→1 / s3:1→1 / s4:1→1 / s5:1→1"	"s5:14→1"
10	8	"f5+su(3)+g2+su(2)"	"e6+f5+5 su(3)+g2+su(2)"	22	111	0	4	0	0	1	0	0	0	"s1:10→1 / s2:1→1 / s3:1→1 / s4:1→1 / s5:1→1"	""
10	8	"f5+su(3)+g2+su(2)"	"e6+f5+5 su(3)+g2+su(2)"	67	111	0	4	0	0	1	0	0	0	"s1:1→1 / s2:10→1 / s3:10→1 / s4:10→1 / s5:6→1"	""
10	8	"f5+su(3)+g2+su(2)"	"e6+f5+so(8)+3(g2+su(2))"	17	105	2	1	1	0	1	0	0	0	"s1:1→1 / s2:10→1 / s3:6→1 / s4:10→1"	"s4:13→1 / s5:9→1"
10	8	"f5+su(3)+g2+su(2)"	"e6+f5+su(3)+3(g2+su(2))"	16	125	2	2	0	0	1	0	0	0	"{s1:10→1 / s2:1→1 / s3:1→1 / s4:1→1, 6→1 / s5:1→1, 6→1, s1:1→1 / s2:10→1 / s3:10→1 / s4:6→1 / s5:6→1, s1:1→1 / s2:10→1 / s3:10→1 / s4:6→1 / s5:6→1, s1:1→1 / s2:10→1 / s3:6→1 / s4:10→1, s1:1→1 / s2:10→1 / s3:6→1 / s4:10→1 / s5:1→1, 10→2, s1:1→1 / s2:10→1 / s3:6→1 / s4:10→1 / s5:1→1, 10→3, s1:1→1 / s2:10→1 / s3:6→1 / s4:10→1 / s5:1→1, 10→3, s1:1→1 / s2:10→1 / s3:6→1 / s4:10→1 / s5:1→1, 10→4, s1:1→1 / s2:10→1 / s3:6→1 / s4:1→1, 10→1 / s5:1→1, 10→1, s1:1→1 / s2:10→1 / s3:6→1 / s4:1→1, 10→1 / s5:1→1, 10→1, s1:1→1 / s2:10→1 / s3:6→1 / s4:1→1, 10→1 / s5:1→1, 10→1, s1:1→1 / s2:10→1 / s3:6→1 / s4:1→1, 10→1 / s5:1→1, 10→2, s1:1→1 / s2:10→1 / s3:6→1 / s4:1→1, 10→2 / s5:1→1, 10→2, s1:1→1 / s2:10→1 / s3:6→1 / s5:1→1, 10→2, s1:1→1 / s2:10→1 / s3:6→1 / s5:1→1, 10→2, s1:1→1 / s2:10→1 / s3:6→1 / s5:1→1, 10→3, s1:1→1 / s2:10→1 / s3:6→1 / s5:1→1, 10→3, s1:1→1 / s2:10→1 / s3:6→1 / s5:1→1, 10→4}"	"{s4:13→1 / s5:12→1, s4:13→1 / s5:12→1, s4:13→1 / s5:9→1, s4:13→1 / s5:9→1, s4:13→1 / s5:9→1, s4:13→1 / s5:12→1, s4:13→1 / s5:9→1, s4:13→1 / s5:9→1, s4:12→1 / s5:9→1, s4:13→1 / s5:12→1, s4:13→1 / s5:9→1, s4:12→1 / s5:13→1, s4:13→1 / s5:12→1, s4:9→1 / s5:12→1, s4:9→1 / s5:13→1, s4:9→1 / s5:12→1, s4:9→1 / s5:13→1, s4:9→1 / s5:13→1}"
10	8	"f5+su(3)+g2+su(2)"	"e6+f5+su(3)+3(g2+su(2))"	17	125	2	2	0	0	1	0	0	0	"{s1:1→1 / s2:10→1 / s3:10→1 / s5:6→1, s1:1→1 / s2:10→1 / s3:6→1 / s4:10→1 / s5:1→1, 10→4}"	"{s4:9→1 / s5:13→1, s4:13→1 / s5:12→1}"
10	8	"f5+su(3)+g2+su(2)"	"e6+f5+su(3)+3(g2+su(2))"	19	125	2	2	0	0	1	0	0	0	"s1:1→1 / s2:10→1 / s3:6→1 / s5:1→1, 10→4"	"s4:9→1 / s5:12→1"
10	8	"f5+su(3)+g2+su(2)"	"e6+f5+su(3)+3(g2+su(2))"	22	125	2	2	0	0	1	0	0	0	"{s1:1→1 / s2:10→1 / s3:6→1 / s4:10→1 / s5:10→1, s1:1→1 / s2:10→1 / s3:6→1 / s4:1→1, 10→1 / s5:1→1}"	"{s4:13→1 / s5:9→1, s4:13→1 / s5:9→1}"
10	8	"f5+su(3)+g2+su(2)"	"e6+f5+su(3)+3(g2+su(2))"	26	125	2	2	0	0	1	0	0	0	"s1:10→1 / s2:1→1 / s3:1→1 / s4:1→1 / s5:1→1"	"s4:13→1 / s5:12→1"
10	8	"f5+su(3)+g2+su(2)"	"e7'+f5+2(g2+su(2))+so(7)+2 su(2)"	16	104	3	1	0	0	0	1	0	0	"{s1:1→1 / s2:10→1 / s4:6→1 / s5:1→1, 6→1, 10→1, s1:1→1 / s2:10→1 / s4:6→1 / s5:1→1, 6→1, 10→2, s1:1→1 / s2:10→1 / s4:6→1 / s5:1→1, 6→2, 10→1, s1:1→1 / s2:10→1 / s4:6→1 / s5:1→1, 6→2, 10→2, s1:1→1 / s2:10→1 / s4:6→1 / s5:1→1, 6→3, 10→1, s1:1→1 / s2:10→1 / s4:6→1 / s5:6→1, s1:1→1 / s2:10→1 / s4:6→1 / s5:6→1, 10→1, s1:1→1 / s2:10→1 / s4:6→1 / s5:6→2, 10→1, s1:1→1 / s2:10→1 / s4:6→1 / s5:6→2, 10→2, s1:1→1 / s2:10→1 / s4:6→1 / s5:6→3, 10→2}"	"{s3:9→1 / s4:12→1 / s5:12→1, s3:9→1 / s4:12→1 / s5:12→1, s3:9→1 / s4:12→1 / s5:12→1, s3:9→1 / s4:12→1 / s5:12→1, s3:9→1 / s4:12→1 / s5:12→1, s3:9→1 / s4:12→1 / s5:12→1, s3:9→1 / s4:12→1 / s5:12→1, s3:9→1 / s4:12→1 / s5:12→1, s3:9→1 / s4:12→1 / s5:12→1, s3:9→1 / s4:12→1 / s5:12→1}"
10	8	"f5+su(3)+g2+su(2)"	"e7'+f5+2(g2+su(2))+so(7)+2 su(2)"	17	104	3	1	0	0	0	1	0	0	"{s1:1→1 / s2:10→1 / s4:6→1 / s5:6→1, 10→2, s1:1→1 / s2:10→1 / s4:6→1 / s5:6→3, 10→1}"	"{s3:9→1 / s4:12→1 / s5:12→1, s3:9→1 / s4:12→1 / s5:12→1}"
10	8	"f5+su(3)+g2+su(2)"	"e7'+f5+2(g2+su(2))+so(7)+2 su(2)"	54	104	3	1	0	0	0	1	0	0	"s1:1→1 / s2:10→1 / s3:10→1 / s5:6→1"	"s3:12→1 / s4:9→1 / s5:12→1"
10	8	"f5+su(3)+g2+su(2)"	"e7+f5+2(g2+su(2))+so(7)+2 su(2)"	17	76	3	1	0	0	0	0	1	0	"{s1:1→1 / s2:10→1 / s4:6→1 / s5:1→1, 6→1, 10→1, s1:1→1 / s2:10→1 / s4:6→1 / s5:1→1, 6→1, 10→2, s1:1→1 / s2:10→1 / s4:6→1 / s5:1→1, 6→2, 10→1, s1:1→1 / s2:10→1 / s4:6→1 / s5:1→1, 6→2, 10→2, s1:1→1 / s2:10→1 / s4:6→1 / s5:1→1, 6→3, 10→1, s1:1→1 / s2:10→1 / s4:6→1 / s5:6→1, s1:1→1 / s2:10→1 / s4:6→1 / s5:6→1, 10→1, s1:1→1 / s2:10→1 / s4:6→1 / s5:6→1, 10→2, s1:1→1 / s2:10→1 / s4:6→1 / s5:6→2, 10→1, s1:1→1 / s2:10→1 / s4:6→1 / s5:6→2, 10→2, s1:1→1 / s2:10→1 / s4:6→1 / s5:6→3, 10→1, s1:1→1 / s2:10→1 / s4:6→1 / s5:6→3, 10→2}"	"{s3:9→1 / s4:12→1 / s5:12→1, s3:9→1 / s4:12→1 / s5:12→1, s3:9→1 / s4:12→1 / s5:12→1, s3:9→1 / s4:12→1 / s5:12→1, s3:9→1 / s4:12→1 / s5:12→1, s3:9→1 / s4:12→1 / s5:12→1, s3:9→1 / s4:12→1 / s5:12→1, s3:9→1 / s4:12→1 / s5:12→1, s3:9→1 / s4:12→1 / s5:12→1, s3:9→1 / s4:12→1 / s5:12→1, s3:9→1 / s4:12→1 / s5:12→1, s3:9→1 / s4:12→1 / s5:12→1}"
10	8	"f5+su(3)+g2+su(2)"	"e7+f5+2(g2+su(2))+so(7)+2 su(2)"	21	76	3	1	0	0	0	0	1	0	"s1:1→1 / s2:10→1 / s3:10→1 / s5:6→1"	"s3:12→1 / s4:9→1 / s5:12→1"
10	8	"f5+su(3)+g2+su(2)"	"e7'+f5+2 su(3)+g2+su(2)+so(7)+2 su(2)"	17	97	2	2	0	0	0	1	0	0	"s1:1→1 / s2:10→1 / s3:10→1 / s4:6→1 / s5:6→1"	"s4:13→1 / s5:13→1"
10	8	"f5+su(3)+g2+su(2)"	"e7+f5+2 su(3)+g2+su(2)+so(7)+2 su(2)"	18	69	2	2	0	0	0	0	1	0	"s1:1→1 / s2:10→1 / s3:10→1 / s4:6→1 / s5:6→1"	"s4:13→1 / s5:13→1"
10	8	"f5+su(3)+g2+su(2)"	"e7'+f5+3 su(3)+2(g2+su(2))"	17	91	1	3	0	0	0	1	0	0	"{s1:1→1 / s2:10→1 / s3:10→1 / s4:6→1, s1:1→1 / s2:10→1 / s3:10→1 / s4:6→1 / s5:1→1, 10→1, s1:1→1 / s2:10→1 / s3:10→1 / s4:6→1 / s5:1→1, 10→2, s1:1→1 / s2:10→1 / s3:10→1 / s4:6→1 / s5:1→1, 10→3, s1:1→1 / s2:10→1 / s3:10→1 / s4:6→1 / s5:1→1, 10→4}"	"{s5:9→1, s5:13→1, s5:14→1, s5:14→1, s5:14→1}"
10	8	"f5+su(3)+g2+su(2)"	"e7'+f5+3 su(3)+2(g2+su(2))"	18	91	1	3	0	0	0	1	0	0	"s1:1→1 / s2:10→1 / s3:10→1 / s4:6→1 / s5:10→1"	"s5:14→1"
10	8	"f5+su(3)+g2+su(2)"	"e7'+f5+3 su(3)+2(g2+su(2))"	20	91	1	3	0	0	0	1	0	0	"s1:1→1 / s2:10→1 / s3:10→1 / s4:6→1 / s5:10→1"	"s5:9→1"
10	8	"f5+su(3)+g2+su(2)"	"e7'+f5+3 su(3)+2(g2+su(2))"	102	91	1	3	0	0	0	1	0	0	"s1:1→1 / s2:10→1 / s3:10→1 / s4:6→1 / s5:10→2"	"s5:14→1"
10	8	"f5+su(3)+g2+su(2)"	"e7+f5+3 su(3)+2(g2+su(2))"	18	63	1	3	0	0	0	0	1	0	"{s1:1→1 / s2:10→1 / s3:10→1 / s4:6→1, s1:1→1 / s2:10→1 / s3:10→1 / s4:6→1 / s5:10→1, s1:1→1 / s2:10→1 / s3:10→1 / s4:6→1 / s5:1→1, 10→1, s1:1→1 / s2:10→1 / s3:10→1 / s4:6→1 / s5:1→1, 10→2, s1:1→1 / s2:10→1 / s3:10→1 / s4:6→1 / s5:1→1, 10→3, s1:1→1 / s2:10→1 / s3:10→1 / s4:6→1 / s5:1→1, 10→4}"	"{s5:9→1, s5:14→1, s5:13→1, s5:14→1, s5:14→1, s5:14→1}"
10	8	"f5+su(3)+g2+su(2)"	"e7+f5+3 su(3)+2(g2+su(2))"	19	63	1	3	0	0	0	0	1	0	"s1:1→1 / s2:10→1 / s3:10→1 / s4:6→1 / s5:10→1"	"s5:9→1"
10	8	"f5+su(3)+g2+su(2)"	"e7+f5+3 su(3)+2(g2+su(2))"	20	63	1	3	0	0	0	0	1	0	"s1:1→1 / s2:10→1 / s3:10→1 / s4:6→1 / s5:10→2"	"s5:14→1"
10	8	"f5+su(3)+g2+su(2)"	"e7'+f5+5 su(3)+g2+su(2)"	20	84	0	4	0	0	0	1	0	0	"s1:1→1 / s2:10→1 / s3:10→1 / s4:10→1 / s5:6→1"	""
10	8	"f5+su(3)+g2+su(2)"	"e7+f5+5 su(3)+g2+su(2)"	19	56	0	4	0	0	0	0	1	0	"s1:1→1 / s2:10→1 / s3:10→1 / s4:10→1 / s5:6→1"	""
10	8	"f5+su(3)+g2+su(2)"	"e7'+f5+so(8)+3(g2+su(2))"	17	78	2	1	1	0	0	1	0	0	"s1:1→1 / s2:10→1 / s3:6→1 / s4:10→1"	"s4:13→1 / s5:9→1"
10	8	"f5+su(3)+g2+su(2)"	"e7+f5+so(8)+3(g2+su(2))"	18	50	2	1	1	0	0	0	1	0	"s1:1→1 / s2:10→1 / s3:6→1 / s4:10→1"	"s4:13→1 / s5:9→1"
