"TH"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
85	1	"6 e8+7 f5+14(g2+su(2))"	"7 e8+7 f5+14(g2+su(2))"	85	239	0	0	0	0	0	0	0	1	"{s1:1→1, s1:85→1}"	""
85	1	"6 e8+7 f5+14(g2+su(2))"	"7 e8+7 f5+14(g2+su(2))"	86	239	0	0	0	0	0	0	0	1	"s1:1→1, 85→1"	""
85	13	"6 e8+e6+7 f5+su(3)+13(g2+su(2))"	"7 e8+e6+7 f5+su(3)+13(g2+su(2))"	85	162	0	0	0	0	0	0	0	1	"s1:85→1"	""
85	14	"6 e8+e7'+7 f5+14(g2+su(2))"	"6 e8+e7+e7'+7 f5+14(g2+su(2))"	85	249	0	0	0	0	0	0	1	0	"s1:85→1"	""
85	17	"6 e8+e6+7 f5+su(3)+13(g2+su(2))"	"7 e8+e6+7 f5+su(3)+13(g2+su(2))"	85	162	0	0	0	0	0	0	0	1	"s1:1→1"	""
85	18	"6 e8+e6+7 f5+14(g2+su(2))"	"7 e8+e6+7 f5+14(g2+su(2))"	85	161	0	0	0	0	0	0	0	1	"s1:1→1"	""
85	19	"6 e8+e6+7 f5+14(g2+su(2))"	"7 e8+e6+7 f5+14(g2+su(2))"	85	161	0	0	0	0	0	0	0	1	"s1:1→1"	""
85	20	"6 e8+e6+7 f5+2 su(3)+13(g2+su(2))"	"6 e8+e7+e6+7 f5+2 su(3)+13(g2+su(2))"	85	269	0	0	0	0	0	0	1	0	"s1:1→1"	""
85	21	"6 e8+e7'+7 f5+14(g2+su(2))"	"6 e8+e7+e7'+7 f5+14(g2+su(2))"	85	249	0	0	0	0	0	0	1	0	"s1:1→1"	""
85	22	"6 e8+e7'+7 f5+14(g2+su(2))"	"6 e8+e7+e7'+7 f5+14(g2+su(2))"	85	249	0	0	0	0	0	0	1	0	"s1:1→1"	""
85	25	"6 e8+e7+6 f5+so(8)+13(g2+su(2))+so(7)+2 su(2)"	"6 e8+2 e7+6 f5+so(8)+13(g2+su(2))+so(7)+2 su(2)"	85	243	0	0	0	0	0	0	1	0	"s1:85→1"	""
85	25	"6 e8+e7+6 f5+so(8)+13(g2+su(2))+so(7)+2 su(2)"	"6 e8+e7+e7'+6 f5+so(8)+13(g2+su(2))+so(7)+2 su(2)"	85	271	0	0	0	0	0	1	0	0	"s1:85→1"	""
85	26	"7 e8+e6+7 f5+su(3)+13(g2+su(2))"	"7 e8+e6+7 f5+2 su(3)+13(g2+su(2))"	85	154	0	1	0	0	0	0	0	0	"s1:1→1"	""
85	27	"7 e8+7 f5+14(g2+su(2))"	"7 e8+7 f5+so(8)+14(g2+su(2))"	85	211	0	0	1	0	0	0	0	0	"s1:85→1"	""
85	27	"7 e8+7 f5+14(g2+su(2))"	"7 e8+7 f5+su(3)+14(g2+su(2))"	85	231	0	1	0	0	0	0	0	0	"s1:85→1"	""
85	27	"7 e8+7 f5+14(g2+su(2))"	"7 e8+8 f5+14(g2+su(2))"	85	187	0	0	0	1	0	0	0	0	"s1:85→1"	""
85	27	"7 e8+7 f5+14(g2+su(2))"	"7 e8+e6+7 f5+14(g2+su(2))"	85	161	0	0	0	0	1	0	0	0	"s1:85→1"	""
85	27	"7 e8+7 f5+14(g2+su(2))"	"7 e8+e7'+7 f5+14(g2+su(2))"	85	134	0	0	0	0	0	1	0	0	"s1:85→1"	""
85	27	"7 e8+7 f5+14(g2+su(2))"	"7 e8+e7+7 f5+14(g2+su(2))"	85	106	0	0	0	0	0	0	1	0	"s1:85→1"	""
85	40	"6 e8+e7+6 f5+so(8)+su(3)+13(g2+su(2))+so(7)+2 su(2)"	"6 e8+2 e7+6 f5+so(8)+su(3)+13(g2+su(2))+so(7)+2 su(2)"	85	235	0	0	0	0	0	0	1	0	"s1:1→1"	""
85	40	"6 e8+e7+6 f5+so(8)+su(3)+13(g2+su(2))+so(7)+2 su(2)"	"6 e8+e7+e7'+6 f5+so(8)+su(3)+13(g2+su(2))+so(7)+2 su(2)"	85	263	0	0	0	0	0	1	0	0	"s1:1→1"	""
85	42	"6 e8+e6+8 f5+3 su(3)+12(g2+su(2))"	"6 e8+2 e6+8 f5+3 su(3)+12(g2+su(2))"	85	273	0	0	0	0	1	0	0	0	"s1:1→1"	""
85	43	"6 e8+e6+8 f5+2 su(3)+13(g2+su(2))"	"6 e8+2 e6+8 f5+2 su(3)+13(g2+su(2))"	85	272	0	0	0	0	1	0	0	0	"s1:1→1"	""
