"TH"	"index"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
85	1	87	223	0	2	0	0	0	0	0	1	"{s1:1→1 / s2:85→1 / s3:85→1, s1:1→1 / s2:85→1 / s3:85→2, s1:1→1 / s2:85→1 / s3:85→3, s1:1→1 / s2:85→1 / s3:85→4, s1:1→1 / s2:85→1 / s3:85→5, s1:1→1 / s2:85→2 / s3:85→2, s1:1→1 / s2:85→2 / s3:85→3, s1:1→1 / s2:85→2 / s3:85→4, s1:1→1 / s2:85→3 / s3:85→3, s1:85→1 / s2:1→1 / s3:1→1, s1:85→1 / s2:1→1 / s3:1→2, s1:85→1 / s2:1→1 / s3:1→3, s1:85→1 / s2:1→1 / s3:1→4, s1:85→1 / s2:1→1 / s3:1→5, s1:85→1 / s2:1→2 / s3:1→2, s1:85→1 / s2:1→2 / s3:1→3, s1:85→1 / s2:1→2 / s3:1→4, s1:85→1 / s2:1→3 / s3:1→3}"	""
85	1	87	230	1	1	0	0	0	0	0	1	"{s1:1→1 / s2:85→1 / s3:85→1, s1:1→1 / s2:85→1 / s3:85→2, s1:1→1 / s2:85→1 / s3:85→3, s1:1→1 / s2:85→1 / s3:85→4, s1:1→1 / s2:85→1 / s3:85→5, s1:1→1 / s2:85→2 / s3:85→1, s1:1→1 / s2:85→2 / s3:85→2, s1:1→1 / s2:85→2 / s3:85→3, s1:1→1 / s2:85→2 / s3:85→4, s1:1→1 / s2:85→2 / s3:85→5, s1:1→1 / s2:85→3 / s3:85→1, s1:1→1 / s2:85→3 / s3:85→2, s1:1→1 / s2:85→3 / s3:85→3, s1:1→1 / s2:85→3 / s3:85→4, s1:1→1 / s2:85→4 / s3:85→1, s1:85→1 / s2:1→1 / s3:1→1, s1:85→1 / s2:1→1 / s3:1→2, s1:85→1 / s2:1→1 / s3:1→3, s1:85→1 / s2:1→1 / s3:1→4, s1:85→1 / s2:1→1 / s3:1→5, s1:85→1 / s2:1→2 / s3:1→1, s1:85→1 / s2:1→2 / s3:1→2, s1:85→1 / s2:1→2 / s3:1→3, s1:85→1 / s2:1→2 / s3:1→4, s1:85→1 / s2:1→2 / s3:1→5, s1:85→1 / s2:1→3 / s3:1→1, s1:85→1 / s2:1→3 / s3:1→2, s1:85→1 / s2:1→3 / s3:1→3, s1:85→1 / s2:1→3 / s3:1→4, s1:85→1 / s2:1→4 / s3:1→1}"	"{s3:87→1, s3:87→1, s3:87→1, s3:87→1, s3:87→1, s3:87→1, s3:87→1, s3:87→1, s3:87→1, s3:87→1, s3:87→1, s3:87→1, s3:87→1, s3:87→1, s3:87→1, s3:87→1, s3:87→1, s3:87→1, s3:87→1, s3:87→1, s3:87→1, s3:87→1, s3:87→1, s3:87→1, s3:87→1, s3:87→1, s3:87→1, s3:87→1, s3:87→1, s3:87→1}"
85	1	87	268	0	1	0	0	1	0	1	0	"{s1:1→1 / s2:85→1 / s3:85→1, s1:85→1 / s2:1→1 / s3:1→1}"	""
85	1	88	203	0	1	1	0	0	0	0	1	"{s1:1→1 / s2:85→1 / s3:85→1, s1:1→1 / s2:85→1 / s3:85→2, s1:1→1 / s2:85→1 / s3:85→3, s1:85→1 / s2:1→1 / s3:1→1, s1:85→1 / s2:1→1 / s3:1→2, s1:85→1 / s2:1→1 / s3:1→3}"	""
85	1	89	179	0	1	0	1	0	0	0	1	"{s1:1→1 / s2:85→1 / s3:85→1, s1:85→1 / s2:1→1 / s3:1→1}"	""
85	1	89	183	0	0	2	0	0	0	0	1	"{s1:1→1 / s2:85→1 / s3:85→1, s1:85→1 / s2:1→1 / s3:1→1}"	""
85	1	90	153	0	1	0	0	1	0	0	1	"{s1:1→1 / s2:85→1 / s3:85→1, s1:85→1 / s2:1→1 / s3:1→1}"	""
85	13	87	261	0	2	0	0	0	0	1	0	"s1:85→1 / s2:2→1 / s3:1→1"	""
85	13	90	146	0	2	0	0	0	0	0	1	"s1:85→1 / s2:2→1 / s3:1→1"	""
85	20	87	233	0	1	1	0	0	0	1	0	"s1:1→1 / s2:85→1 / s3:85→1"	""
