"TH+1"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
24	1	"e8+2 f4+4(g2+su(2))"	"2 e8+2 f4+2 su(3)+4(g2+su(2))"	32	44	0	2	0	0	0	0	0	1	"[""s1:24->1 / s2:1->1 / s3:1->1""]"	"[""""]"
24	1	"e8+2 f4+4(g2+su(2))"	"2 e8+2 f4+2 su(3)+4(g2+su(2))"	33	44	0	2	0	0	0	0	0	1	"[""s1:24->1 / s2:1->1 / s3:1->2"",""s1:24->1 / s2:1->1 / s3:1->3"",""s1:24->1 / s2:1->1 / s3:1->4"",""s1:24->1 / s2:1->1 / s3:1->5"",""s1:24->1 / s2:1->2 / s3:1->2""]"	"["""","""","""","""",""""]"
24	1	"e8+2 f4+4(g2+su(2))"	"2 e8+2 f4+5(g2+su(2))"	33	51	1	1	0	0	0	0	0	1	"[""s1:24->1 / s2:1->1 / s3:1->1"",""s1:24->1 / s2:1->1 / s3:1->2"",""s1:24->1 / s2:1->1 / s3:1->3"",""s1:24->1 / s2:1->1 / s3:1->4"",""s1:24->1 / s2:1->1 / s3:1->5"",""s1:24->1 / s2:1->2 / s3:1->1"",""s1:24->1 / s2:1->2 / s3:1->2"",""s1:24->1 / s2:1->2 / s3:1->3"",""s1:24->1 / s2:1->2 / s3:1->4"",""s1:24->1 / s2:1->2 / s3:1->5"",""s1:24->1 / s2:1->3 / s3:1->1""]"	"[""s3:26->1"",""s3:26->1"",""s3:26->1"",""s3:26->1"",""s3:26->1"",""s3:26->1"",""s3:26->1"",""s3:26->1"",""s3:26->1"",""s3:26->1"",""s3:26->1""]"
24	1	"e8+2 f4+4(g2+su(2))"	"2 e8+2 f4+so(8)+su(3)+4(g2+su(2))"	33	24	0	1	1	0	0	0	0	1	"[""s1:24->1 / s2:1->1 / s3:1->1""]"	"[""""]"
24	1	"e8+2 f4+4(g2+su(2))"	"e8+e7+2 f4+2 so(8)+4(g2+su(2))"	33	119	0	0	2	0	0	0	1	0	"[""s1:1->1 / s2:24->1 / s3:24->1""]"	"[""""]"
24	1	"e8+2 f4+4(g2+su(2))"	"e8+e7+2 f4+2 su(3)+4(g2+su(2))"	32	159	0	2	0	0	0	0	1	0	"[""s1:1->1 / s2:24->1 / s3:24->1"",""s1:24->1 / s2:1->1 / s3:1->1""]"	"["""",""""]"
24	1	"e8+2 f4+4(g2+su(2))"	"e8+e7'+2 f4+5(g2+su(2))"	27	194	1	1	0	0	0	1	0	0	"[""s1:24->1 / s2:1->1 / s3:1->2, 24->1""]"	"[""s3:26->1""]"
24	1	"e8+2 f4+4(g2+su(2))"	"e8+e7+2 f4+5(g2+su(2))"	28	166	1	1	0	0	0	0	1	0	"[""s1:24->1 / s2:1->1 / s3:1->2, 24->1"",""s1:24->1 / s2:1->1 / s3:1->3, 24->1""]"	"[""s3:26->1"",""s3:26->1""]"
24	1	"e8+2 f4+4(g2+su(2))"	"e8+e7+2 f4+5(g2+su(2))"	29	166	1	1	0	0	0	0	1	0	"[""s1:24->1 / s2:1->1 / s3:1->4, 24->1""]"	"[""s3:26->1""]"
24	1	"e8+2 f4+4(g2+su(2))"	"e8+e7+2 f4+5(g2+su(2))"	30	166	1	1	0	0	0	0	1	0	"[""s1:24->1 / s2:1->1 / s3:1->1, 24->1""]"	"[""s3:26->1""]"
24	1	"e8+2 f4+4(g2+su(2))"	"e8+e7+2 f4+so(8)+su(3)+4(g2+su(2))"	33	139	0	1	1	0	0	0	1	0	"[""s1:1->1 / s2:24->1 / s3:24->1"",""s1:24->1 / s2:1->1 / s3:1->1""]"	"["""",""""]"
24	1	"e8+2 f4+4(g2+su(2))"	"e8+e7+3 f4+su(3)+4(g2+su(2))"	34	115	0	1	0	1	0	0	1	0	"[""s1:1->1 / s2:24->1 / s3:24->1""]"	"[""""]"
24	1	"e8+2 f4+4(g2+su(2))"	"e8+e7+e6+2 f4+su(3)+4(g2+su(2))"	34	89	0	1	0	0	1	0	1	0	"[""s1:1->1 / s2:24->1 / s3:24->1""]"	"[""""]"
24	2	"e8+3 f4+su(3)+3(g2+su(2))"	"2 e8+3 f4+su(3)+4(g2+su(2))"	34	0	1	1	0	0	0	0	0	1	"[""s1:1->1 / s2:24->1""]"	"[""s3:21->1""]"
24	2	"e8+3 f4+su(3)+3(g2+su(2))"	"e8+e6+3 f4+su(3)+4(g2+su(2))"	28	170	1	1	0	0	1	0	0	0	"[""s1:1->1 / s2:24->1 / s3:1->1""]"	"[""s3:21->1""]"
24	2	"e8+3 f4+su(3)+3(g2+su(2))"	"e8+e6+3 f4+su(3)+4(g2+su(2))"	30	170	1	1	0	0	1	0	0	0	"[""s1:1->1 / s2:24->1"",""s1:1->1 / s2:24->1 / s3:1->2""]"	"[""s3:21->1"",""s3:21->1""]"
24	2	"e8+3 f4+su(3)+3(g2+su(2))"	"e8+e7'+3 f4+su(3)+4(g2+su(2))"	29	143	1	1	0	0	0	1	0	0	"[""s1:1->1 / s2:24->1"",""s1:1->1 / s2:24->1 / s3:1->1""]"	"[""s3:21->1"",""s3:21->1""]"
24	2	"e8+3 f4+su(3)+3(g2+su(2))"	"e8+e7+3 f4+su(3)+4(g2+su(2))"	30	115	1	1	0	0	0	0	1	0	"[""s1:1->1 / s2:24->1"",""s1:1->1 / s2:24->1 / s3:1->1""]"	"[""s3:21->1"",""s3:21->1""]"
24	4	"e8+2 f4+4(g2+su(2))"	"2 e8+2 f4+2 su(3)+4(g2+su(2))"	32	44	0	2	0	0	0	0	0	1	"[""s1:24->1 / s2:1->1 / s3:1->1""]"	"[""""]"
24	4	"e8+2 f4+4(g2+su(2))"	"2 e8+2 f4+2 su(3)+4(g2+su(2))"	33	44	0	2	0	0	0	0	0	1	"[""s1:24->1 / s2:1->1 / s3:1->2"",""s1:24->1 / s2:1->1 / s3:1->3"",""s1:24->1 / s2:1->1 / s3:1->4"",""s1:24->1 / s2:1->1 / s3:1->5"",""s1:24->1 / s2:1->2 / s3:1->2""]"	"["""","""","""","""",""""]"
24	4	"e8+2 f4+4(g2+su(2))"	"2 e8+2 f4+5(g2+su(2))"	33	51	1	1	0	0	0	0	0	1	"[""s1:24->1 / s2:1->1 / s3:1->1"",""s1:24->1 / s2:1->1 / s3:1->2"",""s1:24->1 / s2:1->1 / s3:1->3"",""s1:24->1 / s2:1->1 / s3:1->4"",""s1:24->1 / s2:1->1 / s3:1->5"",""s1:24->1 / s2:1->2 / s3:1->1"",""s1:24->1 / s2:1->2 / s3:1->2"",""s1:24->1 / s2:1->2 / s3:1->3"",""s1:24->1 / s2:1->2 / s3:1->4"",""s1:24->1 / s2:1->2 / s3:1->5"",""s1:24->1 / s2:1->3 / s3:1->1""]"	"[""s3:26->1"",""s3:26->1"",""s3:26->1"",""s3:26->1"",""s3:26->1"",""s3:26->1"",""s3:26->1"",""s3:26->1"",""s3:26->1"",""s3:26->1"",""s3:26->1""]"
24	4	"e8+2 f4+4(g2+su(2))"	"2 e8+2 f4+so(8)+su(3)+4(g2+su(2))"	33	24	0	1	1	0	0	0	0	1	"[""s1:24->1 / s2:1->1 / s3:1->1""]"	"[""""]"
24	4	"e8+2 f4+4(g2+su(2))"	"e8+e7+2 f4+2 so(8)+4(g2+su(2))"	33	119	0	0	2	0	0	0	1	0	"[""s1:1->1 / s2:24->1 / s3:24->1""]"	"[""""]"
24	4	"e8+2 f4+4(g2+su(2))"	"e8+e7+2 f4+2 su(3)+4(g2+su(2))"	32	159	0	2	0	0	0	0	1	0	"[""s1:1->1 / s2:24->1 / s3:24->1"",""s1:24->1 / s2:1->1 / s3:1->1""]"	"["""",""""]"
24	4	"e8+2 f4+4(g2+su(2))"	"e8+e7'+2 f4+5(g2+su(2))"	27	194	1	1	0	0	0	1	0	0	"[""s1:24->1 / s2:1->1 / s3:1->2, 24->1""]"	"[""s3:26->1""]"
24	4	"e8+2 f4+4(g2+su(2))"	"e8+e7+2 f4+5(g2+su(2))"	28	166	1	1	0	0	0	0	1	0	"[""s1:24->1 / s2:1->1 / s3:1->2, 24->1"",""s1:24->1 / s2:1->1 / s3:1->3, 24->1""]"	"[""s3:26->1"",""s3:26->1""]"
24	4	"e8+2 f4+4(g2+su(2))"	"e8+e7+2 f4+5(g2+su(2))"	29	166	1	1	0	0	0	0	1	0	"[""s1:24->1 / s2:1->1 / s3:1->4, 24->1""]"	"[""s3:26->1""]"
24	4	"e8+2 f4+4(g2+su(2))"	"e8+e7+2 f4+5(g2+su(2))"	30	166	1	1	0	0	0	0	1	0	"[""s1:24->1 / s2:1->1 / s3:1->1, 24->1""]"	"[""s3:26->1""]"
