"TH"	"index"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
74	16	77	244	0	3	0	0	0	0	1	0	"s1:1→1 / s2:74→1 / s3:74→1 / s4:74→1"	""
74	16	77	251	1	2	0	0	0	0	1	0	"{s1:1→1 / s2:74→1 / s3:74→1 / s4:74→1, s1:1→1 / s2:74→1 / s3:74→1 / s4:74→1}"	"{s4:76→1, s4:77→1}"
74	16	77	257	2	1	0	0	0	0	1	0	"{s1:1→1 / s2:74→1 / s3:74→1 / s4:74→1, s1:1→1 / s2:74→1 / s3:74→1 / s4:74→2}"	"{s3:76→1 / s4:76→1, s3:76→1 / s4:76→1}"
74	16	79	136	1	2	0	0	0	0	0	1	"{s1:1→1 / s2:74→1 / s3:74→1 / s4:74→1, s1:1→1 / s2:74→1 / s3:74→1 / s4:74→1}"	"{s4:76→1, s4:77→1}"
74	16	79	142	2	1	0	0	0	0	0	1	"{s1:1→1 / s2:74→1 / s3:74→1 / s4:74→1, s1:1→1 / s2:74→1 / s3:74→1 / s4:74→2}"	"{s3:76→1 / s4:76→1, s3:76→1 / s4:76→1}"
74	16	80	129	0	3	0	0	0	0	0	1	"s1:1→1 / s2:74→1 / s3:74→1 / s4:74→1"	""
74	16	84	272	0	3	0	0	0	1	0	0	"s1:1→1 / s2:74→1 / s3:74→1 / s4:74→1"	""
74	21	77	249	1	2	0	0	1	0	0	0	"s1:1→1 / s2:74→1 / s3:74→1"	"s4:73→1"
74	21	77	256	2	1	0	0	1	0	0	0	"{s1:1→1 / s2:74→1 / s3:74→1, s1:1→1 / s2:74→1 / s3:74→2}"	"{s3:76→1 / s4:73→1, s3:76→1 / s4:73→1}"
74	21	77	269	0	3	0	1	0	0	0	0	"s1:74→1 / s2:1→1 / s3:1→1 / s4:1→1"	""
