"TH"	"index"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
74	4	77	238	0	1	0	1	0	0	0	0	"s1:1→1"	"s2:74→1"
74	4	79	238	0	1	0	1	0	0	0	0	"s1:1→1"	"s2:68→1"
74	6	78	273	0	2	0	0	0	0	0	0	""	"s1:4→1 / s2:1→1"
74	7	76	211	0	1	0	0	0	0	1	0	"s1:1→1"	"s2:74→1"
74	7	78	239	0	1	0	0	0	1	0	0	"s1:1→1"	"s2:74→1"
74	8	79	272	0	2	0	0	0	0	0	0	""	"s1:4→1 / s2:1→1"
74	9	76	209	1	0	0	0	0	0	1	0	"s1:1→1"	"s2:74→1"
74	9	76	264	1	0	0	0	1	0	0	0	"{s1:1→1 / s2:1→1, 71→1, s1:1→1 / s2:1→1, 71→2}"	"{s2:74→1, s2:74→1}"
74	9	77	264	1	0	0	0	1	0	0	0	"s1:1→1 / s2:1→1"	"s2:74→1"
74	9	81	237	1	0	0	0	0	1	0	0	"s1:1→1"	"s2:74→1"
74	11	76	210	0	1	0	0	0	0	1	0	"s1:74→1 / s2:2→1"	""
74	11	76	238	0	1	0	0	0	1	0	0	"s1:74→1 / s2:1→1"	""
74	11	77	238	0	1	0	0	0	1	0	0	"s1:74→1 / s2:2→1"	""
74	14	81	202	0	1	1	0	0	0	0	0	"s1:74→1 / s2:74→1"	""
74	14	81	222	0	2	0	0	0	0	0	0	"s1:74→1 / s2:74→1"	""
74	14	81	229	1	1	0	0	0	0	0	0	"s1:74→1 / s2:74→1"	"s2:75→1"
74	14	82	229	1	1	0	0	0	0	0	0	"s1:74→1 / s2:74→2"	"s2:75→1"
74	14	83	222	0	2	0	0	0	0	0	0	"{s1:74→1 / s2:74→2, s1:74→1 / s2:74→3, s1:74→1 / s2:74→4, s1:74→1 / s2:74→5, s1:74→2 / s2:74→2}"	""
74	14	83	229	1	1	0	0	0	0	0	0	"{s1:74→1 / s2:74→3, s1:74→1 / s2:74→4, s1:74→1 / s2:74→5, s1:74→2 / s2:74→1, s1:74→2 / s2:74→2, s1:74→2 / s2:74→3, s1:74→2 / s2:74→4, s1:74→2 / s2:74→5, s1:74→3 / s2:74→1}"	"{s2:75→1, s2:75→1, s2:75→1, s2:75→1, s2:75→1, s2:75→1, s2:75→1, s2:75→1, s2:75→1}"
74	16	76	216	0	0	0	1	0	0	1	0	"s1:1→1 / s2:74→1"	""
