"TH+1"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
74	4	"6 e8+5 f4+11(g2+su(2))"	"6 e8+6 f4+12(g2+su(2))"	74	238	0	1	0	1	0	0	0	0	"[""s1:1->1"",""s1:1->1""]"	"[""s2:68->1"",""s2:74->1""]"
74	7	"5 e8+e7+6 f4+12(g2+su(2))"	"5 e8+2 e7+6 f4+13(g2+su(2))"	75	211	0	1	0	0	0	0	1	0	"[""s1:1->1""]"	"[""s2:74->1""]"
74	7	"5 e8+e7+6 f4+12(g2+su(2))"	"5 e8+e7+e7'+6 f4+13(g2+su(2))"	74	239	0	1	0	0	0	1	0	0	"[""s1:1->1""]"	"[""s2:74->1""]"
74	9	"5 e8+e7+6 f4+su(3)+11(g2+su(2))+so(7)+2 su(2)"	"5 e8+2 e7+6 f4+12(g2+su(2))+so(7)+2 su(2)"	75	209	1	0	0	0	0	0	1	0	"[""s1:1->1""]"	"[""s2:74->1""]"
74	9	"5 e8+e7+6 f4+su(3)+11(g2+su(2))+so(7)+2 su(2)"	"5 e8+e7+e7'+6 f4+12(g2+su(2))+so(7)+2 su(2)"	74	237	1	0	0	0	0	1	0	0	"[""s1:1->1""]"	"[""s2:74->1""]"
74	11	"5 e8+e7+6 f4+11(g2+su(2))+so(7)+2 su(2)"	"5 e8+2 e7+6 f4+su(3)+11(g2+su(2))+so(7)+2 su(2)"	75	210	0	1	0	0	0	0	1	0	"[""s1:74->1 / s2:1->1"",""s1:74->1 / s2:2->1""]"	"["""",""""]"
74	11	"5 e8+e7+6 f4+11(g2+su(2))+so(7)+2 su(2)"	"5 e8+e7+e7'+6 f4+su(3)+11(g2+su(2))+so(7)+2 su(2)"	74	238	0	1	0	0	0	1	0	0	"[""s1:74->1 / s2:1->1"",""s1:74->1 / s2:2->1""]"	"["""",""""]"
74	16	"5 e8+e6+6 f4+2 su(3)+11(g2+su(2))"	"5 e8+3 e6+6 f4+2 su(3)+11(g2+su(2))"	74	245	0	0	0	0	2	0	0	0	"[""s1:74->1 / s2:1->1""]"	"[""""]"
74	16	"5 e8+e6+6 f4+2 su(3)+11(g2+su(2))"	"5 e8+e7'+2 e6+6 f4+2 su(3)+11(g2+su(2))"	75	218	0	0	0	0	1	1	0	0	"[""s1:1->1 / s2:74->1""]"	"[""""]"
74	16	"5 e8+e6+6 f4+2 su(3)+11(g2+su(2))"	"5 e8+e7+2 e6+6 f4+2 su(3)+11(g2+su(2))"	76	190	0	0	0	0	1	0	1	0	"[""s1:1->1 / s2:74->1""]"	"[""""]"
74	16	"5 e8+e6+6 f4+2 su(3)+11(g2+su(2))"	"5 e8+e7+e6+6 f4+so(8)+2 su(3)+11(g2+su(2))"	74	240	0	0	1	0	0	0	1	0	"[""s1:1->1 / s2:74->1""]"	"[""""]"
74	16	"5 e8+e6+6 f4+2 su(3)+11(g2+su(2))"	"5 e8+e7'+e6+7 f4+2 su(3)+11(g2+su(2))"	74	244	0	0	0	1	0	1	0	0	"[""s1:1->1 / s2:74->1""]"	"[""""]"
74	16	"5 e8+e6+6 f4+2 su(3)+11(g2+su(2))"	"5 e8+e7+e6+7 f4+2 su(3)+11(g2+su(2))"	75	216	0	0	0	1	0	0	1	0	"[""s1:1->1 / s2:74->1""]"	"[""""]"
74	16	"5 e8+e6+6 f4+2 su(3)+11(g2+su(2))"	"6 e8+2 e6+6 f4+2 su(3)+11(g2+su(2))"	80	75	0	0	0	0	1	0	0	1	"[""s1:1->1 / s2:74->1""]"	"[""""]"
74	16	"5 e8+e6+6 f4+2 su(3)+11(g2+su(2))"	"6 e8+e6+6 f4+3 su(3)+11(g2+su(2))"	77	145	0	1	0	0	0	0	0	1	"[""s1:1->1 / s2:74->1""]"	"[""""]"
74	16	"5 e8+e6+6 f4+2 su(3)+11(g2+su(2))"	"6 e8+e6+6 f4+3 su(3)+11(g2+su(2))"	82	145	0	1	0	0	0	0	0	1	"[""s1:1->1 / s2:74->2""]"	"[""""]"
74	16	"5 e8+e6+6 f4+2 su(3)+11(g2+su(2))"	"6 e8+e6+6 f4+3 su(3)+11(g2+su(2))"	86	145	0	1	0	0	0	0	0	1	"[""s1:1->1 / s2:74->3""]"	"[""""]"
74	16	"5 e8+e6+6 f4+2 su(3)+11(g2+su(2))"	"6 e8+e6+6 f4+3 su(3)+11(g2+su(2))"	89	145	0	1	0	0	0	0	0	1	"[""s1:1->1 / s2:74->4""]"	"[""""]"
74	16	"5 e8+e6+6 f4+2 su(3)+11(g2+su(2))"	"6 e8+e6+6 f4+3 su(3)+11(g2+su(2))"	90	145	0	1	0	0	0	0	0	1	"[""s1:1->1 / s2:74->5""]"	"[""""]"
74	16	"5 e8+e6+6 f4+2 su(3)+11(g2+su(2))"	"6 e8+e6+6 f4+so(8)+2 su(3)+11(g2+su(2))"	78	125	0	0	1	0	0	0	0	1	"[""s1:1->1 / s2:74->1""]"	"[""""]"
74	16	"5 e8+e6+6 f4+2 su(3)+11(g2+su(2))"	"6 e8+e6+7 f4+2 su(3)+11(g2+su(2))"	79	101	0	0	0	1	0	0	0	1	"[""s1:1->1 / s2:74->1""]"	"[""""]"
74	17	"5 e8+e7'+6 f4+12(g2+su(2))"	"5 e8+e7+e7'+6 f4+13(g2+su(2))"	74	239	0	1	0	0	0	0	1	0	"[""s1:1->1""]"	"[""s2:74->1""]"
74	17	"5 e8+e7'+6 f4+12(g2+su(2))"	"6 e8+e7'+6 f4+13(g2+su(2))"	78	124	0	1	0	0	0	0	0	1	"[""s1:1->1""]"	"[""s2:74->1""]"
74	19	"5 e8+e7+6 f4+12(g2+su(2))"	"5 e8+2 e7+6 f4+13(g2+su(2))"	75	211	0	1	0	0	0	0	1	0	"[""s1:1->1""]"	"[""s2:74->1""]"
74	19	"5 e8+e7+6 f4+12(g2+su(2))"	"5 e8+e7+e7'+6 f4+13(g2+su(2))"	74	239	0	1	0	0	0	1	0	0	"[""s1:1->1""]"	"[""s2:74->1""]"
74	20	"5 e8+e7+6 f4+12(g2+su(2))"	"5 e8+2 e7+6 f4+13(g2+su(2))"	75	211	0	1	0	0	0	0	1	0	"[""s1:1->1""]"	"[""s2:74->1""]"
74	20	"5 e8+e7+6 f4+12(g2+su(2))"	"5 e8+e7+e7'+6 f4+13(g2+su(2))"	74	239	0	1	0	0	0	1	0	0	"[""s1:1->1""]"	"[""s2:74->1""]"
74	21	"5 e8+e7+6 f4+su(3)+12(g2+su(2))"	"5 e8+e7+8 f4+su(3)+12(g2+su(2))"	74	241	0	0	0	2	0	0	0	0	"[""s1:74->1 / s2:1->1""]"	"[""""]"
74	21	"5 e8+e7+6 f4+su(3)+12(g2+su(2))"	"5 e8+e7+e6+6 f4+so(8)+su(3)+12(g2+su(2))"	74	239	0	0	1	0	1	0	0	0	"[""s1:1->1 / s2:74->1""]"	"[""""]"
74	21	"5 e8+e7+6 f4+su(3)+12(g2+su(2))"	"5 e8+e7+e6+7 f4+su(3)+12(g2+su(2))"	75	215	0	0	0	1	1	0	0	0	"[""s1:1->1 / s2:74->1""]"	"[""""]"
74	24	"5 e8+e7+6 f4+11(g2+su(2))+so(7)+2 su(2)"	"5 e8+2 e7+6 f4+12(g2+su(2))+so(7)+2 su(2)"	75	209	0	1	0	0	0	0	1	0	"[""s1:74->1""]"	"[""s2:1->1""]"
74	24	"5 e8+e7+6 f4+11(g2+su(2))+so(7)+2 su(2)"	"5 e8+e7+e7'+6 f4+12(g2+su(2))+so(7)+2 su(2)"	74	237	0	1	0	0	0	1	0	0	"[""s1:74->1""]"	"[""s2:1->1""]"
74	30	"5 e8+e7+6 f4+12(g2+su(2))+so(7)+2 su(2)"	"5 e8+2 e7+6 f4+11(g2+su(2))+2(so(7)+2 su(2))"	75	207	1	0	0	0	0	0	1	0	"[""s1:1->1""]"	"[""s2:74->1""]"
74	30	"5 e8+e7+6 f4+12(g2+su(2))+so(7)+2 su(2)"	"5 e8+e7+e7'+6 f4+11(g2+su(2))+2(so(7)+2 su(2))"	74	235	1	0	0	0	0	1	0	0	"[""s1:1->1""]"	"[""s2:74->1""]"
74	39	"5 e8+2 e6+6 f4+3 su(3)+10(g2+su(2))"	"5 e8+3 e6+6 f4+4 su(3)+10(g2+su(2))"	74	238	0	1	0	0	1	0	0	0	"[""s1:74->1 / s2:1->1"",""s1:74->1 / s2:2->1""]"	"["""",""""]"
74	49	"10 e7+2 f4+4(g2+su(2))+9(so(7)+2 su(2))"	"e8+10 e7+e6+2 f4+4(g2+su(2))+9(so(7)+2 su(2))"	74	251	0	0	0	0	1	0	0	1	"[""s1:74->1 / s2:1->1""]"	"[""""]"
74	49	"10 e7+2 f4+4(g2+su(2))+9(so(7)+2 su(2))"	"e8+10 e7+e7'+2 f4+4(g2+su(2))+9(so(7)+2 su(2))"	75	224	0	0	0	0	0	1	0	1	"[""s1:74->1 / s2:1->1""]"	"[""""]"
74	49	"10 e7+2 f4+4(g2+su(2))+9(so(7)+2 su(2))"	"e8+11 e7+2 f4+4(g2+su(2))+9(so(7)+2 su(2))"	76	196	0	0	0	0	0	0	1	1	"[""s1:74->1 / s2:1->1""]"	"[""""]"
74	50	"10 e7+e6+f4+su(3)+2(g2+su(2))+10(so(7)+2 su(2))"	"e8+10 e7+2 e6+f4+su(3)+2(g2+su(2))+10(so(7)+2 su(2))"	75	224	0	0	0	0	1	0	0	1	"[""s1:74->1 / s2:1->1""]"	"[""""]"
74	50	"10 e7+e6+f4+su(3)+2(g2+su(2))+10(so(7)+2 su(2))"	"e8+10 e7+e6+2 f4+su(3)+2(g2+su(2))+10(so(7)+2 su(2))"	74	250	0	0	0	1	0	0	0	1	"[""s1:74->1 / s2:1->1""]"	"[""""]"
74	51	"5 e8+2 e6+6 f4+3 su(3)+10(g2+su(2))"	"5 e8+3 e6+6 f4+3 su(3)+11(g2+su(2))"	74	237	0	1	0	0	1	0	0	0	"[""s1:1->1""]"	"[""s2:74->1""]"
74	54	"5 e8+e7+5 f4+2 so(8)+11(g2+su(2))+so(7)+2 su(2)"	"5 e8+2 e7+5 f4+2 so(8)+su(3)+11(g2+su(2))+so(7)+2 su(2)"	75	206	0	1	0	0	0	0	1	0	"[""s1:74->1 / s2:1->1""]"	"[""""]"
74	54	"5 e8+e7+5 f4+2 so(8)+11(g2+su(2))+so(7)+2 su(2)"	"5 e8+2 e7+5 f4+3 so(8)+11(g2+su(2))+so(7)+2 su(2)"	76	186	0	0	1	0	0	0	1	0	"[""s1:74->1 / s2:1->1""]"	"[""""]"
