"TH"	"index"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
71	1	72	266	0	0	0	0	0	0	1	0	"{s1:1→1, s1:1→1, 71→1}"	""
71	2	72	152	0	0	0	0	0	0	0	1	"s1:71→1"	""
71	2	72	267	0	0	0	0	0	0	1	0	"s1:71→1"	""
71	3	72	215	0	0	0	0	0	0	1	0	"s1:1→1"	""
71	3	72	243	0	0	0	0	0	1	0	0	"s1:1→1"	""
71	3	72	270	0	0	0	0	1	0	0	0	"s1:1→1"	""
71	4	72	214	0	0	0	0	0	0	1	0	"s1:1→1"	""
71	4	72	242	0	0	0	0	0	1	0	0	"s1:1→1"	""
71	4	72	269	0	0	0	0	1	0	0	0	"s1:1→1"	""
71	10	72	192	0	0	0	0	0	0	1	0	"s1:71→1"	""
71	10	72	220	0	0	0	0	0	1	0	0	"s1:71→1"	""
71	10	72	247	0	0	0	0	1	0	0	0	"s1:71→1"	""
71	10	72	273	0	0	0	1	0	0	0	0	"s1:71→1"	""
71	11	72	237	0	0	0	0	1	0	0	0	"s1:1→1"	""
71	11	72	263	0	0	0	1	0	0	0	0	"s1:1→1"	""
71	12	72	266	0	0	0	1	0	0	0	0	"{s1:1→1, s1:1→1, 71→1, s1:71→1}"	""
71	13	72	152	0	1	0	0	0	0	0	0	"s1:1→1"	""
71	15	72	245	0	0	0	0	1	0	0	0	"s1:71→1"	""
71	15	72	271	0	0	0	1	0	0	0	0	"s1:71→1"	""
71	18	72	245	0	0	0	0	1	0	0	0	"s1:71→1"	""
71	18	72	271	0	0	0	1	0	0	0	0	"s1:71→1"	""
71	21	72	192	0	0	0	0	0	0	1	0	"s1:71→1"	""
71	21	72	220	0	0	0	0	0	1	0	0	"s1:71→1"	""
71	21	72	247	0	0	0	0	1	0	0	0	"s1:71→1"	""
71	21	72	273	0	0	0	1	0	0	0	0	"s1:71→1"	""
71	22	72	151	1	0	0	0	0	0	0	0	""	"s1:1→1"
71	23	72	124	0	0	0	0	0	0	0	1	"s1:1→1"	""
71	23	72	239	0	0	0	0	0	0	1	0	"s1:1→1"	""
71	23	72	267	0	0	0	0	0	1	0	0	"s1:1→1"	""
71	24	72	245	0	0	0	0	1	0	0	0	"s1:1→1"	""
71	24	72	271	0	0	0	1	0	0	0	0	"s1:1→1"	""
71	25	72	244	0	0	0	0	1	0	0	0	"s1:1→1"	""
71	25	72	270	0	0	0	1	0	0	0	0	"s1:1→1"	""
71	26	72	244	0	0	0	0	1	0	0	0	"s1:1→1"	""
71	26	72	270	0	0	0	1	0	0	0	0	"s1:1→1"	""
71	28	72	245	0	0	0	0	1	0	0	0	"s1:71→1"	""
71	28	72	271	0	0	0	1	0	0	0	0	"s1:71→1"	""
71	31	72	192	0	0	0	0	0	0	1	0	"s1:71→1"	""
71	31	72	220	0	0	0	0	0	1	0	0	"s1:71→1"	""
71	31	72	247	0	0	0	0	1	0	0	0	"s1:71→1"	""
71	31	72	273	0	0	0	1	0	0	0	0	"s1:71→1"	""
71	32	72	258	0	0	0	1	0	0	0	0	"s1:71→1"	""
71	33	72	192	0	0	0	0	0	0	1	0	"s1:1→1"	""
71	33	72	220	0	0	0	0	0	1	0	0	"s1:1→1"	""
71	33	72	247	0	0	0	0	1	0	0	0	"s1:1→1"	""
71	33	72	273	0	0	0	1	0	0	0	0	"s1:1→1"	""
71	34	72	236	0	0	0	0	1	0	0	0	"s1:1→1"	""
71	34	72	262	0	0	0	1	0	0	0	0	"s1:1→1"	""
71	35	72	257	0	0	0	1	0	0	0	0	"s1:1→1"	""
71	38	72	271	0	0	1	0	0	0	0	0	"s1:71→1"	""
71	39	72	156	0	0	1	0	0	0	0	0	"s1:71→1"	""
71	39	72	176	0	1	0	0	0	0	0	0	"s1:71→1"	""
71	39	79	176	0	1	0	0	0	0	0	0	"s1:71→2"	""
71	39	80	176	0	1	0	0	0	0	0	0	"s1:71→3"	""
71	40	72	271	0	0	1	0	0	0	0	0	"s1:71→1"	""
71	43	72	271	0	0	1	0	0	0	0	0	"s1:1→1"	""
71	44	72	271	0	0	1	0	0	0	0	0	"s1:1→1"	""
71	47	72	271	0	0	1	0	0	0	0	0	"s1:71→1"	""
71	49	72	156	0	0	1	0	0	0	0	0	"s1:71→1"	""
71	49	72	176	0	1	0	0	0	0	0	0	"s1:71→1"	""
71	49	79	176	0	1	0	0	0	0	0	0	"s1:71→2"	""
71	49	80	176	0	1	0	0	0	0	0	0	"s1:71→3"	""
71	52	72	273	0	0	0	0	0	0	0	1	"s1:1→1"	""
71	57	72	241	0	0	0	0	1	0	0	0	"s1:71→1"	""
71	57	72	267	0	0	0	1	0	0	0	0	"s1:71→1"	""
71	58	72	271	0	0	1	0	0	0	0	0	"s1:1→1"	""
71	60	72	271	0	0	1	0	0	0	0	0	"s1:71→1"	""
