"TH+1"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"
47	2	"3 e8+4 f4+su(3)+7(g2+su(2))"	"4 e8+4 f4+2 su(3)+7(g2+su(2))"	56	84	0	1	0	0	0	0	0	1
47	2	"3 e8+4 f4+su(3)+7(g2+su(2))"	"4 e8+4 f4+8(g2+su(2))"	55	91	1	0	0	0	0	0	0	1
47	2	"3 e8+4 f4+su(3)+7(g2+su(2))"	"4 e8+4 f4+9(g2+su(2))"	57	82	2	1	0	0	0	0	0	1
47	2	"3 e8+4 f4+su(3)+7(g2+su(2))"	"4 e8+4 f4+su(3)+8(g2+su(2))"	55	83	1	1	0	0	0	0	0	1
47	2	"3 e8+4 f4+su(3)+7(g2+su(2))"	"4 e8+4 f4+su(3)+8(g2+su(2))"	56	83	1	1	0	0	0	0	0	1
47	2	"3 e8+4 f4+su(3)+7(g2+su(2))"	"4 e8+4 f4+su(3)+8(g2+su(2))"	57	83	1	1	0	0	0	0	0	1
47	3	"3 e8+4 f4+8(g2+su(2))"	"4 e8+4 f4+2 su(3)+8(g2+su(2))"	56	75	0	2	0	0	0	0	0	1
47	3	"3 e8+4 f4+8(g2+su(2))"	"4 e8+4 f4+8(g2+su(2))+so(7)+2 su(2)"	56	80	2	1	0	0	0	0	0	1
47	3	"3 e8+4 f4+8(g2+su(2))"	"4 e8+4 f4+9(g2+su(2))"	56	82	1	1	0	0	0	0	0	1
47	3	"3 e8+4 f4+8(g2+su(2))"	"4 e8+4 f4+su(3)+8(g2+su(2))"	56	83	0	1	0	0	0	0	0	1
47	3	"3 e8+4 f4+8(g2+su(2))"	"4 e8+4 f4+su(3)+9(g2+su(2))"	56	74	1	2	0	0	0	0	0	1
47	4	"3 e8+5 f4+su(3)+7(g2+su(2))"	"3 e8+e7+5 f4+8(g2+su(2))"	53	154	1	0	0	0	0	0	1	0
47	6	"3 e8+6 f4+2 su(3)+6(g2+su(2))"	"3 e8+6 f4+su(3)+7(g2+su(2))"	53	236	1	0	0	0	0	0	0	0
47	7	"3 e8+6 f4+su(3)+7(g2+su(2))"	"3 e8+6 f4+8(g2+su(2))"	53	235	1	0	0	0	0	0	0	0
47	16	"3 e8+e7'+4 f4+su(3)+7(g2+su(2))"	"3 e8+e7'+4 f4+8(g2+su(2))"	52	234	1	0	0	0	0	0	0	0
47	22	"3 e8+e6+4 f4+3 su(3)+6(g2+su(2))"	"3 e8+e6+4 f4+2 su(3)+7(g2+su(2))"	52	254	1	0	0	0	0	0	0	0
47	23	"3 e8+e7+3 f4+8(g2+su(2))"	"3 e8+e7+3 f4+7(g2+su(2))+so(7)+2 su(2)"	52	256	1	0	0	0	0	0	0	0
47	23	"3 e8+e7+3 f4+8(g2+su(2))"	"3 e8+e7+3 f4+7(g2+su(2))+so(7)+2 su(2)"	54	256	1	0	0	0	0	0	0	0
47	23	"3 e8+e7+3 f4+8(g2+su(2))"	"3 e8+e7+3 f4+7(g2+su(2))+so(7)+2 su(2)"	55	256	1	0	0	0	0	0	0	0
47	24	"3 e8+e7'+4 f4+su(3)+7(g2+su(2))"	"3 e8+e7'+4 f4+8(g2+su(2))"	52	234	1	0	0	0	0	0	0	0
47	28	"3 e8+e6+4 f4+2 su(3)+6(g2+su(2))"	"3 e8+e6+4 f4+su(3)+7(g2+su(2))"	54	262	1	0	0	0	0	0	0	0
47	28	"3 e8+e6+4 f4+2 su(3)+6(g2+su(2))"	"3 e8+e6+4 f4+su(3)+7(g2+su(2))"	55	262	1	0	0	0	0	0	0	0
47	30	"3 e8+e7'+4 f4+su(3)+7(g2+su(2))"	"3 e8+e7'+4 f4+8(g2+su(2))"	52	234	1	0	0	0	0	0	0	0
47	38	"3 e8+e7+4 f4+su(3)+7(g2+su(2))"	"3 e8+e7+4 f4+8(g2+su(2))"	54	206	1	0	0	0	0	0	0	0
47	39	"3 e8+e6+4 f4+2 su(3)+6(g2+su(2))"	"3 e8+e6+4 f4+su(3)+7(g2+su(2))"	54	262	1	0	0	0	0	0	0	0
47	39	"3 e8+e6+4 f4+2 su(3)+6(g2+su(2))"	"3 e8+e6+4 f4+su(3)+7(g2+su(2))"	55	262	1	0	0	0	0	0	0	0
47	40	"3 e8+e6+4 f4+su(3)+7(g2+su(2))"	"3 e8+e6+4 f4+8(g2+su(2))"	54	261	1	0	0	0	0	0	0	0
47	40	"3 e8+e6+4 f4+su(3)+7(g2+su(2))"	"3 e8+e6+4 f4+8(g2+su(2))"	55	261	1	0	0	0	0	0	0	0
47	41	"3 e8+e6+4 f4+su(3)+7(g2+su(2))"	"3 e8+e6+4 f4+8(g2+su(2))"	52	261	1	0	0	0	0	0	0	0
47	41	"3 e8+e6+4 f4+su(3)+7(g2+su(2))"	"3 e8+e6+4 f4+8(g2+su(2))"	54	261	1	0	0	0	0	0	0	0
47	41	"3 e8+e6+4 f4+su(3)+7(g2+su(2))"	"3 e8+e6+4 f4+8(g2+su(2))"	55	261	1	0	0	0	0	0	0	0
47	42	"3 e8+e7+4 f4+su(3)+7(g2+su(2))"	"3 e8+e7+4 f4+8(g2+su(2))"	52	206	1	0	0	0	0	0	0	0
47	42	"3 e8+e7+4 f4+su(3)+7(g2+su(2))"	"3 e8+e7+4 f4+8(g2+su(2))"	54	206	1	0	0	0	0	0	0	0
47	49	"3 e8+e7+3 f4+su(3)+8(g2+su(2))"	"3 e8+e7+3 f4+9(g2+su(2))"	52	249	1	0	0	0	0	0	0	0
