"TH+1"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
47	2	"3 e8+4 f4+su(3)+7(g2+su(2))"	"4 e8+4 f4+2 su(3)+8(g2+su(2))"	54	75	1	2	0	0	0	0	0	1	"s1:47→1 / s2:1→1 / s3:1→1"	"s4:2→1"
47	2	"3 e8+4 f4+su(3)+7(g2+su(2))"	"4 e8+4 f4+2 su(3)+8(g2+su(2))"	55	75	1	2	0	0	0	0	0	1	"{s1:47→1 / s2:1→1 / s3:1→1 / s4:1→1, s1:47→1 / s2:1→1 / s3:1→1 / s4:1→1, s1:47→1 / s2:1→1 / s3:1→1 / s4:1→1, s1:47→1 / s2:1→1 / s3:1→2}"	"{s4:2→1, s4:49→1, s4:50→1, s4:2→1}"
47	2	"3 e8+4 f4+su(3)+7(g2+su(2))"	"4 e8+4 f4+4 su(3)+7(g2+su(2))"	55	68	0	3	0	0	0	0	0	1	"s1:47→1 / s2:1→1 / s3:1→1 / s4:1→1"	""
47	2	"3 e8+4 f4+su(3)+7(g2+su(2))"	"4 e8+4 f4+9(g2+su(2))"	54	82	2	1	0	0	0	0	0	1	"{s1:47→1 / s2:1→1 / s3:1→1 / s4:1→1, s1:47→1 / s2:1→1 / s4:1→1, s1:47→1 / s2:1→1 / s4:1→2, s1:47→1 / s2:1→1 / s4:1→3, s1:47→1 / s2:1→1 / s4:1→4, s1:47→1 / s2:1→1 / s4:1→5}"	"{s3:49→1 / s4:2→1, s3:2→1 / s4:49→1, s3:2→1 / s4:49→1, s3:2→1 / s4:49→1, s3:2→1 / s4:49→1, s3:2→1 / s4:49→1}"
47	2	"3 e8+4 f4+su(3)+7(g2+su(2))"	"4 e8+4 f4+su(3)+7(g2+su(2))+so(7)+2 su(2)"	54	81	2	1	0	0	0	0	0	1	"{s1:47→1 / s2:1→1 / s3:1→1 / s4:1→1, s1:47→1 / s2:1→1 / s3:1→1 / s4:1→2}"	"{s3:49→1 / s4:49→1, s3:49→1 / s4:49→1}"
47	3	"3 e8+4 f4+8(g2+su(2))"	"3 e8+e7+4 f4+3 su(3)+8(g2+su(2))"	51	182	0	3	0	0	0	0	1	0	"{s1:1→1 / s2:47→1 / s3:47→1 / s4:47→1, s1:1→1 / s2:47→1 / s3:47→1 / s4:47→2, s1:1→1 / s2:47→1 / s3:47→1 / s4:47→3}"	""
47	3	"3 e8+4 f4+8(g2+su(2))"	"3 e8+e7+4 f4+so(8)+2 su(3)+8(g2+su(2))"	52	162	0	2	1	0	0	0	1	0	"s1:1→1 / s2:47→1 / s3:47→1 / s4:47→1"	""
47	3	"3 e8+4 f4+8(g2+su(2))"	"3 e8+e7+4 f4+so(8)+9(g2+su(2))"	52	169	1	1	1	0	0	0	1	0	"s1:1→1 / s2:47→1 / s3:47→1 / s4:47→1"	"s4:50→1"
47	3	"3 e8+4 f4+8(g2+su(2))"	"4 e8+4 f4+3 su(3)+8(g2+su(2))"	55	67	0	3	0	0	0	0	0	1	"s1:47→1 / s2:1→1 / s3:1→1 / s4:1→1"	""
47	3	"3 e8+4 f4+8(g2+su(2))"	"4 e8+4 f4+8(g2+su(2))+so(7)+2 su(2)"	54	80	2	1	0	0	0	0	0	1	"{s1:47→1 / s2:1→1 / s3:1→1 / s4:1→1, s1:47→1 / s2:1→1 / s3:1→1 / s4:1→2, s1:47→1 / s2:1→1 / s3:1→1 / s4:1→3, s1:47→1 / s2:1→1 / s3:1→1 / s4:1→4, s1:47→1 / s2:1→1 / s3:1→1 / s4:1→5, s1:47→1 / s2:1→1 / s3:1→2 / s4:1→2, s1:47→1 / s2:1→1 / s3:1→2 / s4:1→3, s1:47→1 / s2:1→1 / s3:1→2 / s4:1→4}"	"{s3:49→1 / s4:49→1, s3:49→1 / s4:49→1, s3:49→1 / s4:49→1, s3:49→1 / s4:49→1, s3:49→1 / s4:49→1, s3:49→1 / s4:49→1, s3:49→1 / s4:49→1, s3:49→1 / s4:49→1}"
